reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Kiribati,Japan,20037,21579,19702
Kiribati,United States of America,1047,1275,1986
Kiribati,Bangladesh,1690,614,1430
Kiribati,Thailand,10490,6236,1432
Kiribati,Germany,133,737,177
Kiribati,Belgium,25,33,37
Kiribati,Samoa,0,0,0
Kiribati,Australia,93,134,115
Kiribati,New Zealand,1,0,0
Kiribati,Denmark,309,43,205
Kiribati,Czech Republic,12,0,0
Kiribati,"Hong Kong, China",216,134,175
Kiribati,"Korea, Republic of",3,54,11
Kiribati,Malaysia,0,3,1
Kiribati,Pakistan,,,0
Kiribati,Russian Federation,0,6,0
Kiribati,Serbia and Montenegro,118,302,
Kiribati,France,25,37,5
Kiribati,"Macedonia, North",0,10,2
Kiribati,Poland,0,0,0
Kiribati,Sudan (before 2012),3,0,0
Kiribati,Lebanon,7,5,0
Kiribati,Slovenia,2,0,0
Kiribati,United Kingdom,181,4,7
Kiribati,Fiji,,35,50
Kiribati,Canada,74,3,7
Kiribati,"Taipei, Chinese",0,34,93
Kiribati,Bosnia and Herzegovina,,,1
Kiribati,Sweden,0,0,20
Kiribati,Cambodia,0,0,1
Kiribati,Austria,149,31,30
Kiribati,Madagascar,0,10,0
Kiribati,Barbados,269,19,0
Kiribati,Rwanda,0,0,0
Kiribati,Costa Rica,0,0,0
Kiribati,Benin,27,2,15
Kiribati,Estonia,0,5,1
Kiribati,Oman,0,0,0
Kiribati,Ghana,52,,0
Kiribati,Faroe Islands,0,1,1
Kiribati,Ukraine,1,9,0
Kiribati,Albania,0,0,3
Kiribati,Brazil,11,0,0
Kiribati,Belarus,2,1,0
Kiribati,Cabo Verde,0,22,0
Kiribati,Croatia,42,0,0
Kiribati,Dominican Republic,0,0,11
Kiribati,Ethiopia,2,0,0
Kiribati,Finland,0,0,0
Kiribati,Greenland,0,0,21
Kiribati,Hungary,3,0,0
Kiribati,Indonesia,0,0,0
Kiribati,Ireland,0,0,11
Kiribati,Israel,28,22,0
Kiribati,Italy,0,43,6
Kiribati,Luxembourg,0,0,8
Kiribati,Malawi,0,0,6
Kiribati,Mali,0,19,0
Kiribati,Mexico,0,2,0
Kiribati,Netherlands,0,128,0
Kiribati,New Caledonia,0,1,0
Kiribati,Nicaragua,0,0,1
Kiribati,Norway,4,3,0
Kiribati,Papua New Guinea,0,0,1
Kiribati,Peru,0,0,0
Kiribati,India,0,0,170
Kiribati,Singapore,0,12,0
Kiribati,Slovakia,1,0,0
Kiribati,Viet Nam,2,0,0
Kiribati,South Africa,14,1,0
Kiribati,Switzerland,0,46,0
Kiribati,Togo,3,0,10
Kiribati,Zambia,0,12,0
Kiribati,Nigeria,1256,330,776
