reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Finland,Germany,5907429,6181937,7670579
Finland,Sweden,4257478,4707319,5840974
Finland,Russian Federation,3113237,2935421,4319457
Finland,Netherlands,2132278,2330070,2804749
Finland,United Kingdom,2332094,2194711,2452593
Finland,China,910209,1153635,1673508
Finland,France,1611897,1484963,1998809
Finland,Denmark,1439427,1682958,1994554
Finland,United States of America,1553892,1534776,1713187
Finland,Italy,1165244,1341311,1478716
Finland,Belgium,1055628,1115856,1406554
Finland,Japan,962046,1087250,1373891
Finland,"Korea, Republic of",529337,706927,1074016
Finland,Estonia,1137093,882833,1232484
Finland,Norway,1131455,1137049,1167082
Finland,Hungary,193624,238815,350352
Finland,"Hong Kong, China",364393,361647,527182
Finland,Spain,425395,456930,628913
Finland,Singapore,349398,348516,416685
Finland,Switzerland,473122,469172,555787
Finland,"Taipei, Chinese",291374,326837,478628
Finland,Poland,287729,272338,343566
Finland,Austria,374499,412932,503845
Finland,Australia,209359,234456,345655
Finland,Ireland,363608,286142,332348
Finland,Thailand,117087,136685,184274
Finland,Malaysia,206302,207904,228151
Finland,Czech Republic,141984,153810,204696
Finland,Türkiye,71142,135697,214069
Finland,Portugal,116995,114279,144718
Finland,Canada,169889,176573,251076
Finland,Brazil,117987,113794,157019
Finland,Slovakia,49122,69794,148105
Finland,Kazakhstan,56094,48811,109883
Finland,Indonesia,116144,145101,132129
Finland,India,71648,66920,96266
Finland,Israel,63481,83148,89033
Finland,Greece,49772,35283,83828
Finland,Chile,39146,51655,72931
Finland,Latvia,45691,53311,77666
Finland,Argentina,54231,61723,83588
Finland,Peru,18362,35733,29267
Finland,Lithuania,63779,64317,109722
Finland,Luxembourg,75259,61891,66762
Finland,Colombia,58944,49776,57072
Finland,Philippines,29722,23534,28538
Finland,Viet Nam,19933,24272,28792
Finland,Belarus,15985,13905,19691
Finland,Slovenia,27150,25306,29905
Finland,Ukraine,38141,30424,26952
Finland,South Africa,27250,21971,27620
Finland,Bangladesh,17125,21768,18813
Finland,Pakistan,,,21412
Finland,Botswana,0,27,9
Finland,Romania,4051,6601,11650
Finland,Sri Lanka,12925,16795,15575
Finland,Iceland,13624,20373,17418
Finland,Malta,16216,8725,11037
Finland,New Zealand,8894,7354,9222
Finland,Bulgaria,7123,9062,11160
Finland,Mexico,12293,11941,16701
Finland,Zambia,1468,5768,14873
Finland,Costa Rica,5327,3776,15374
Finland,Croatia,6464,5062,12471
Finland,Uruguay,1235,3891,5660
Finland,Jamaica,64,9,91
Finland,Kenya,1690,2870,7323
Finland,Morocco,7348,7011,6592
Finland,Cuba,189,261,655
Finland,Nicaragua,2466,3594,2916
Finland,Jordan,3242,4290,3047
Finland,Bahrain,0,37,13
Finland,Sudan (before 2012),141,6428,7569
Finland,Honduras,2515,3587,3031
Finland,Guatemala,7222,3879,5273
Finland,"Bolivia, Plurinational State of",4090,10311,6730
Finland,Serbia and Montenegro,803,1397,
Finland,"Macao, China",4010,2763,2117
Finland,Faroe Islands,313,1930,3803
Finland,Cyprus,1796,1877,2194
Finland,Côte d'Ivoire,8735,1404,2605
Finland,Tunisia,980,5084,1215
Finland,Ghana,727,,387
Finland,Syrian Arab Republic,0,0,372
Finland,Kuwait,58,203,337
Finland,Dominican Republic,109,2341,989
Finland,Cambodia,429,497,616
Finland,Mauritania,4250,1479,0
Finland,Saudi Arabia,608,199,310
Finland,Mauritius,1793,922,988
Finland,Ecuador,1528,861,774
Finland,Senegal,0,0,13
Finland,Algeria,0,2214,0
Finland,Egypt,782,765,914
Finland,"Tanzania, United Republic of",867,336,537
Finland,Bahamas,1,73,14
Finland,Papua New Guinea,11,188,137
Finland,"Iran, Islamic Republic of",335,379,189
Finland,El Salvador,1048,1800,1025
Finland,Kyrgyzstan,157,164,10
Finland,Armenia,619,66,86
Finland,Paraguay,7,6,120
Finland,Oman,61,134,351
Finland,Uganda,4,0,25
Finland,Seychelles,4993,1739,1661
Finland,Ethiopia,435,877,400
Finland,Lebanon,6416,270,161
Finland,"Venezuela, Bolivarian Republic of",59,236,24
Finland,Bosnia and Herzegovina,,,30
Finland,Burkina Faso,28,99,153
Finland,Mali,61,0,2527
Finland,French Polynesia,0,3,1
Finland,Mongolia,2,,22
Finland,"Macedonia, North",203,173,175
Finland,"Moldova, Republic of",2,0,307
Finland,Madagascar,431,449,8
Finland,Andorra,0,3,134
Finland,Cameroon,214,126,7
Finland,Zimbabwe,9,345,510
Finland,Barbados,173,24,10
Finland,Namibia,61,64,99
Finland,Azerbaijan,64,1,57
Finland,Maldives,0,0,0
Finland,Albania,0,0,0
Finland,Timor-Leste,,,
Finland,Saint Lucia,0,0,38
Finland,Yemen,,,
Finland,Mozambique,20,1968,2
Finland,Trinidad and Tobago,2200,0,78
Finland,Guyana,2833,4557,0
Finland,New Caledonia,9567,8541,5871
Finland,Malawi,227,142,338
Finland,Fiji,,21,11
Finland,Brunei Darussalam,2,24,0
Finland,Benin,0,0,2
Finland,Gabon,113,33,0
Finland,Georgia,60,0,2
Finland,Grenada,0,0,5
Finland,Qatar,0,0,0
Finland,Rwanda,0,0,0
Finland,Saint Vincent and the Grenadines,1,0,0
Finland,Togo,0,0,5
Finland,Nepal,,,111
Finland,Anguilla,3,1,0
