reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Indonesia,Singapore,0,0,15780561
Indonesia,Japan,6404393,6236416,7185337
Indonesia,China,2835706,3426452,4481890
Indonesia,"Korea, Republic of",3279747,3144766,3377626
Indonesia,Thailand,1362197,1678426,2275287
Indonesia,Malaysia,1563112,1801527,2129150
Indonesia,United States of America,2520138,2555532,2516309
Indonesia,Australia,1663756,1665166,1814239
Indonesia,Germany,1281348,1414838,1423773
Indonesia,"Taipei, Chinese",1474560,1464544,1512369
Indonesia,India,476779,769612,1039615
Indonesia,"Hong Kong, China",841837,862301,1000017
Indonesia,United Kingdom,448916,491058,739623
Indonesia,Italy,442917,450987,438089
Indonesia,France,442920,488657,560804
Indonesia,Canada,301465,314089,325369
Indonesia,Netherlands,310458,351945,440545
Indonesia,Viet Nam,264300,331967,467224
Indonesia,Brazil,206901,256415,322780
Indonesia,Philippines,132575,204603,295528
Indonesia,Sweden,293503,352150,260204
Indonesia,Brunei Darussalam,42461,30259,105792
Indonesia,Belgium,202730,211276,232809
Indonesia,Ukraine,118825,148240,206750
Indonesia,New Zealand,231354,211380,223001
Indonesia,Argentina,43219,72444,73572
Indonesia,Switzerland,161439,189350,228768
Indonesia,Spain,172150,150536,216291
Indonesia,Kuwait,97875,130180,125199
Indonesia,Algeria,255629,139407,219166
Indonesia,South Africa,100033,104424,164150
Indonesia,Finland,74633,62016,83388
Indonesia,Chile,42869,64272,77072
Indonesia,Russian Federation,31135,30677,235618
Indonesia,Austria,115625,98959,101089
Indonesia,Azerbaijan,14,0,28
Indonesia,Ireland,70949,48447,53732
Indonesia,Zimbabwe,1286,8917,8118
Indonesia,Saudi Arabia,98043,77797,96390
Indonesia,Côte d'Ivoire,40170,57111,57322
Indonesia,Denmark,53997,52185,48949
Indonesia,"Iran, Islamic Republic of",28073,57668,84486
Indonesia,Poland,5620,14862,17302
Indonesia,Türkiye,32418,28543,47033
Indonesia,Norway,25009,30347,32219
Indonesia,Pakistan,,,47395
Indonesia,Syrian Arab Republic,67395,61904,38771
Indonesia,Sudan (before 2012),18416,576,7021
Indonesia,Jordan,29984,20850,27110
Indonesia,Czech Republic,13420,16527,18251
Indonesia,Benin,10181,24080,25301
Indonesia,Qatar,19647,11693,3147
Indonesia,Greece,20676,15303,19045
Indonesia,Peru,39236,25008,22676
Indonesia,Egypt,9174,15579,37472
Indonesia,Papua New Guinea,1572,11053,19376
Indonesia,Bangladesh,5810,9325,6580
Indonesia,Bahrain,50766,32721,19138
Indonesia,Romania,4759,10528,4805
Indonesia,Belarus,10190,6271,12794
Indonesia,Bulgaria,1589,3109,8467
Indonesia,Mali,7439,1663,8791
Indonesia,Mexico,21044,16892,25286
Indonesia,Cameroon,3824,1075,2701
Indonesia,Israel,24293,9943,9972
Indonesia,Hungary,8937,15865,16146
Indonesia,Portugal,2789,4933,4560
Indonesia,Paraguay,2295,463,2447
Indonesia,Togo,2989,2898,8187
Indonesia,Sri Lanka,5455,8401,7757
Indonesia,Kazakhstan,2109,6029,9473
Indonesia,Lithuania,259,4102,890
Indonesia,Morocco,6049,11856,16907
Indonesia,Kenya,904,917,3389
Indonesia,"Tanzania, United Republic of",2900,4142,7339
Indonesia,Mozambique,18,3643,2984
Indonesia,Slovenia,1767,2790,4503
Indonesia,"Venezuela, Bolivarian Republic of",3848,2784,4649
Indonesia,Ethiopia,3804,2089,1390
Indonesia,Luxembourg,3621,3210,3429
Indonesia,Serbia and Montenegro,95,1,
Indonesia,Trinidad and Tobago,2050,4620,14180
Indonesia,Timor-Leste,,,
Indonesia,Ghana,3271,,1867
Indonesia,Colombia,2113,2258,2011
Indonesia,Tunisia,6763,6115,3302
Indonesia,Costa Rica,211,150,971
Indonesia,"Bolivia, Plurinational State of",651,352,189
Indonesia,Cambodia,578,950,2042
Indonesia,Slovakia,3572,1571,763
Indonesia,Ecuador,1951,1404,958
Indonesia,Madagascar,18973,534,173
Indonesia,"Macedonia, North",674,1535,1279
Indonesia,Croatia,473,692,2013
Indonesia,Oman,1447,3713,248
Indonesia,Uruguay,1640,4148,1579
Indonesia,Maldives,0,0,4798
Indonesia,Mauritius,568,1114,1193
Indonesia,Fiji,,1638,905
Indonesia,Latvia,0,6,61
Indonesia,Panama,0,0,0
Indonesia,Senegal,1,307,2990
Indonesia,Estonia,1278,1530,2989
Indonesia,Lebanon,608,348,853
Indonesia,El Salvador,0,10,130
Indonesia,Malawi,52,185,111
Indonesia,Yemen,,,
Indonesia,Georgia,95,50,0
Indonesia,Guatemala,0,35,175
Indonesia,"Moldova, Republic of",0,0,18
Indonesia,Malta,38,0,301
Indonesia,Dominican Republic,0,3,6
Indonesia,Iceland,213,288,332
Indonesia,Namibia,240,645,24
Indonesia,Cyprus,128,188,127
Indonesia,"Macao, China",51,61,867
Indonesia,Guyana,7,0,0
Indonesia,Angola,,,
Indonesia,Honduras,0,23,72
Indonesia,Burkina Faso,0,0,0
Indonesia,Gabon,0,6,16
Indonesia,Bosnia and Herzegovina,,,0
Indonesia,Solomon Islands,0,56,3497
Indonesia,Botswana,0,0,22
Indonesia,Faroe Islands,0,0,0
Indonesia,Zambia,406,280,26
Indonesia,Mayotte,0,0,0
Indonesia,French Polynesia,20,96,42
Indonesia,New Caledonia,143,42,1611
Indonesia,Albania,0,0,0
Indonesia,Grenada,0,0,0
Indonesia,Suriname,76,,
Indonesia,Samoa,0,0,2
Indonesia,Barbados,31,9,0
Indonesia,Saint Kitts and Nevis,0,0,0
Indonesia,Mongolia,13,,13
Indonesia,Guinea,7,0,
Indonesia,Bahamas,0,0,0
Indonesia,Armenia,0,0,13
Indonesia,Burundi,1,0,0
Indonesia,Cuba,5,0,0
Indonesia,Nicaragua,0,1,20
Indonesia,Niger,1,2,1
Indonesia,Rwanda,0,0,4
Indonesia,Saint Lucia,6,0,0
Indonesia,Saint Vincent and the Grenadines,2,0,9
Indonesia,Seychelles,0,35,0
Indonesia,Uganda,131,3,2
Indonesia,Nepal,,,71
Indonesia,Eritrea,,,7
Indonesia,Nigeria,537188,963300,770487
