reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Antigua and Barbuda,Mexico,610,1654,2491,2552,5134,3808,1824,1701,2568,2467,553,1458,1247,1875,1965,3591,744,613,609,
Antigua and Barbuda,"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,909,0,0,9,0,1,7,2,
Antigua and Barbuda,Morocco,5,0,90,80,0,9,43,0,0,0,3,72,25,183,0,54,55,0,6,
Antigua and Barbuda,Mozambique,0,65,0,12,21,744,0,1261,0,0,0,0,139,1,1,0,0,0,3,
Antigua and Barbuda,Namibia,2,19,27,0,43,144,945,1869,557,287,443,262,266,92,79,1,8,8,83,
Antigua and Barbuda,Nicaragua,0,1,0,0,0,0,16,29,13,12,0,17,34,0,0,0,0,31,0,
Antigua and Barbuda,Pakistan,0,0,2,5,45,6,39,10,6,10,12,24,18,52,88,152,311,150,119,
Antigua and Barbuda,Panama,136,379,9926,10209,11629,9058,7550,6088,5677,6124,6429,5734,7189,6021,7585,8076,6071,5426,8884,
Antigua and Barbuda,Philippines,31,32,6,173,5,619,24,89,575,55,177,81,37,36,0,11,0,6,0,
Antigua and Barbuda,Saint Vincent and the Grenadines,3023,2467,3014,3794,4395,3864,3075,4537,5342,5702,5478,6491,6571,5385,5456,4348,3448,3421,3498,
Antigua and Barbuda,Senegal,0,0,0,0,22,35,9,165,5,1288,823,739,145,695,20,90,1,0,1277,
Antigua and Barbuda,India,893,1114,1414,1295,3390,1968,607,957,1517,2052,2260,2654,2206,1959,2940,2204,1440,2135,2559,
Antigua and Barbuda,Viet Nam,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antigua and Barbuda,Zimbabwe,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antigua and Barbuda,Trinidad and Tobago,27384,33480,88681,69964,245176,93868,126960,147569,101084,298121,82505,30333,25201,37433,62890,31300,21767,27174,25667,
Antigua and Barbuda,Tunisia,371,167,1,0,0,10,58,468,1616,12,11,1,0,0,0,0,19,3,86,
Antigua and Barbuda,Uganda,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Antigua and Barbuda,Egypt,0,0,0,0,0,0,0,0,1,9,0,63,1,0,11,9,49,60,76,
Antigua and Barbuda,"Tanzania, United Republic of",436,26,18,0,0,0,0,2,0,1,0,0,3,17,0,0,0,0,0,
Antigua and Barbuda,Burkina Faso,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antigua and Barbuda,Uruguay,7,472,918,21,224,738,2,219,397,186,548,107,105,121,54,512,0,0,0,
Antigua and Barbuda,Zambia,0,0,0,31,0,101,3,101,35,1753,0,0,0,0,0,0,0,0,0,
Antigua and Barbuda,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Antigua and Barbuda,Cameroon,0,0,0,0,136,0,61,395,37,94,55,120,457,9,0,0,0,0,,
Antigua and Barbuda,Gabon,0,0,0,0,0,65,0,0,38,4,0,0,0,0,0,0,0,2,,
Antigua and Barbuda,Honduras,1744,969,1122,1419,2138,760,808,845,525,736,763,847,873,784,529,764,491,719,,
Antigua and Barbuda,Russian Federation,0,0,0,0,0,0,0,0,0,100,313,0,6,0,2,0,0,29,,
Antigua and Barbuda,Ghana,11,298,0,1,4,0,32,61247,88646,55097,51340,16951,0,1,0,2,,,,
Antigua and Barbuda,Algeria,7,0,0,0,0,2,0,9,0,0,0,27,1,0,,,,,,
Antigua and Barbuda,Saint Kitts and Nevis,27,96,326,605,771,1506,944,1370,2654,1205,1318,1580,1184,933,,,,,,
Antigua and Barbuda,Guinea,0,0,2017,0,0,0,0,0,0,0,0,0,4,,,,,,,
Antigua and Barbuda,New Caledonia,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,
Antigua and Barbuda,Yemen,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,
Antigua and Barbuda,"Venezuela, Bolivarian Republic of",1870,1709,1409,310,52,402,145,49,0,0,,,,,,,,,,
Antigua and Barbuda,Syrian Arab Republic,0,0,0,0,58,118,157,,,,,,,,,,,,,
Antigua and Barbuda,Faroe Islands,0,0,0,0,43,9,,,,,,,,,,,,,,
Antigua and Barbuda,Serbia and Montenegro,54,,,,,,,,,,,,,,,,,,,
