reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
France,Germany,44218349,45241467,55222050
France,Spain,25956856,27251192,34835470
France,Italy,26511191,28148210,33671147
France,United Kingdom,28031287,29674672,33949318
France,Belgium,24062291,24966969,30722084
France,United States of America,30431140,28858103,29893782
France,Netherlands,11300794,11178840,12863382
France,Switzerland,8695403,9541986,11477103
France,Japan,6182598,6535412,7247786
France,China,4106236,4255734,6102649
France,Türkiye,2283939,3052706,4164120
France,Poland,3382828,3802591,4769661
France,Sweden,4110467,3743930,4657518
France,Portugal,4029116,4098688,4615906
France,France,3218479,3482504,4336384
France,Austria,2864839,2814055,3557404
France,Singapore,2078060,2121195,2485106
France,Algeria,2381841,2697461,3236499
France,Canada,3557613,3733365,3627241
France,Ireland,2568825,2410817,3394706
France,Greece,1798448,1778412,3004027
France,Australia,1410072,1846418,2584482
France,Morocco,2481843,2432742,2926007
France,Tunisia,2456801,2435422,2838635
France,Czech Republic,1751471,2235029,2525374
France,Russian Federation,1538614,1897097,2347631
France,Denmark,2518259,3212505,2717355
France,South Africa,957767,1076107,2056097
France,Hungary,1579152,1808097,2288787
France,"Iran, Islamic Republic of",907250,1207455,1948439
France,"Korea, Republic of",2096032,2125176,2227803
France,Mexico,1578118,1807769,2017832
France,"Hong Kong, China",3064917,1943549,2089947
France,Brazil,2157628,1844943,1828878
France,Finland,1478309,1368190,2010318
France,Luxembourg,1418004,1761548,1926830
France,Romania,978905,1139668,1747955
France,"Taipei, Chinese",2131667,1560432,1632788
France,Norway,1702584,1625020,1727887
France,Qatar,167715,168719,162670
France,Côte d'Ivoire,537711,554479,1150249
France,Slovenia,1060727,1090324,1351896
France,Malaysia,1142595,1129259,1201048
France,Saudi Arabia,1040175,1059958,1403005
France,India,776545,1036059,1097033
France,Israel,1253816,1186722,1182523
France,Slovakia,570405,733293,958790
France,Thailand,931957,849360,1010938
France,Bulgaria,438365,451511,613688
France,Croatia,397916,555159,749349
France,Lebanon,615375,517277,583222
France,Malta,409076,474565,581304
France,New Zealand,256790,314003,522758
France,Senegal,478972,503562,590610
France,New Caledonia,372920,398763,716215
France,Ukraine,295195,348009,530278
France,Viet Nam,300532,299237,410995
France,Argentina,737282,262201,320074
France,Syrian Arab Republic,795964,667690,546403
France,Chile,572936,676888,663141
France,Indonesia,397502,406515,454058
France,Cameroon,445280,454064,392002
France,French Polynesia,367739,587114,653148
France,Egypt,507249,539201,448670
France,Lithuania,239357,297070,407351
France,Gabon,403696,443321,316632
France,Andorra,265248,294137,363552
France,Kuwait,282783,289776,319657
France,Philippines,312370,336526,315379
France,Serbia and Montenegro,129054,182281,
France,Cyprus,197536,208387,229151
France,Oman,180436,142671,7355
France,Kazakhstan,141554,110250,196923
France,Colombia,350436,236463,382398
France,Mauritius,188242,241070,286067
France,Bahrain,97027,136813,128228
France,Jordan,185936,208505,180255
France,Madagascar,130883,89416,195300
France,Mali,184790,171582,229237
France,Burkina Faso,135875,130062,169593
France,"Venezuela, Bolivarian Republic of",302660,221737,222094
France,Estonia,79165,99013,175366
France,Benin,138616,173867,216099
France,Angola,,,
France,Yemen,,,
France,Belarus,87209,94888,116432
France,Pakistan,,,129744
France,Latvia,84850,106289,147642
France,Cuba,271097,214432,186784
France,Mayotte,97394,105099,118335
France,Mauritania,116267,108245,109395
France,Peru,137401,115838,126263
France,Ghana,118750,,118477
France,Sri Lanka,79988,78640,140856
France,Azerbaijan,26138,118111,155953
France,Iceland,72087,70515,90387
France,"Macao, China",100688,106761,93753
France,Togo,67777,82493,118736
France,Guinea,104157,107652,
France,Niger,63699,67291,82435
France,Bosnia and Herzegovina,,,66466
France,Costa Rica,76384,65047,194751
France,Bangladesh,79744,54011,115087
France,Zambia,6045,14862,30297
France,Sudan (before 2012),63088,44034,56167
France,Ecuador,42577,59170,70093
France,"Macedonia, North",30326,53056,51517
France,El Salvador,32012,29869,34957
France,Guatemala,38444,44094,58810
France,Georgia,19171,15219,55693
France,Ethiopia,64478,32530,73176
France,"Moldova, Republic of",25601,23560,35173
France,Uruguay,128581,65912,50540
France,Seychelles,46640,50396,43711
France,Trinidad and Tobago,29543,38006,45748
France,Cambodia,41110,48379,38199
France,"Tanzania, United Republic of",41541,39403,41246
France,Jamaica,22263,22600,47987
France,Botswana,19812,63350,43439
France,Dominican Republic,42163,62131,51431
France,Uganda,25879,12864,15669
France,Mozambique,12746,30320,35363
France,Zimbabwe,28418,18965,9925
France,Albania,12554,16691,20313
France,Paraguay,23068,19052,16676
France,Malawi,3835,18104,5716
France,Comoros,15977,16088,18866
France,"Bolivia, Plurinational State of",17030,19892,19688
France,Fiji,,5804,3375
France,Faroe Islands,14537,17042,19329
France,Panama,45734,17710,18243
France,Honduras,22750,21676,21579
France,Armenia,11905,12108,15108
France,Barbados,14793,19064,26989
France,Mongolia,6070,,10767
France,Gambia,8230,7956,9904
France,Brunei Darussalam,18858,15865,20746
France,Maldives,4712,23236,12387
France,Nicaragua,10156,9580,11032
France,Cabo Verde,8228,5935,11840
France,Burundi,10949,9209,6989
France,Rwanda,10072,10115,10558
France,Bahamas,10938,10335,11718
France,Saint Lucia,6605,7788,7699
France,Dominica,2366,2481,3080
France,Kyrgyzstan,4446,5169,3836
France,Namibia,8323,14491,9020
France,Suriname,2792,,
France,Papua New Guinea,3669,2553,3374
