reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Hungary,Germany,15538807,16955679,20137498,23711582,25601213,16287017,18729804,21953043,20829781,23244538,26339615,24209029,25190525,28148168,30921545,30096079,28115931,33968528,34277964,34065116
Hungary,China,2650963,2493489,3287295,5016632,6096852,5343601,6518314,6806022,5737960,5692280,5764166,5198115,5422107,6042580,6540410,6472855,7403704,10141755,10472661,9777146
Hungary,Netherlands,2397855,3028117,3140325,3894095,4014913,2941684,3078168,3701342,3375518,3380650,3732144,3344435,3445477,3898931,4718376,4813288,4252539,5515203,4963222,9210123
Hungary,Czech Republic,1886742,2085684,2855510,3807697,4150478,2886198,3050705,3658347,3600919,4216270,4871279,4680773,4666629,5438717,6080249,6495043,6356616,7497271,8239401,9125959
Hungary,Poland,1893845,2538222,3330689,4033808,4791354,3698996,4436609,4839701,4270587,5191659,5652913,5163191,5175743,5800801,6986546,6979331,6381987,7993459,8825076,9097611
Hungary,Slovakia,1431353,1891778,2486491,3648001,4327430,3828648,4635616,6192013,6182510,5831109,5656298,4583564,4608827,5484176,5626703,5766803,5423535,7582897,9434371,8366084
Hungary,Austria,4162394,4006089,4367597,5453683,6174159,4036810,4431120,5252460,4577957,4951246,5555872,4675682,4727474,5305183,5929401,6131348,5582771,7173922,7941501,7884761
Hungary,"Korea, Republic of",807415,1099235,1200797,1889667,1512739,1704374,2385415,1475562,1157487,2113799,1481159,1016408,953262,1206781,1966563,2478240,2926780,4051342,6162873,6787435
Hungary,Italy,3465224,3618592,4210105,5105219,5351671,3455933,4053519,4858266,4388288,4760499,5059356,4582659,4798772,5350292,5854199,5528006,5079547,6425849,6719824,6257568
Hungary,Romania,898109,1147259,1610586,2324768,2556428,1769623,2364258,3501243,3110201,3257143,3536216,3259095,3295009,3320944,3909901,3723309,3547298,5011873,7088133,5699095
Hungary,France,2510970,2857335,3356414,3816293,4123469,3198869,3490599,3993083,3599439,3815727,4359471,3953478,3520198,3853821,4158838,4179164,4333278,4588464,4634312,4710944
Hungary,Belgium,1319867,1605486,1742210,1987693,2573412,1826718,2003988,2310063,2131514,2278611,2573642,2289765,2284131,2489535,3143190,3408346,3313535,3901550,3915313,3631905
Hungary,United States of America,1142563,1023258,1188221,1291669,1431172,1231685,1290393,1479338,1566157,1726911,1842762,1715272,1844504,1888147,1750443,1914212,2110822,2908266,2871411,3119811
