reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Honduras,United States of America,2415860,2571024,2826243
Honduras,Guatemala,295306,271405,281172
Honduras,Mexico,135065,155186,160349
Honduras,El Salvador,184456,176611,184891
Honduras,Costa Rica,125330,149957,155443
Honduras,"Korea, Republic of",135670,137614,132639
Honduras,Germany,37099,35994,48802
Honduras,Finland,2320,280,12485
Honduras,China,64841,58766,77871
Honduras,Japan,83936,85795,101022
Honduras,Brazil,34756,47853,72375
Honduras,"Hong Kong, China",32751,43820,58364
Honduras,Spain,35700,47561,113895
Honduras,Nicaragua,38615,38428,43377
Honduras,Chile,20513,31426,25826
Honduras,Colombia,24594,28566,35237
Honduras,Russian Federation,15039,17433,18383
Honduras,"Taipei, Chinese",50957,51938,37168
Honduras,Argentina,7393,8606,9827
Honduras,Italy,19306,20026,28372
Honduras,Netherlands,24729,18051,24309
Honduras,France,16219,21402,20452
Honduras,Ukraine,10347,12122,16151
Honduras,Sweden,4078,5176,13391
Honduras,Dominican Republic,3273,33970,17649
Honduras,Thailand,10823,13759,17482
Honduras,"Venezuela, Bolivarian Republic of",35340,67376,41250
Honduras,United Kingdom,16439,14639,23964
Honduras,Canada,9847,10572,22824
Honduras,India,11112,21947,10459
Honduras,Malaysia,2119,1156,5534
Honduras,Panama,20077,33557,13362
Honduras,Belgium,8596,14883,13435
Honduras,Switzerland,14105,18950,13716
Honduras,Peru,7778,9725,7017
Honduras,Pakistan,,,8320
Honduras,Trinidad and Tobago,45044,33915,41621
Honduras,Ecuador,5292,20158,27643
Honduras,Denmark,2619,7214,5360
Honduras,Singapore,45008,63038,7201
Honduras,Philippines,1258,2685,7730
Honduras,Israel,2913,3898,6268
Honduras,Indonesia,3736,5638,4910
Honduras,Austria,5003,3285,3612
Honduras,Australia,3573,5642,5625
Honduras,Poland,50,847,199
Honduras,Türkiye,3476,1776,2014
Honduras,Cuba,4059,1556,3628
Honduras,Czech Republic,883,1418,1309
Honduras,Viet Nam,286,1718,812
Honduras,Kenya,0,67,879
Honduras,Ireland,667,1686,1924
Honduras,Belize,4,0,329
Honduras,Portugal,676,730,923
Honduras,Norway,221,541,812
Honduras,Slovakia,48,318,1359
Honduras,Romania,348,474,416
Honduras,Uruguay,147,257,1290
Honduras,Sri Lanka,424,594,619
Honduras,Morocco,40,206,101
Honduras,South Africa,400,812,1493
Honduras,Bulgaria,436,444,1021
Honduras,New Zealand,562,809,1135
Honduras,Greece,673,453,404
Honduras,Syrian Arab Republic,0,0,2257
Honduras,Jamaica,5407,533,46
Honduras,Togo,5,605,0
Honduras,Luxembourg,2,3,585
Honduras,Bangladesh,229,48,85
Honduras,Croatia,9,31,25
Honduras,Kazakhstan,0,0,0
Honduras,Côte d'Ivoire,1061,389,871
Honduras,Gabon,0,0,0
Honduras,Hungary,471,30,47
Honduras,"Bolivia, Plurinational State of",138,182,202
Honduras,Mali,0,0,0
Honduras,Slovenia,39,79,357
Honduras,Saudi Arabia,0,87,112
Honduras,Tunisia,0,6,1
Honduras,Bahamas,77,68,100
Honduras,Paraguay,46,92,99
Honduras,Ghana,9,,317
Honduras,Serbia and Montenegro,0,0,
Honduras,Papua New Guinea,0,0,0
Honduras,Uganda,0,15,55
Honduras,Algeria,147,30,17
Honduras,Benin,0,346,0
Honduras,Botswana,0,0,8
Honduras,Suriname,0,,
Honduras,Lebanon,11,88,4
Honduras,Jordan,0,0,20
Honduras,Iceland,0,0,0
Honduras,Lithuania,8,437,3
Honduras,Malta,0,68,33
Honduras,Mauritius,0,3,3
Honduras,Senegal,0,0,0
Honduras,Egypt,0,6,0
Honduras,Timor-Leste,,,
Honduras,Estonia,17,0,3
Honduras,Rwanda,0,33,0
Honduras,Fiji,,0,4
Honduras,Andorra,0,2,0
Honduras,Barbados,82,7,0
Honduras,Belarus,0,881,48
Honduras,Cambodia,93,35,0
Honduras,Cyprus,13,0,0
Honduras,Ethiopia,0,0,51
Honduras,Guyana,71,0,0
Honduras,"Iran, Islamic Republic of",114,0,0
Honduras,Latvia,563,0,0
Honduras,"Macao, China",838,768,94
Honduras,Madagascar,58,0,0
Honduras,Oman,3,61,0
Honduras,Namibia,9,2,7
Honduras,Qatar,0,14,69
Honduras,Saint Kitts and Nevis,0,0,0
Honduras,Saint Lucia,32,0,0
Honduras,Sudan (before 2012),0,43,0
Honduras,"Tanzania, United Republic of",2,68,0
Honduras,Nepal,,,5
