reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Bhutan,Singapore,0,0,0,0,0,0,0,4008,2767,8992,5298,11059,13816,8020,8242,5528,9829,9406,17403,96836
Bhutan,China,349,466,161,5393,8463,4116,1586,17382,15604,17405,11116,9949,4902,6195,12837,10910,13561,108762,165842,62330
Bhutan,Thailand,2835,2276,3257,2864,5856,7207,13104,18417,15168,25796,4013,11525,24036,46894,38748,42894,50957,65708,24701,18516
Bhutan,Poland,311,20,1,0,45,98,25,862,283,118,90,88,246,3,185,156,267,271,300,5427
Bhutan,"Hong Kong, China",20,47,288,412,1043,839,802,679,1236,3964,1261,732,978,2666,1449,3802,1814,2950,2183,5235
Bhutan,Germany,99020,5737,4707,2584,5770,4140,6197,9209,3795,2839,4738,59130,5167,2424,2082,5662,8098,5864,4820,4628
Bhutan,"Korea, Republic of",1914,3087,1821,3132,4492,6476,13016,15838,7387,3270,2292,4860,3685,11441,4667,2020,12268,11035,9067,4456
Bhutan,United States of America,1923,3052,3216,4050,3960,2742,3505,3839,2489,2351,2422,2649,1976,34893,55902,2836,2857,5921,4895,4293
Bhutan,Brazil,0,36,28,19,0,0,0,0,82,0,0,4,154,94,0,19,0,201,1762,3341
Bhutan,Austria,10300,319,930,625,2138,1437,404,3954,8039,10621,829,604,437,3250,830,1117,942,530,565,3149
Bhutan,United Kingdom,6851,1442,937,2010,1149,1264,959,1977,968,2106,1677,1227,1761,1906,1627,1463,1459,1380,1255,2425
Bhutan,Australia,357,78,7,43,37,31,10124,41,565,214,116,115,128,305,355,247,1320,4029,1795,2291
Bhutan,Malaysia,274,385,927,444,830,3653,1236,1509,1424,1088,940,465,1553,810,879,1258,1327,1679,1962,1986
Bhutan,Switzerland,589,371,1289,635,2185,1703,1710,10263,3911,5768,911,2376,684,1095,513,1242,2297,725,382,1947
Bhutan,Japan,21722,13134,9018,14391,20057,8885,20217,18479,7518,6309,17428,15436,11158,10558,8839,6539,3594,7832,4968,1760
Bhutan,Netherlands,328,623,1300,404,619,712,535,619,664,514,259,497,333,840,1274,1121,1444,2650,1607,1068
Bhutan,Spain,31,0,0,22,48,90,86,139,84,145,2192,386,198,298,417,133,111,57,72,1059
Bhutan,Norway,1324,2430,1746,82,42,4032,2350,862,129,173,341,255,414,38,757,49,0,104,932,1006
Bhutan,France,828,5332,2176,3583,1235,1213,774,1252,2680,638,441,321,624,595,545,19278,79015,723,553,909
Bhutan,Sweden,202,663,1887,6246,4526,3367,2745,6770,7985,4768,1718,2203,3048,3145,802,4512,642,576,1193,799
Bhutan,Italy,457,2030,294,735,1524,2285,2421,5059,2464,2041,1707,3328,2028,2122,1509,488,1955,2737,2117,668
Bhutan,Canada,62,42,43,290,28,151,1574,568,20,210,138,248,104,404,260,304,118,137,264,423
Bhutan,Denmark,790,484,347,209,214,162,147,141,364,230,227,448,451,476,242,521,413,1424,2572,417
Bhutan,Türkiye,0,0,7,9,264,65,93,58,28,59,72,28,98,61,186,97,7,73,696,340
Bhutan,Greece,14,0,0,0,0,19,0,0,44660,0,0,0,2,6,37,2,13,11,28,142
Bhutan,New Zealand,0,36,1,68,51,56,61,92,83,65,532,217,647,985,617,102,204,191,143,136
Bhutan,Czech Republic,2,0,6,0,12,2,0,9,4,3,20,32,3,17,92,8,231,852,70,82
Bhutan,Slovakia,0,0,0,0,0,10,0,0,0,0,140,69,815,177,764,74,27,89,744,48
Bhutan,Bulgaria,10,0,2,0,0,0,8,0,34,0,0,0,0,2,3,0,7,631,0,47
Bhutan,Hungary,77,0,0,65,3,0,1,2,13,3,0,0,1,28,38,43,133,30,13,40
Bhutan,Finland,18,20,21,0,4,64,200,4179,19,134,58,226,510,323,30,34,32,21,232,34
Bhutan,Belgium,561,205,278,414,240,325,1231,961,709,2820,1786,1086,1457,224,829,350,249,3908,11653,28
Bhutan,"Taipei, Chinese",8,17,24,11,29,15,39,158,41,177,738,158,208,135,883,89,119,107,10,22
Bhutan,Slovenia,52,0,0,0,0,0,9,0,0,0,0,0,3,17,12,187,64,96,378,15
Bhutan,Luxembourg,6,2,1,2,0,0,0,30,37,0,0,0,13,0,10,31,27,0,3,5
Bhutan,Ireland,0,0,0,0,0,0,0,3,0,0,1,1,1,7,3,616,17,0,41,2
Bhutan,Portugal,42,0,12,0,0,0,0,0,0,1,0,2,0,0,3,1,114,36,55,2
Bhutan,Ukraine,0,0,0,0,0,0,30,0,0,35,0,0,0,6,0,0,10,0,0,0
Bhutan,Argentina,0,0,14,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0
Bhutan,Chile,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
Bhutan,Croatia,0,0,0,0,0,0,0,0,0,0,18,0,6,2,0,0,0,0,0,0
Bhutan,Cyprus,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,Estonia,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,1,0,0,0
Bhutan,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0
Bhutan,Latvia,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,18,21,4,0
Bhutan,Malta,0,85,0,0,0,0,0,23,1015,0,0,0,0,0,0,0,0,0,0,0
Bhutan,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
Bhutan,Romania,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,4,1,0,0,0
Bhutan,South Africa,0,2,12,0,74,0,0,15,16,0,10,2,18,170,209,204,191,267,370,0
Bhutan,Sudan,,,,,,,,,0,0,0,0,0,62,0,,,,,
Bhutan,Lao People's Democratic Republic,,,,,,,0,0,0,5,0,0,0,0,0,0,0,0,,
Bhutan,Nepal,,,,,,2516,18644,3209,7985,923,1221,1488,836,539,812,2004,376,6498,4094,
Bhutan,Nigeria,,,0,0,0,0,1055,5020,1123,0,0,489,0,0,0,0,0,0,0,
Bhutan,United Arab Emirates,,0,,8,0,,,,506,6,207,141,1052,9339,9592,11882,9420,12102,10025,
Bhutan,Lesotho,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,
Bhutan,Andorra,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Bhutan,Kuwait,0,,0,19,101,964,0,0,0,0,14,30,0,0,0,0,0,0,0,
Bhutan,Togo,0,0,,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,
Bhutan,Mongolia,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,
Bhutan,Angola,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Bhutan,Bangladesh,3928,1628,35,58,0,6,1,27,6,171,,2442,,,,,,,,
Bhutan,Qatar,689,739,1442,755,0,0,725,853,1082,269,97,1343,,1331,1641,1398,125,51,0,
Bhutan,Sri Lanka,0,12,0,0,0,143,42,112,0,21,17,16,43,306,,0,387,38,834,
Bhutan,Bahrain,0,0,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
Bhutan,Barbados,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Bhutan,Cambodia,0,0,0,1,0,0,5,0,0,0,0,8,0,27,0,4,0,0,0,
Bhutan,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,
Bhutan,Ethiopia,67,0,0,0,105,0,0,0,0,0,0,0,0,0,9,125,6,0,0,
Bhutan,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Bhutan,French Polynesia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Bhutan,Georgia,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,3,0,31,90,
Bhutan,Indonesia,35,1043,576,11,28,1827,4984,1618,2608,91,330,552,125,673,1156,1434,1011,78,67472,
Bhutan,"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,
Bhutan,Israel,21,44,60,41,221,363,458,535,991,1264,525,558,571,903,0,0,11,31,151,
Bhutan,Kazakhstan,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bhutan,Kenya,54,0,0,9,0,0,0,0,0,150,7482,3127,2945,391,2,0,0,0,2,
Bhutan,Lebanon,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,
