reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
"Congo, Dem. Rep. ",China,36986,49709,68765,94011,234581,321209,473405,826685,837486,948752,1362183,1410389,1004006,972270,1772662,2076796,2013411,2756860,5117591,4504762
"Congo, Dem. Rep. ",South Africa,207872,275943,363684,621797,1125162,573817,845261,1095381,1480166,1364654,1238065,1026173,789566,881352,1292715,1054288,778912,1079616,1457423,1559084
"Congo, Dem. Rep. ",Belgium,187114,237716,230720,283183,392950,329379,362537,448543,457643,453076,431037,480712,390061,424191,408040,360062,427131,440162,588109,640961
"Congo, Dem. Rep. ",France,121558,130433,175743,189270,183801,229589,226943,243923,275393,299453,209235,270343,262964,144639,127097,146696,162370,175660,232023,242705
"Congo, Dem. Rep. ",Brazil,13018,16888,18480,35100,53435,53764,50759,81398,45738,72586,37210,42099,41430,38517,38249,50330,80590,124927,159535,192588
"Congo, Dem. Rep. ",United States of America,66846,64968,70719,112907,130260,79856,93267,165925,199549,169806,181849,136131,82754,76261,78002,131898,153401,213154,154247,189008
"Congo, Dem. Rep. ","Korea, Republic of",2651,2818,9088,22201,20024,18544,15424,20694,35002,39583,25728,26548,22873,19706,37108,37083,45789,68658,98339,184419
"Congo, Dem. Rep. ",Germany,65359,66034,63531,92764,126421,107953,126293,160580,170572,214616,172397,163707,91267,82149,105336,89672,114242,120988,162445,175187
"Congo, Dem. Rep. ",Türkiye,2118,2164,4012,4051,8727,14444,13870,31777,23863,39359,41073,32143,25741,27070,35468,54468,57341,53669,95072,174451
"Congo, Dem. Rep. ",Japan,9778,16665,23555,20211,39221,29742,31631,66463,66027,49122,60748,59480,41974,36809,57043,73859,58135,82933,117062,162428
"Congo, Dem. Rep. ",Netherlands,34812,58452,65222,78780,130655,125560,125323,155360,143114,156848,154420,105754,85020,172713,291227,310184,119018,130323,163023,131066
"Congo, Dem. Rep. ",Poland,1052,342,345,762,1528,2130,1123,3203,17944,7264,3183,7794,10782,19470,21162,24153,44086,74760,103028,126664
"Congo, Dem. Rep. ",Finland,1281,1408,741,2287,8133,1266,821,2417,8035,1797,9762,2428,7255,3000,13834,17693,8444,16125,43665,82390
"Congo, Dem. Rep. ","Hong Kong, China",31264,23323,20854,16559,13202,9950,9503,23428,21301,38776,45610,38648,33917,47997,38588,48327,54753,79730,60705,62092
"Congo, Dem. Rep. ",Spain,10450,10221,19220,20526,27177,25534,30814,27299,25133,41855,44995,43283,26344,24882,33140,35251,38713,109143,56792,59042
"Congo, Dem. Rep. ",Italy,24372,33255,49173,72691,91651,122334,62409,108918,78578,89498,89311,54378,47545,38918,76996,71409,43215,42602,53126,54727
"Congo, Dem. Rep. ",Thailand,24,147,82,43,185,220,488,135,0,2091,7810,8740,5823,12785,36303,57430,47345,60794,26605,44737
"Congo, Dem. Rep. ",United Kingdom,12011,21067,31075,23555,26260,20249,23056,37927,39399,52001,53584,40070,26712,29323,37597,33073,31370,46445,54514,44625
"Congo, Dem. Rep. ",Singapore,0,0,0,20765,27329,23069,17000,20342,12756,9820,16707,9373,8529,8602,9777,14938,15150,15869,23236,32575
"Congo, Dem. Rep. ",Ireland,16342,16830,28350,27736,31459,20740,34331,45799,39733,31547,22333,16214,14487,24016,25070,20068,31883,31311,37417,31649
"Congo, Dem. Rep. ",Malta,0,0,28,456,144,146,95,237,416,71,860,1792,824,1658,1125,3577,8410,9129,3704,27041
