reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Hong Kong,China,9422498,10726243,11118661
Hong Kong,United States of America,9646218,9772030,9285509
Hong Kong,United Kingdom,3296809,3391992,5194887
Hong Kong,Singapore,2784609,2835704,3089115
Hong Kong,"Korea, Republic of",1227618,1695040,2735391
Hong Kong,Malaysia,1892379,2326382,2257751
Hong Kong,Germany,2128888,2009346,2314283
Hong Kong,"Taipei, Chinese",1847308,1745786,1726363
Hong Kong,Netherlands,1289802,1180055,1375487
Hong Kong,Philippines,1423499,1685382,1712032
Hong Kong,Japan,1457349,1423014,1347116
Hong Kong,Switzerland,801237,1138547,1836833
Hong Kong,India,716936,926493,1357624
Hong Kong,Thailand,824830,909652,1073963
Hong Kong,Israel,805698,1194273,892747
Hong Kong,Viet Nam,537605,804766,990879
Hong Kong,Australia,758939,747241,779715
Hong Kong,Sweden,771151,783914,881256
Hong Kong,Belgium,695814,977961,566226
Hong Kong,France,620762,577930,684975
Hong Kong,Italy,353717,403447,552740
Hong Kong,Hungary,123824,208679,299624
Hong Kong,Sri Lanka,501066,490776,559642
Hong Kong,Ireland,477015,470609,432221
Hong Kong,Canada,793382,634598,613848
Hong Kong,Bangladesh,533828,409764,459241
Hong Kong,South Africa,241111,223152,305098
Hong Kong,Cambodia,294296,371645,413672
Hong Kong,Mexico,441570,508656,516334
Hong Kong,"Macao, China",342043,386307,351780
Hong Kong,Brazil,378465,315177,267591
Hong Kong,Denmark,229445,222521,241709
Hong Kong,Spain,251900,281501,316809
Hong Kong,Indonesia,257311,240666,222207
Hong Kong,Norway,108389,122061,166874
Hong Kong,Austria,363810,134752,158232
Hong Kong,Czech Republic,62793,68047,106756
Hong Kong,Finland,111755,86766,113676
Hong Kong,Pakistan,,,192827
Hong Kong,Türkiye,102223,114225,113605
Hong Kong,New Zealand,65717,65202,89529
Hong Kong,Greece,50886,80929,93735
Hong Kong,Chile,0,45294,74471
Hong Kong,Brunei Darussalam,56216,61369,81590
Hong Kong,Guatemala,28599,44156,46977
Hong Kong,"Venezuela, Bolivarian Republic of",150986,80140,31498
Hong Kong,Luxembourg,27637,33086,54258
Hong Kong,Costa Rica,41280,42958,48646
Hong Kong,Poland,38230,35008,52193
Hong Kong,Jordan,30847,42450,38349
Hong Kong,Slovakia,16224,20071,23709
Hong Kong,"Iran, Islamic Republic of",9853,8946,25443
Hong Kong,Portugal,26017,22166,25852
