reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Afghanistan,China,56973,51209,100487,169533,151627,213366,175265,230010,464034,328259,393559,364319,431894,541094,667868,599799,500680,474451,553083,1269784
Afghanistan,Malaysia,3344,5436,4208,3879,4719,10313,20339,17231,20304,41407,78517,99462,85584,120498,106912,109902,118365,215707,358196,334901
Afghanistan,Türkiye,70945,113401,91106,109270,136982,235203,259791,275969,289915,248879,200096,161492,145788,172300,145410,156475,207835,258637,269530,256191
Afghanistan,Belgium,8235,17500,14331,19098,14447,22939,37338,23668,33187,49719,139431,46346,62058,64582,42009,42894,31130,87482,130165,82612
Afghanistan,United States of America,150392,262153,417631,488783,481648,1511460,2151401,2921862,1521555,1409639,792389,478712,913874,942232,1227404,757769,670663,235673,21747,49756
Afghanistan,Germany,118213,151715,255010,194151,396965,315568,358597,395948,380125,217867,153328,89543,55436,94876,95544,73091,79145,67004,33409,42114
Afghanistan,"Korea, Republic of",77174,59631,78540,109038,73881,88616,68222,119912,143167,63817,58761,39605,43306,74647,93415,49946,29869,25389,19139,25079
Afghanistan,France,52220,30710,47039,64345,45084,70893,60536,61088,57339,32604,22621,24145,23490,23933,19420,26650,21265,28919,28716,20147
Afghanistan,Netherlands,14112,79482,29926,32452,56171,102118,103547,145214,109264,94195,64904,47259,37413,36722,39141,33007,34804,34555,20842,17432
Afghanistan,Japan,65994,76455,68186,89680,115374,113309,96877,111620,99740,62578,26872,25105,80374,69415,59443,38861,37334,30191,10638,14206
Afghanistan,Italy,24707,26699,16305,26850,24030,50162,33992,37850,30399,37447,9456,8840,10988,18783,13244,13579,32616,11686,8907,13726
Afghanistan,Austria,26407,19532,15429,15002,8176,10677,19040,12758,16721,14574,27877,9561,7979,9649,7999,9335,11878,27449,9669,13127
Afghanistan,Canada,7507,15789,6318,12668,23969,52482,97904,58159,42206,39183,15691,10899,19906,17545,20426,12705,10358,1586,203,10485
Afghanistan,Thailand,8078,57972,61873,150142,124706,141838,145999,192362,143488,184280,47041,28704,35135,26086,27445,12225,15314,10371,10771,10428
Afghanistan,Luxembourg,68,504,137,561,103,861,2345,210,564,399,1128,1254,1145,0,1498,4420,2275,6320,880,8460
Afghanistan,Denmark,17684,8417,9288,11312,10742,17623,14255,22323,19154,20753,20200,12422,7934,12413,9923,9446,9594,5552,7502,7800
Afghanistan,Poland,2585,5244,20000,3403,6027,10324,11076,16040,33226,30758,12537,9413,5354,7885,9597,7987,10855,13012,7342,7490
Afghanistan,Spain,3868,9198,9658,8458,11319,30679,55675,26250,18499,18404,14972,4224,5009,9247,6338,6617,13282,12103,6217,6666
Afghanistan,Switzerland,1827,2589,860,943,1764,8600,5274,10803,12235,9673,7942,7330,3759,2977,2649,4489,6850,5687,7668,5724
