reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Finland,Germany,5751764,5805012,5962261
Finland,Sweden,3453003,3542536,4960003
Finland,United Kingdom,4222538,4156607,4438693
Finland,United States of America,3393759,3609949,3782907
Finland,Netherlands,1793888,1976543,2405593
Finland,China,2376264,1512770,1788441
Finland,France,2181672,2462397,2535832
Finland,Russian Federation,1284864,1519265,1853957
Finland,Norway,1136053,1149370,1286753
Finland,Italy,1590277,1573773,2050302
Finland,Belgium,1131561,1195529,1558980
Finland,Spain,1157980,1198495,1576814
Finland,Denmark,1129289,1253627,1301199
Finland,Japan,875117,1036005,1224289
Finland,Poland,834576,843537,1011924
Finland,Estonia,406896,419900,547535
Finland,Austria,707022,699777,845459
Finland,Canada,443912,456406,673007
Finland,Türkiye,301903,372356,479865
Finland,Switzerland,628911,640288,619461
Finland,Hungary,353648,402931,471613
Finland,Australia,421581,393281,455898
Finland,Greece,284153,294249,535796
Finland,"Taipei, Chinese",242448,186497,451053
Finland,Latvia,280859,324616,387488
Finland,"Korea, Republic of",381371,411441,379056
Finland,Singapore,275306,207653,336376
Finland,Brazil,399521,395627,280431
Finland,Lithuania,145585,174363,240567
Finland,"Hong Kong, China",388205,458397,443537
Finland,South Africa,306896,157903,201833
Finland,India,158767,171929,268472
Finland,Czech Republic,262584,273899,282006
Finland,Ireland,403122,688086,298909
Finland,Israel,295053,263436,241912
Finland,Saudi Arabia,224051,333297,459427
Finland,Portugal,215470,235421,278933
Finland,Thailand,403727,304713,193521
Finland,Ukraine,126979,166564,294764
Finland,Mexico,249324,150652,276852
Finland,Indonesia,89438,62563,88936
Finland,Chile,83720,121093,368608
Finland,Malaysia,134579,145297,108003
Finland,Kazakhstan,71442,73398,97094
Finland,"Iran, Islamic Republic of",62572,84702,144965
Finland,Philippines,363683,105879,193644
Finland,Algeria,88617,96905,112304
Finland,New Zealand,79553,70618,80308
Finland,Morocco,52879,76921,87323
Finland,Slovakia,89053,111107,130150
Finland,Egypt,151447,164624,97177
Finland,Honduras,705,104,9207
Finland,Romania,49048,54481,86075
Finland,Kuwait,46982,78597,70252
Finland,Tunisia,58645,56118,71424
Finland,Ecuador,3215,71327,87728
Finland,Cyprus,27995,30247,31366
Finland,Syrian Arab Republic,84707,91687,105753
Finland,Jordan,18895,27741,33526
Finland,Argentina,80734,31804,59444
Finland,Slovenia,52239,59960,83429
Finland,Sri Lanka,18667,13064,6395
Finland,Cameroon,11155,8989,10813
Finland,Croatia,55029,49353,52768
Finland,Colombia,57333,51995,58241
Finland,Pakistan,,,41868
Finland,Viet Nam,19476,35421,33480
Finland,Iceland,38433,38091,41628
Finland,Peru,42120,42100,39025
Finland,Ethiopia,4685,3155,8886
Finland,Bulgaria,50996,36292,38403
Finland,Belarus,33474,30017,34825
Finland,Lebanon,35393,40647,32026
Finland,Bangladesh,20438,12120,18687
Finland,Serbia and Montenegro,7891,10474,
Finland,Dominican Republic,4175,8089,9092
Finland,Bahrain,10851,16185,37892
Finland,Mauritius,1914,4480,28198
Finland,"Tanzania, United Republic of",4785,16493,16848
Finland,Luxembourg,15836,9953,13388
Finland,"Macao, China",4527,18005,20308
Finland,Qatar,6127,9750,13758
Finland,"Venezuela, Bolivarian Republic of",75212,36209,34528
Finland,Costa Rica,3435,3568,32466
Finland,Zambia,6369,9846,26400
Finland,Guatemala,4727,84628,34696
Finland,Guinea,132,23,
Finland,Cambodia,444,201,286
Finland,Oman,17415,14556,52
Finland,Ghana,1783,,5064
Finland,Saint Lucia,454,370,707
Finland,Sudan (before 2012),859,1525,771
Finland,El Salvador,29335,13697,7702
Finland,Azerbaijan,5429,8112,6811
Finland,Côte d'Ivoire,10834,11950,8982
Finland,Georgia,10203,2812,2684
Finland,Uruguay,8567,3905,3126
Finland,"Moldova, Republic of",3503,3781,9408
Finland,Faroe Islands,4255,6194,5166
Finland,Cuba,4720,2670,1885
Finland,Yemen,,,
Finland,Bosnia and Herzegovina,,,3582
Finland,Albania,27271,5012,3032
Finland,Senegal,1892,15172,2931
Finland,Malta,4085,4502,4372
Finland,Burkina Faso,372,558,462
Finland,New Caledonia,1471,862,2046
Finland,Zimbabwe,3257,6417,2306
Finland,"Macedonia, North",2700,3156,4803
Finland,Armenia,1667,2487,2266
Finland,Uganda,970,1934,1912
Finland,Nicaragua,385,546,2082
Finland,Mongolia,3978,,2662
Finland,Kyrgyzstan,1384,4529,4537
Finland,Jamaica,4569,2723,3769
Finland,Panama,2618,1248,913
Finland,Maldives,72,3261,154
Finland,"Bolivia, Plurinational State of",3873,5273,1837
Finland,French Polynesia,550,11066,2462
Finland,Paraguay,822,937,1046
Finland,Namibia,993,1014,770
Finland,Barbados,1134,421,1219
Finland,Trinidad and Tobago,9291,1383,2082
Finland,Mozambique,516,1011,2603
Finland,Mali,2473,1710,2219
Finland,Gabon,1406,3472,539
Finland,Seychelles,1375,1724,577
Finland,Andorra,189,352,582
Finland,Malawi,2698,1414,217
Finland,Botswana,1262,4681,746
Finland,Mayotte,370,149,79
Finland,Brunei Darussalam,272,252,504
Finland,Madagascar,755,149,1045
Finland,Niger,251,295,209
Finland,Grenada,85,52,191
Finland,Papua New Guinea,31,2504,181
Finland,Greenland,188,73,3498
Finland,Angola,,,
Finland,Suriname,28,,
Finland,Saint Vincent and the Grenadines,51,912,99
Finland,Mauritania,25,21,4
Finland,Rwanda,50,138,32
Finland,Fiji,,440,142
Finland,Bahamas,6,1,6576
Finland,Dominica,5,6,1
Finland,Benin,331,793,462
Finland,Guyana,57,60,5
Finland,Belize,3,7,5
Finland,Cabo Verde,1,0,48
Finland,Sao Tome and Principe,0,0,0
Finland,Togo,152,50,4
Finland,Saint Kitts and Nevis,10,105,16
Finland,Samoa,246,13,1
Finland,Timor-Leste,,,
Finland,"Micronesia, Federated States of",,0,14
Finland,Solomon Islands,0,1,0
Finland,Burundi,8,0,0
Finland,Gambia,12,0,0
Finland,Kenya,19351,27155,9564
Finland,Nepal,,,592
Finland,Eritrea,,,890
Finland,Sierra Leone,,40,
Finland,Tuvalu,,48,
Finland,Central African Republic,0,51,10
Finland,Lesotho,0,71,109
Finland,Nigeria,7492,7323,8042
Finland,Anguilla,1214,8,59
