reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Chile,China,3666724,4991536,5735872,10280372,11172814,12790520,17935193,20578293,20631633,20707685,20985876,18680364,18410497,20891275,26999814,26229201,29932012,39458634,44486040,43173570
Chile,United States of America,5419461,7444221,10291073,9783399,8980952,6620214,7688180,9735525,10083153,11190496,10265746,9583609,9545744,11295743,12197873,11148166,10913783,15977809,16805811,16623265
Chile,Japan,4180532,5121276,7254005,8159413,7921660,5305268,7746331,9822359,9326809,8020325,8141465,6178928,5358649,6548179,7417576,6735816,6573527,7791835,7872067,7792905
Chile,"Korea, Republic of",1933548,2279175,3812945,4183829,4127354,3103300,4221395,4857963,4676463,4657610,4811807,4412084,3701955,3802134,4479898,3966297,3527411,4858811,6801722,7572012
Chile,Brazil,1465693,1810602,2945288,3556270,4100671,2803413,4363422,4725276,4357613,4516788,4199140,3410859,2882017,3452615,3381789,3175635,2895554,4421396,4620426,4313717
Chile,Netherlands,898933,1428038,1771229,1988781,1465001,1004256,1076402,1464869,1056833,1256240,1119325,876334,948551,1011256,1277150,1320823,1284336,1381288,1571907,2491467
Chile,Canada,1006988,1373126,1634871,1576305,1690015,1521879,1818589,1930836,1678623,1706185,1559125,1451820,1273916,1553173,1396097,1239475,1209493,1439363,1787235,1778133
Chile,Germany,1546555,1719349,3306908,3561591,3387037,2163027,2206226,2789674,2273801,2103742,2014819,1649810,1444730,1782280,1667899,1250154,1382274,1328418,1533693,1664006
Chile,"Taipei, Chinese",1073799,1136877,1639191,1818829,2006523,1338462,2113173,2178893,1937412,1698830,1680508,1503271,1205874,1368812,1371140,1596293,1331204,2040273,1654819,1332306
Chile,Peru,470723,615632,863985,880679,1183437,997218,1050495,1342915,1243921,1327324,1279144,1210303,1152252,1200675,1366734,1339218,1076255,1318305,1601987,1326244
Chile,France,1543704,1487582,2613192,2708569,2584773,1484985,1458743,1750025,1419088,1453651,1394134,1143668,1107901,1234512,1305318,1108452,1058417,1272610,1290693,1315143
Chile,Spain,900228,1130231,1549399,1460485,1859994,1289630,1546426,2045473,2001719,2006415,1986732,1560284,1545920,1987801,2016616,1428435,1168637,1536726,1662741,1304805
Chile,"Bolivia, Plurinational State of",113079,164188,235987,227842,347521,237831,281202,308507,383560,574438,436586,453153,352565,357298,498500,458428,308256,630005,1423770,1014926
