reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
East Timor,Indonesia,53229,39102,43070
East Timor,Australia,4173,53926,60986
East Timor,United States of America,783,148,467
East Timor,Viet Nam,1877,2411,4834
East Timor,Germany,633,7706,2863
East Timor,Thailand,1739,2995,1840
East Timor,"Tanzania, United Republic of",403,0,0
East Timor,Portugal,1959,802,5399
East Timor,China,0,0,1067
East Timor,Netherlands,541,605,769
East Timor,India,1307,585,1306
East Timor,Japan,2371,3295,2097
East Timor,Belgium,238,95,313
East Timor,"Korea, Republic of",313,820,522
East Timor,Pakistan,,,247
East Timor,United Kingdom,4591,2380,308
East Timor,"Taipei, Chinese",0,2,20
East Timor,Austria,0,4,190
East Timor,Switzerland,0,0,0
East Timor,Malaysia,0,309,381
East Timor,Fiji,,17,459
East Timor,Argentina,0,0,186
East Timor,Canada,42,35,35
East Timor,Philippines,14,100,57
East Timor,Denmark,17,27,22
East Timor,Bangladesh,0,17,7786
East Timor,Ireland,0,0,0
East Timor,Senegal,0,0,0
East Timor,Zimbabwe,0,0,0
East Timor,Russian Federation,278,87,607
East Timor,Peru,0,0,0
East Timor,New Zealand,773,220,66
East Timor,South Africa,73,4,5
East Timor,Poland,0,123,0
East Timor,Sri Lanka,38,0,0
East Timor,France,1629,211,184
East Timor,Côte d'Ivoire,1,4,0
East Timor,"Macao, China",0,0,0
East Timor,Spain,0,0,0
East Timor,Cyprus,0,0,1
East Timor,Mauritius,0,0,0
East Timor,Czech Republic,0,26,0
East Timor,Finland,2,0,0
East Timor,Greece,0,0,38
East Timor,Kenya,0,0,1
East Timor,Papua New Guinea,0,0,25
East Timor,Singapore,2676,3879,0
East Timor,Slovakia,0,23,0
East Timor,Sweden,0,0,24
