reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Egypt,Italy,973080,1059978,1120214
Egypt,United States of America,882038,1420921,1218318
Egypt,United Kingdom,509412,664994,826811
Egypt,Syrian Arab Republic,313485,404640,412490
Egypt,Germany,254578,257505,428552
Egypt,Spain,229915,249191,359509
Egypt,Saudi Arabia,161456,190924,308065
Egypt,France,238996,260311,362153
Egypt,Netherlands,116238,199311,234180
Egypt,"Korea, Republic of",138947,134274,195142
Egypt,Jordan,51616,76080,117890
Egypt,Lebanon,106228,134357,174425
Egypt,Sudan (before 2012),58752,77790,186820
Egypt,Türkiye,91720,118173,189397
Egypt,Singapore,46714,85324,124159
Egypt,Belgium,92044,67401,123036
Egypt,Greece,101430,159326,152743
Egypt,China,80318,91854,152821
Egypt,Algeria,29065,58580,136857
Egypt,Canada,27180,36710,83099
Egypt,India,72156,198513,143807
Egypt,Kuwait,57863,66338,83834
Egypt,Morocco,47302,55300,123549
Egypt,Yemen,,,
Egypt,Thailand,8488,10489,52403
Egypt,Portugal,89492,58896,82320
Egypt,"Hong Kong, China",23177,32114,39574
Egypt,Tunisia,54026,47320,48786
Egypt,Russian Federation,12019,21513,38682
Egypt,Japan,76152,69596,65344
Egypt,Cyprus,10378,21602,22681
Egypt,Switzerland,21689,76104,106123
Egypt,Romania,39125,20697,28688
Egypt,Malta,1593,2492,7284
Egypt,Pakistan,,,35531
Egypt,Brazil,52894,27179,38625
Egypt,Ethiopia,18964,20115,21731
Egypt,Ghana,10492,,8192
Egypt,Malaysia,9847,16065,23261
Egypt,Trinidad and Tobago,825,8678,33269
Egypt,Israel,20049,20305,22105
Egypt,Austria,18526,17188,21968
Egypt,Australia,7439,17525,10754
Egypt,Oman,13882,17179,5121
Egypt,Côte d'Ivoire,7388,3455,8006
Egypt,"Taipei, Chinese",19372,20760,50996
Egypt,Mauritania,36,72,482
Egypt,Czech Republic,9503,12464,24691
Egypt,Qatar,8901,15619,29006
Egypt,Norway,10876,8876,9052
Egypt,Mauritius,10023,10095,13897
Egypt,Poland,7750,9798,10386
Egypt,Indonesia,15954,21186,30770
Egypt,Ukraine,9897,7463,8642
Egypt,Argentina,7778,1877,6939
Egypt,Senegal,6072,11216,13518
Egypt,Bangladesh,6057,12995,17719
Egypt,South Africa,7877,10360,47650
Egypt,Madagascar,1856,2579,8617
Egypt,Bahrain,13152,17149,14767
Egypt,"Tanzania, United Republic of",6807,5292,11608
Egypt,Cameroon,3411,10154,11740
Egypt,Finland,7426,8550,7550
Egypt,Ireland,26655,14339,25878
Egypt,Sweden,51437,5759,8157
Egypt,Denmark,5046,6383,10199
Egypt,Angola,,,
Egypt,Uganda,4582,4534,6430
Egypt,Albania,3430,3883,10644
