reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Belgium,Germany,28185414,28707085,37771452
Belgium,Netherlands,25530576,25964662,31037426
Belgium,France,20429047,22019008,27477416
Belgium,United Kingdom,13710393,15284465,17728951
Belgium,United States of America,13501310,13325595,15234929
Belgium,Ireland,3968475,12794113,11686526
Belgium,Italy,7310692,7717218,7977441
Belgium,Japan,4576995,4595309,5781878
Belgium,China,2529807,2875847,3933697
Belgium,Sweden,3450153,3803362,4595814
Belgium,Spain,3332697,3333955,4798656
Belgium,Israel,1569931,1863113,2320824
Belgium,Poland,1097212,1311911,1710995
Belgium,Switzerland,1644561,1943659,2052469
Belgium,India,1400853,1618596,1774781
Belgium,Norway,2199442,1795483,1830877
Belgium,Brazil,1745182,1887378,1790862
Belgium,Russian Federation,854383,800576,1127871
Belgium,Canada,1248593,1222314,1316421
Belgium,Czech Republic,998315,1022972,1091690
Belgium,"Hong Kong, China",1255448,1299163,1406945
Belgium,Finland,1041584,1152319,1466965
Belgium,Austria,1151048,1158870,1425508
Belgium,Portugal,1280033,1112711,1410125
Belgium,Luxembourg,991117,1036611,1238593
Belgium,"Korea, Republic of",765465,799912,1294783
Belgium,Hungary,996870,922388,985999
Belgium,Thailand,1417626,1358427,1135953
Belgium,Türkiye,688261,693347,885564
Belgium,South Africa,809949,865600,985358
Belgium,Denmark,734498,778641,1030970
Belgium,"Taipei, Chinese",675254,642793,744634
Belgium,Indonesia,762158,782809,902870
Belgium,Algeria,535497,469534,707707
Belgium,Singapore,673823,694754,626774
Belgium,Bulgaria,250163,275995,457659
Belgium,Slovakia,304031,300535,436601
Belgium,Malaysia,667409,536534,511784
Belgium,Australia,467859,515864,451819
Belgium,Viet Nam,341189,337115,391357
Belgium,Saudi Arabia,119560,152748,177678
Belgium,Romania,193302,218627,279598
Belgium,New Zealand,229678,290295,367585
Belgium,Chile,243976,232135,276361
Belgium,Bangladesh,195348,223875,288280
Belgium,Colombia,210404,241066,227777
Belgium,Tunisia,322802,292632,315041
Belgium,Philippines,195838,267989,276529
Belgium,Pakistan,,,255352
Belgium,Lithuania,74880,104726,154077
Belgium,Argentina,291429,250181,232449
Belgium,Greece,105088,109239,204473
Belgium,Ukraine,53746,93463,137933
Belgium,Morocco,180865,160813,193176
Belgium,Côte d'Ivoire,79969,129218,147350
Belgium,Sri Lanka,120148,258058,171873
Belgium,Mexico,458713,482110,343751
Belgium,Slovenia,100125,90739,105744
Belgium,Peru,107377,103066,95852
Belgium,Ghana,29337,,113874
Belgium,Angola,,,
Belgium,"Iran, Islamic Republic of",30346,21322,27317
Belgium,Costa Rica,91043,82074,93532
Belgium,Armenia,46481,92148,123814
Belgium,Egypt,41653,49969,94604
Belgium,Cameroon,39661,38450,56583
Belgium,Belarus,16564,39856,63723
Belgium,Suriname,751,,
Belgium,Guyana,10423,11941,19667
Belgium,Ecuador,80884,71289,73530
Belgium,Syrian Arab Republic,111731,158103,130183
Belgium,Estonia,36998,36271,75973
