reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Ghana,United Kingdom,350166,332884,386302
Ghana,Netherlands,162445,196875,172321
Ghana,Switzerland,479187,456988,427083
Ghana,France,91162,129964,176770
Ghana,United States of America,186909,128540,93397
Ghana,Belgium,50413,81456,81820
Ghana,Germany,128760,120379,137422
Ghana,Japan,49406,69627,117277
Ghana,Italy,67986,75798,101442
Ghana,Türkiye,35578,39224,95208
Ghana,China,36601,30145,34309
Ghana,Spain,42674,67099,85126
Ghana,Benin,29421,40320,54785
Ghana,Ukraine,40365,31389,68203
Ghana,India,20043,20298,34580
Ghana,Denmark,3640,5830,13018
Ghana,Argentina,15,75,1155
Ghana,Mali,4162,6927,22021
Ghana,Burkina Faso,8055,6896,30043
Ghana,Malaysia,3709,8999,18192
Ghana,Russian Federation,13575,17426,18599
Ghana,Canada,14101,26409,34930
Ghana,Estonia,8682,17648,25273
Ghana,Greece,4551,5155,8518
Ghana,Ireland,25083,28635,27163
Ghana,Thailand,5614,6357,10056
Ghana,Senegal,5348,7033,13627
Ghana,Croatia,6609,11661,13740
Ghana,Côte d'Ivoire,7577,16160,9300
Ghana,Belarus,4582,8650,6301
Ghana,Serbia and Montenegro,4123,10946,
Ghana,Niger,6466,8160,8171
Ghana,Portugal,3165,6477,4551
Ghana,Poland,4280,5136,5599
Ghana,South Africa,3284,6762,6852
Ghana,Togo,7197,8139,13546
Ghana,Austria,22941,12397,8874
Ghana,Kazakhstan,1594,2083,5606
Ghana,"Korea, Republic of",4748,10031,10779
Ghana,Indonesia,5701,9586,4988
Ghana,Norway,30292,4880,4801
Ghana,Syrian Arab Republic,0,0,3363
Ghana,Lebanon,3063,2921,3236
Ghana,Singapore,2483,4380,5718
Ghana,Egypt,839,1688,2945
Ghana,Australia,2199,2812,2909
Ghana,Finland,1243,2618,1169
Ghana,Luxembourg,1,1372,3458
Ghana,Tunisia,980,284,1514
Ghana,Saudi Arabia,3519,4041,3870
Ghana,Czech Republic,975,1072,1890
Ghana,"Taipei, Chinese",0,3354,1868
Ghana,Morocco,1182,719,1294
Ghana,Romania,412,2215,2422
Ghana,Mexico,728,7084,9717
Ghana,Angola,,,
Ghana,Bosnia and Herzegovina,,,983
Ghana,Sweden,1929,8250,4002
Ghana,Israel,581,1008,522
Ghana,Algeria,148,28,164
Ghana,Guinea,660,469,
Ghana,Cameroon,619,724,943
Ghana,Viet Nam,15,17,888
Ghana,Bulgaria,351,172,435
Ghana,"Macedonia, North",786,1089,525
Ghana,New Zealand,414,661,884
Ghana,Namibia,10,13,20
Ghana,"Hong Kong, China",1132,729,505
Ghana,Slovenia,324,189,401
Ghana,Cabo Verde,0,0,483
Ghana,Bangladesh,86,367,520
Ghana,Zambia,56,48,47
Ghana,Gambia,208,219,333
Ghana,Gabon,31,0,35
Ghana,Brazil,754,27731,1581
Ghana,Eswatini,2317,3831,83
Ghana,Malta,37,92,221
Ghana,Slovakia,286,177,235
Ghana,Cyprus,227,184,503
Ghana,Armenia,0,88,173
Ghana,"Iran, Islamic Republic of",89,0,0
Ghana,Madagascar,11,0,19
Ghana,Jordan,0,23,148
Ghana,Faroe Islands,36,35,12
Ghana,Uganda,9,51,56
Ghana,Papua New Guinea,1,0,22
Ghana,Chile,13,131,18
Ghana,Jamaica,29,102,116
Ghana,Colombia,110,26,17
Ghana,Hungary,615,1341,905
Ghana,Botswana,853,6734,99
Ghana,Dominican Republic,29,0,44
Ghana,Pakistan,,,59
Ghana,Zimbabwe,243,112,19
Ghana,Lithuania,148,209,650
Ghana,Sri Lanka,5,0,0
Ghana,Iceland,49,19,79
Ghana,Qatar,35,46,55
Ghana,Sudan (before 2012),42,2,0
Ghana,Kuwait,91,10,55
Ghana,Mauritania,2,0,0
Ghana,Suriname,1,,
Ghana,"Moldova, Republic of",0,3,5
Ghana,Costa Rica,0,0,0
Ghana,Honduras,1216,2,1
Ghana,Trinidad and Tobago,35,0,9
Ghana,Mauritius,0,1,0
Ghana,Ethiopia,37,33,16
Ghana,Guyana,21,1,0
Ghana,Peru,163,16,31
Ghana,Latvia,6,139,99
Ghana,Burundi,0,0,0
Ghana,"Venezuela, Bolivarian Republic of",616,0,0
Ghana,Malawi,7,36,7
Ghana,Saint Vincent and the Grenadines,0,0,0
Ghana,"Tanzania, United Republic of",418,386,218
Ghana,Ecuador,45,0,0
Ghana,Timor-Leste,,,
Ghana,French Polynesia,4,4,1
Ghana,Albania,0,22,0
Ghana,Mozambique,19,19,1
Ghana,Mayotte,8,0,0
Ghana,Barbados,10,79,6
Ghana,Yemen,,,
Ghana,"Macao, China",0,0,0
Ghana,Saint Lucia,0,0,1
Ghana,Fiji,,1,55
Ghana,Andorra,0,0,1
Ghana,Bahamas,0,13,0
Ghana,Bahrain,0,0,9
Ghana,"Bolivia, Plurinational State of",40,13,0
Ghana,Brunei Darussalam,0,0,0
Ghana,Comoros,9,0,0
Ghana,Cuba,0,0,559
Ghana,Grenada,0,1,0
Ghana,Guatemala,24,68,0
Ghana,Kenya,112,50,38
Ghana,Oman,8,30,835
Ghana,New Caledonia,0,5,0
Ghana,Philippines,0,25,0
Ghana,Rwanda,4,4,8
Ghana,Sao Tome and Principe,104,0,0
Ghana,Seychelles,7,1,4
Ghana,Nepal,,,20
Ghana,Sierra Leone,,1120,
Ghana,Central African Republic,0,4,0
Ghana,Nigeria,11983,17632,22399
