reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
"Korea, Dem. People's Rep.",China,585661,499141,467764,583836,760413,793026,1194537,2475460,2502531,2927497,2867931,2506690,2576499,1674235,213208,215240,47948,57855,133678,291785
"Korea, Dem. People's Rep.",South Africa,745,1534,1344,3005,3381,1281,1452,3596,1953,3053,1500,4946,2726,291,354,284,1099,99,511,7205
"Korea, Dem. People's Rep.",Austria,1302,729,1100,1924,360,489,548,456,846,511,165,896,830,1045,1262,1022,229,5,3569,734
"Korea, Dem. People's Rep.",Costa Rica,3239,2262,2879,1035,7348,1451,1720,3280,5482,3409,3614,2311,1421,1415,1243,7578,2361,388,422,636
"Korea, Dem. People's Rep.",Colombia,13071,2660,8929,8433,15900,10530,11936,16802,7870,4819,6055,3247,1694,1107,1249,1067,630,263,393,431
"Korea, Dem. People's Rep.",Madagascar,297,50,154,459,174,27,71,303,156,204,619,16,36,1709,303,905,959,176,131,197
"Korea, Dem. People's Rep.",Peru,1808,2475,1344,1967,20949,20038,984,1625,2444,554,553,296,1144,294,835,1145,521,0,83,183
"Korea, Dem. People's Rep.",Thailand,91025,133133,147636,34428,28671,13855,21367,12584,21917,13896,19084,6982,2968,553,341,281,166,281,13,119
"Korea, Dem. People's Rep.",Cabo Verde,0,92,52,38,0,0,0,0,9,0,0,13,210,142,9,476,43,410,1730,109
"Korea, Dem. People's Rep.",Netherlands,8290,3676,35232,41517,19438,21460,85621,97915,8935,129995,2745,418,155,24,2702,726,558,3472,8071,62
"Korea, Dem. People's Rep.",Ecuador,0,87,284,74,1399,191,415,2602,15290,0,4315,997,1041,2479,290,42,189,32,552,59
"Korea, Dem. People's Rep.",Spain,6638,13788,11963,5413,5580,5443,3603,3696,2513,1926,1877,1609,1425,1541,285,440,387,2183,2774,32
"Korea, Dem. People's Rep.",Belize,1,1156,19,95,13,16,6,169,122,5,214,4,2,4,0,0,6,24,111,30
"Korea, Dem. People's Rep.",Italy,3898,692,1537,672,3562,820,997,605,1063,1147,567,394,197,154,14,12,63,6,77,30
