reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Grenada,United States of America,70103,82440,75594,83264,84437,59092,71243,81834,72113,95265,83966,90474,86783,103241,118968,118951,98949,124557,176506,202154
Grenada,China,785,2727,4064,2996,3775,3952,5111,5912,19869,7572,14865,12546,7451,10638,13155,14590,15408,20446,22751,24307
Grenada,Brazil,3136,5045,4729,6245,6804,6107,7187,8812,8150,7741,8222,7690,7640,8421,8979,10051,8107,10982,16126,15042
Grenada,South Africa,114,187,77,962,140,93,136,483,737,375,408,222,150,215,1334,293,1258,1185,8018,14430
Grenada,Japan,9085,11382,8364,9273,8818,5501,5305,5888,2781,2888,4387,8060,9802,8552,9163,8381,5201,6229,8644,13825
Grenada,United Kingdom,12018,18233,13313,12204,12713,8281,8673,8682,8367,8896,10042,9915,10933,13000,18189,12120,10587,11903,11840,13237
Grenada,Netherlands,3617,4097,4385,6035,4823,3908,3889,3210,3840,2969,4172,3495,5167,6156,6996,5834,5284,6073,9522,9938
Grenada,Canada,5345,6535,6525,6750,6235,5298,5317,4797,5712,4598,5497,4793,6182,7682,5679,68790,5764,7974,6622,9591
Grenada,Thailand,227,905,1275,950,2276,1176,1125,1641,1919,1796,2444,2944,3986,3040,4156,3408,2419,3268,3707,5777
Grenada,France,2859,5115,4696,3330,2609,3471,2277,2337,1796,2798,1566,2542,2905,3470,4794,3245,4661,2181,8906,5532
Grenada,"Korea, Republic of",1409,3337,2014,1807,1557,1585,2127,2661,1783,2495,2773,2383,2498,2583,2418,2724,1475,2278,2766,4221
Grenada,Germany,1532,2947,4350,3586,3055,2693,1954,2568,3567,3280,1453,1899,2632,4899,4492,3441,4408,3086,3764,4209
Grenada,New Zealand,1757,1936,1706,2037,2781,1704,2373,3345,2393,2376,2927,2112,1466,2653,2367,2845,2841,3068,3122,4173
Grenada,Italy,6017,6475,6880,14724,2714,827,854,754,714,1191,8892,1694,683,3332,4482,1675,3122,1594,1873,3590
Grenada,Spain,438,504,709,493,583,288,337,268,167,365,179,217,893,570,2119,4087,1082,1711,5226,3465
Grenada,Türkiye,79,78,134,55,66,212,223,471,2776,765,305,777,699,1464,1201,1942,1167,2212,3182,2552
Grenada,Colombia,223,204,1088,296,4271,710,1272,1395,1099,444,730,396,375,812,487,777,699,609,732,2319
Grenada,Denmark,1276,1364,1322,1402,1645,1241,1147,1119,1361,1058,1097,1093,1070,1078,1305,1674,4992,1728,2127,2006
Grenada,Belgium,490,515,852,999,776,546,593,674,514,435,720,694,500,915,1445,1030,839,1124,1196,1816
Grenada,Costa Rica,261,107,299,366,243,451,614,599,751,660,694,560,1078,1604,2198,2291,1024,2401,2145,1594
Grenada,Belize,30,0,0,0,0,11,0,0,60,25,14,15,50,129,89,120,538,888,846,1307
Grenada,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1005
Grenada,"Hong Kong, China",164,146,316,263,387,212,114,278,477,108,826,969,803,533,222,1043,142,384,737,896
Grenada,Malaysia,380,66,173,148,450,164,358,840,437,6665,11114,9824,8971,8851,3858,635,899,662,861,812
Grenada,Norway,723,1162,1445,1509,1186,7747,988,814,702,759,494,409,256,341,289,308,251,429,425,790
Grenada,Chile,136,133,619,348,526,409,336,377,1989,449,360,533,371,346,401,354,272,346,526,691
Grenada,"Taipei, Chinese",322,1813,688,1270,1145,423,614,153,281,429,355,97,264,163,272,154,167,195,339,488
Grenada,Austria,79,30,215,356,321,203,81,73,32,91,68,43,104,53,72,80,201,198,184,480
Grenada,Ireland,325,222,251,257,304,230,220,172,168,656,285,54,153,277,658,2109,241,492,459,439
Grenada,Greece,80,27,38,566,12,0,0,0,0,3,0,70,91,132,89,101,80,53,1007,415
Grenada,Hungary,76,0,6,2,3,0,0,0,0,0,0,45,328,604,309,231,91,174,271,399
Grenada,Guatemala,10,25,27,98,855,986,227,387,798,500,847,820,489,1324,635,611,462,346,513,385
Grenada,Sweden,989,541,1026,2271,532,262,275,1144,288,645,1500,1702,1830,616,244,189,211,280,239,305
Grenada,Singapore,0,0,0,0,0,0,0,0,30,63,28,10,183,3361,926,2477,1389,74,622,265
Grenada,Australia,1079,244,129,282,106,147,141,186,3,0,18,276,29,265,239,315,210,215,358,228
Grenada,Peru,33,17,37,87,79,77,39,167,403,173,176,367,268,227,421,241,134,200,135,182
Grenada,Argentina,551,348,507,565,732,501,499,611,421,336,335,355,305,343,345,500,425,428,272,123
Grenada,Lithuania,13,0,0,0,245,83,0,0,23,0,0,32,98,108,555,182,97,66,133,114
Grenada,Poland,30,293,235,239,59,1,6,5,5,26,40,66,28,32,13,18,15,445,144,65
Grenada,El Salvador,0,1,122,1,8,135,11,8,13,4,54,0,25,2,10,4,24,105,238,64
Grenada,Cyprus,30,38,10,7,0,54,27,0,11,0,19,13,37,12,36,67,12,26,33,53
Grenada,Switzerland,70,77,137,517,400,132,92,86,384,418,210,173,649,505,290,207,470,184,144,46
Grenada,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,69,58,86,36
Grenada,Slovakia,0,0,0,0,0,413,66,69,30,0,0,0,0,18,1,0,0,0,10,33
Grenada,Finland,484,4474,126,655,1018,1798,192,417,2,0,21,2,1,1,17,394,7,4778,46,32
Grenada,Portugal,8,49,40,403,14,0,5,9,5,26,7,62,20,4,29,22,2,8,2,22
Grenada,Serbia,,,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,20
Grenada,Latvia,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,27,5,13,22,19
Grenada,Czech Republic,5,22,10,14,6,2,2,1229,257,9,7,32,43,94,35,66,36,25,50,18
Grenada,Luxembourg,0,751,0,211,0,0,0,0,313,0,180,60,0,0,97,25,0,0,0,18
Grenada,Croatia,0,0,9,0,2,29,42,98,3,1,0,0,0,0,0,0,18,0,0,11
Grenada,Bulgaria,0,0,0,2,10,0,0,2,0,1,1,0,0,2,0,0,0,0,17,6
Grenada,Paraguay,0,0,0,4,0,0,0,0,0,0,22,79,0,90,0,0,4,0,0,3
Grenada,Estonia,0,0,0,41,0,1,4,0,0,1,0,0,0,0,4,0,13,0,31,2
Grenada,"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Grenada,Ecuador,0,0,19,1,0,168,70,128,149,66,57,26,60,62,75,35,4,16,0,0
