reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Bahamas,United States of America,313889,469066,499942
Bahamas,Poland,51286,23634,75805
Bahamas,Spain,121510,143872,188904
Bahamas,Belgium,934,63,115
Bahamas,United Kingdom,136079,158266,146019
Bahamas,Germany,130119,149986,112972
Bahamas,Guatemala,9719,29311,66665
Bahamas,France,121295,91922,70821
Bahamas,Canada,8902,10280,34436
Bahamas,"Venezuela, Bolivarian Republic of",84,0,590
Bahamas,Switzerland,51314,44018,68771
Bahamas,Mexico,9539,47913,51216
Bahamas,Singapore,346,35996,45035
Bahamas,"Korea, Republic of",10712,13,184
Bahamas,Trinidad and Tobago,22111,2287,13254
Bahamas,Paraguay,50651,32438,60312
Bahamas,Norway,33402,674,1034
Bahamas,Costa Rica,26,16550,8417
Bahamas,El Salvador,9494,13776,2881
Bahamas,Italy,4338,8590,32863
Bahamas,Turks and Caicos Islands,2063,2191,2015
Bahamas,Lithuania,149,2057,73
Bahamas,Hungary,262,419,531
Bahamas,Brazil,2961,4651,458
Bahamas,Australia,1563,1715,1902
Bahamas,Greece,9581,26549,22090
Bahamas,Argentina,874,468,563
Bahamas,Czech Republic,306,360,474
Bahamas,Belize,149,285,664
Bahamas,Jamaica,876,886,5830
Bahamas,Japan,2593,1994,476
Bahamas,Netherlands,537,223,1655
Bahamas,China,22,58,781
Bahamas,Armenia,730,0,10
Bahamas,Honduras,42,3011,363
Bahamas,Sweden,43,280,9
Bahamas,Finland,911,770,639
Bahamas,Türkiye,220,388,3557
Bahamas,Russian Federation,229,515,371
Bahamas,Israel,39,800,1287
Bahamas,Malaysia,213,358,453
Bahamas,Thailand,55,14,1497
Bahamas,Kazakhstan,810,1537,608
Bahamas,Samoa,0,0,0
Bahamas,Iceland,1800,1345,2092
Bahamas,Romania,483,279,263
Bahamas,Croatia,443,425,231
Bahamas,Ireland,313,247,390
Bahamas,Yemen,,,
Bahamas,Andorra,158,294,295
Bahamas,Indonesia,0,14147,0
Bahamas,Bulgaria,1,36,0
Bahamas,Slovakia,67,89,136
Bahamas,Denmark,36,21,11059
Bahamas,Malta,0,155,220
Bahamas,Ethiopia,0,0,298
Bahamas,Bosnia and Herzegovina,,,17
Bahamas,Slovenia,134,65,80
Bahamas,Morocco,222,123,209
Bahamas,Austria,13,370,1673
Bahamas,Guyana,47,150,20
Bahamas,Suriname,44,,
Bahamas,Cuba,8433,8829,17670
Bahamas,Ukraine,1750,1493,464
Bahamas,Portugal,29,85,56
Bahamas,"Tanzania, United Republic of",5,1,129
Bahamas,Chile,47,9,106
Bahamas,Saint Lucia,7,157,27
Bahamas,Estonia,29,62,254
Bahamas,Serbia and Montenegro,83,157,
Bahamas,Zimbabwe,0,0,0
Bahamas,Pakistan,,,4
Bahamas,New Zealand,45,1,187
Bahamas,Mozambique,90,56,417
Bahamas,Angola,,,
Bahamas,South Africa,595,863,317
Bahamas,Ecuador,10695,74,39453
Bahamas,Montserrat,0,0,0
Bahamas,Dominican Republic,661,222,48
Bahamas,Ghana,15032,,3380
Bahamas,Barbados,238,176,136
Bahamas,Bahrain,24,91,71
Bahamas,Philippines,0,0,8
Bahamas,Uruguay,1,0,9
Bahamas,Dominica,56,33,309
Bahamas,Belarus,250,251,737
Bahamas,Lebanon,73,119,8
Bahamas,Nicaragua,3279,310,15797
Bahamas,"Taipei, Chinese",97,67,47
Bahamas,Uganda,0,0,0
Bahamas,Maldives,147,222,21
Bahamas,Fiji,,9,11
Bahamas,Mauritius,11,9,42
Bahamas,Saint Vincent and the Grenadines,138,153,139
Bahamas,Viet Nam,8336,98,879
Bahamas,"Bolivia, Plurinational State of",4,0,38
Bahamas,"Macedonia, North",105,0,21
Bahamas,Togo,306,94,35
Bahamas,Tunisia,4,17,9
Bahamas,Burkina Faso,0,286,0
Bahamas,Kyrgyzstan,0,0,0
Bahamas,Saint Kitts and Nevis,60,35,0
Bahamas,Senegal,4,0,13
Bahamas,Madagascar,197,0,173
Bahamas,Algeria,767,0,31
Bahamas,Colombia,123,100,324
Bahamas,Gambia,0,0,0
Bahamas,"Hong Kong, China",67,13,5
Bahamas,"Moldova, Republic of",2,3,0
Bahamas,Côte d'Ivoire,0,1498,2238
Bahamas,French Polynesia,2,5,0
Bahamas,Cyprus,318,303,335
Bahamas,Georgia,307,3168,15
Bahamas,Grenada,63,18,2
Bahamas,Panama,14,0,163
Bahamas,Peru,211,3,11448
Bahamas,Cabo Verde,1,0,55
Bahamas,New Caledonia,28,4,1
Bahamas,"Micronesia, Federated States of",,0,3
Bahamas,Faroe Islands,21,0,242
Bahamas,Bangladesh,1332,0,8
Bahamas,Solomon Islands,0,1,1
Bahamas,Benin,28,8,1
Bahamas,Gabon,2,0,97
Bahamas,Greenland,0,0,33
Bahamas,Kenya,703,113,10
Bahamas,Latvia,5,2,0
Bahamas,"Macao, China",0,4,6
Bahamas,Oman,41,0,0
Bahamas,Niger,0,610,0
Bahamas,Rwanda,3,0,0
Bahamas,Sao Tome and Principe,372,0,37
Bahamas,Saudi Arabia,42,0,0
Bahamas,Seychelles,2,6,0
Bahamas,India,73,20,417
Bahamas,Sudan (before 2012),0,22,0
Bahamas,Zambia,0,8,0
Bahamas,Nigeria,471,624,510
Bahamas,Anguilla,21,45,299
