reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
El Salvador,United States of America,1759532,1662027,1819673
El Salvador,Guatemala,477108,457513,501729
El Salvador,Mexico,329277,291156,286114
El Salvador,China,99589,132574,157556
El Salvador,Costa Rica,154010,138963,170609
El Salvador,France,306659,165161,172757
El Salvador,Brazil,52039,75457,86800
El Salvador,Honduras,121481,128047,119152
El Salvador,Germany,62627,74684,148918
El Salvador,Nicaragua,75852,86675,104289
El Salvador,Japan,87348,104341,109413
El Salvador,"Hong Kong, China",64340,73636,77016
El Salvador,"Korea, Republic of",86868,72914,74115
El Salvador,Ecuador,64273,81767,112697
El Salvador,Spain,66822,53927,62547
El Salvador,"Taipei, Chinese",65930,60598,74497
El Salvador,Argentina,50918,10313,19009
El Salvador,Chile,25687,20606,31913
El Salvador,Colombia,29137,31844,37621
El Salvador,Canada,22921,26001,33106
El Salvador,United Kingdom,24736,19573,28424
El Salvador,Italy,44436,37729,51461
El Salvador,Sweden,18283,8335,7735
El Salvador,"Venezuela, Bolivarian Republic of",31884,34020,89229
El Salvador,Czech Republic,26958,17192,24541
El Salvador,New Zealand,42867,22137,21365
El Salvador,Peru,12939,21232,8246
El Salvador,Russian Federation,22230,11297,15334
El Salvador,Thailand,13707,18152,19629
El Salvador,Netherlands,10905,16144,14546
El Salvador,Belgium,13122,13487,15461
El Salvador,Malaysia,4953,5869,9684
El Salvador,Panama,6029,7675,9397
El Salvador,Ukraine,11710,18720,9655
El Salvador,Finland,26914,7502,8814
El Salvador,Switzerland,15942,11494,8261
El Salvador,"Bolivia, Plurinational State of",10,22,163
El Salvador,Denmark,6233,9543,11616
El Salvador,India,2683,3364,5589
El Salvador,Australia,6673,4979,6016
El Salvador,Trinidad and Tobago,35387,22508,37434
El Salvador,Israel,2677,3219,12938
El Salvador,Austria,7809,6001,4933
El Salvador,Pakistan,,,3217
El Salvador,Indonesia,6138,6219,8337
El Salvador,Singapore,2486,3333,4487
El Salvador,Philippines,481,370,425
El Salvador,Kazakhstan,0,1380,237
El Salvador,Dominican Republic,721,1630,2265
El Salvador,Portugal,4128,2530,1666
El Salvador,Uruguay,229,1652,3989
El Salvador,Türkiye,5247,892,1163
El Salvador,Viet Nam,1021,1076,482
El Salvador,Bulgaria,42,1186,1049
El Salvador,Ireland,19997,4774,1076
El Salvador,Morocco,763,2881,313
El Salvador,Cuba,243,182,133
El Salvador,Norway,632,693,660
El Salvador,Sri Lanka,869,617,618
El Salvador,South Africa,267,687,1244
El Salvador,Poland,597,880,841
El Salvador,Greece,482,1048,623
El Salvador,Bangladesh,163,55,180
El Salvador,Kenya,13,13,368
El Salvador,Belize,58,4,609
El Salvador,Egypt,33,192,963
El Salvador,Paraguay,32,64,87
El Salvador,Bosnia and Herzegovina,,,0
El Salvador,Saudi Arabia,70,0,0
El Salvador,Estonia,834,0,369
El Salvador,Bahamas,98,96,109
El Salvador,Jamaica,55,148,178
El Salvador,Barbados,0,5,37
El Salvador,Hungary,302,69,124
El Salvador,Slovenia,202,229,37
El Salvador,Slovakia,501,241,978
El Salvador,Jordan,0,8,27
El Salvador,Luxembourg,248,1129,2769
El Salvador,Angola,,,
El Salvador,Madagascar,0,0,33
El Salvador,Iceland,0,0,0
El Salvador,Kuwait,0,0,0
El Salvador,Guyana,16,0,103
El Salvador,Saint Lucia,100,0,0
El Salvador,Timor-Leste,,,
El Salvador,Uganda,0,0,0
El Salvador,"Macao, China",0,0,0
El Salvador,Serbia and Montenegro,25,4,
El Salvador,Algeria,4797,0,0
El Salvador,Belarus,273,126,0
El Salvador,Cambodia,28,0,12
El Salvador,Croatia,93,0,71
El Salvador,Benin,238,0,0
El Salvador,Dominica,6,0,0
El Salvador,"Iran, Islamic Republic of",70,0,9
El Salvador,Côte d'Ivoire,12,0,0
El Salvador,Lebanon,0,1,2
El Salvador,Latvia,82,0,0
El Salvador,Mauritius,0,3,3
El Salvador,Papua New Guinea,0,0,33
El Salvador,Romania,0,294,619
El Salvador,Syrian Arab Republic,0,0,123
El Salvador,Tunisia,0,5,0
El Salvador,"Macedonia, North",0,21,23
