reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Cameroon,China,100017,129873,191147,299056,379284,415876,540793,874109,1064318,1514679,1877578,1838133,1581578,1395374,1706517,1670170,2022463,2714022,3166875,3748199
Cameroon,France,575434,553850,624709,773150,847830,747214,790723,881843,864231,939382,869315,715051,698185,607103,596501,581967,591970,633812,669385,615285
Cameroon,Belgium,157642,146745,158770,188318,247170,237312,234423,298559,306997,402823,359756,271668,267929,299322,367290,326852,321719,368584,440166,435522
Cameroon,United States of America,99587,117314,120066,132920,125049,153642,132270,220568,253043,335737,301070,224919,189771,158875,193167,200038,187383,148755,202075,214907
Cameroon,Germany,94176,97634,96595,127792,156226,124136,170087,175355,168774,206396,184398,169046,149995,134992,125215,108130,122965,145641,162171,208724
Cameroon,Netherlands,71974,58090,65803,72827,98036,101655,88390,143208,200352,144086,179831,127761,130482,132898,177188,137605,175127,231198,199479,195071
Cameroon,Türkiye,21076,16897,14815,24385,32535,50261,48613,105490,115651,108870,117446,83320,66553,97965,153661,156637,158859,185653,215064,188814
Cameroon,Brazil,28757,87685,104457,119465,133396,103006,109668,137799,106959,98916,83500,67374,42167,93466,68054,34841,41932,67468,126069,172721
Cameroon,Italy,82286,80392,80417,123722,123050,102027,109435,226750,143953,150701,128133,108954,125228,140486,240353,132408,134621,204443,153856,139005
Cameroon,Thailand,37680,103693,48598,50699,86242,100108,119446,136416,172180,159010,226117,174754,189118,287055,187390,236551,139620,119925,114691,125680
Cameroon,Australia,760,8937,1676,5321,11064,2045,2054,2996,2418,1694,2100,2994,3038,786,1004,929,505,610,718,111971
Cameroon,Spain,41237,40775,33674,48952,68155,61734,71573,89011,113672,194936,156658,111981,118027,124985,117256,107682,118412,126454,128130,111436
Cameroon,Poland,4241,7402,3957,8310,7580,6862,6904,15443,13035,15102,20634,14686,15193,14931,13375,17966,28433,26740,75759,93655
Cameroon,Malaysia,6605,9226,23077,34052,53494,25322,42078,57695,82597,68512,82127,34847,41891,59626,43203,44153,53607,44634,165095,88899
Cameroon,Canada,7880,12911,8605,18186,22590,30114,28828,27410,39584,42859,61205,57139,42092,33355,46036,42297,58441,69458,44958,74958
Cameroon,Greece,3936,7590,2957,10731,12644,26020,9868,7178,21056,15903,11734,16233,12005,4413,8602,5912,14252,21724,18274,69073
Cameroon,"Hong Kong, China",29855,33710,38256,45076,54544,36384,29042,32176,33199,47572,60487,97785,117779,74354,84863,69616,80126,82289,60435,67128
Cameroon,"Korea, Republic of",15246,13352,11418,24954,44169,32288,48175,70050,54101,43561,47952,30813,23845,27252,47068,22804,32229,98063,225930,62225
Cameroon,United Kingdom,49464,47367,41940,48546,55618,46484,62556,80349,90227,102773,76613,60753,57032,55742,59835,55994,56965,58221,52207,57634
