reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Cabo Verde,Spain,92,11073,18107,13625,22376,25097,38470,48129,55880,43056,58543,45424,57443,51013,79158,72669,65449,79569,52568,59770
Cabo Verde,Portugal,13468,9227,8850,9814,13128,10105,9903,13885,11722,15118,14695,12101,12527,16844,18166,13611,9304,9883,10835,11271
Cabo Verde,Italy,31,386,268,753,370,105,111,77,380,3662,3882,2427,7317,7335,10467,8359,8052,7723,8595,11147
Cabo Verde,United States of America,4007,2809,1002,2244,463,838,1482,1556,4038,2422,1809,2285,4204,3632,3682,4108,4782,5650,7129,6378
Cabo Verde,Denmark,580,0,88,6,152,8,57,55,56,40,37,67,57,20,24,30,129,100,35,963
Cabo Verde,Singapore,54,2,0,235,1019,72,78,682,29,60,160,940,253,1121,308,201,208,36,48,962
Cabo Verde,Chile,209,0,0,9,3,15,2,294,80,20,19,238,81,168,47,25,46,25,30,617
Cabo Verde,France,159,198,80,96,171,285,244,196,536,456,206,569,517,415,309,283,920,914,932,512
Cabo Verde,Netherlands,40,257,5351,199,698,294,85,660,343,425,229,462,222,6081,462,298,726,321,614,497
Cabo Verde,South Africa,3,5,71,94,135,83,8,69,163,49,36,45,81,66,35,2,6,24,42,383
Cabo Verde,United Kingdom,1544,1445,161,120,556,222,182,229,253,141,73,141,120,276,45,1195,373,486,508,331
Cabo Verde,Greece,4,0,682,80,31,0,27,126,4,0,45,114,0,265,503,4,1,0,1184,248
Cabo Verde,Canada,15,17,150,19,42,122,69,103,16,47,59,71,65,108,190,76,316,329,319,157
Cabo Verde,Belgium,0,136,0,339,111,9,2,151,77,40,1,10,31,14,3,213,18,76,124,106
Cabo Verde,Malaysia,1,1,1,0,16,98,120,10,0,2,462,0,0,0,32,42,0,0,0,86
Cabo Verde,Germany,390,770,5104,149,1424,1682,137,925,700,673,217,1091,117,83,1141,697,594,277,264,77
