reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
China,"Hong Kong, China",70346562,78949842,95446080
China,Japan,30994260,39824770,57416822
China,"Korea, Republic of",18186814,23753231,35109715
China,United States of America,19181936,22127509,28367721
China,"Taipei, Chinese",4754717,9947347,21348584
China,Germany,10714927,13710968,20620293
China,Singapore,5330288,6858759,10128127
China,Russian Federation,5596013,6836947,8257599
China,Malaysia,3820992,5254156,6810027
China,Australia,3917959,4557231,5922091
China,Thailand,2862718,3554360,5701477
China,France,2940383,3272429,5186658
China,Italy,2903965,3750222,4296244
China,Brazil,1901251,2516554,4531201
China,Canada,2755225,2633770,3436397
China,Indonesia,2200670,2902948,3802530
China,Oman,1237886,1330667,30128
China,United Kingdom,2480855,2277914,3181390
China,India,922542,1531604,2567162
China,Chile,1065036,1244352,1855420
China,Belgium,1514472,1898912,2572103
China,Viet Nam,1417415,1518330,1883115
China,Netherlands,1092287,1437288,1837535
China,Philippines,792756,1355825,2144647
China,Argentina,1122612,1092354,2478423
China,Sweden,1541660,1595249,2248670
China,Switzerland,1006785,1333042,1847321
China,Finland,1157044,1121489,1452948
China,Sudan (before 2012),1029123,599441,1618305
China,Kazakhstan,646651,1018680,1653081
China,Spain,567817,751952,1259330
China,Austria,756262,1105368,1005083
China,Peru,426253,597625,676972
China,Yemen,,,
China,New Zealand,567077,662758,801020
China,South Africa,461312,450298,889148
China,Saudi Arabia,366937,410691,601923
China,Denmark,417104,500516,686927
China,Norway,662147,931412,856618
China,Ukraine,484361,667080,1002677
China,Ireland,303140,508723,661511
China,Israel,349575,426538,612588
China,Poland,176170,202496,248044
China,Mexico,384785,653735,974276
China,"Macao, China",264432,439649,333888
China,Mongolia,231535,,284244
China,Türkiye,199373,268229,504626
China,Hungary,112698,154693,178082
China,Belarus,143054,217429,162252
China,Pakistan,,,259637
China,Czech Republic,80561,153822,243342
China,"Venezuela, Bolivarian Republic of",101464,91124,165293
China,Algeria,86619,77467,89356
China,"Iran, Islamic Republic of",173975,187898,220882
China,Qatar,327036,116529,258061
China,Brunei Darussalam,145134,224647,276257
China,Romania,89156,208881,282196
China,Zimbabwe,222,8788,59355
China,Gabon,129111,108082,155428
China,Jamaica,34874,43692,96584
China,Costa Rica,13826,33361,88565
China,Colombia,19907,27825,82204
China,Portugal,53802,75979,169608
China,Egypt,40265,221355,100137
China,Luxembourg,50890,53955,143327
China,Uruguay,102856,103620,95696
China,Papua New Guinea,26945,43193,28919
China,Eswatini,78375,67746,0
China,Benin,441,16348,62325
China,Syrian Arab Republic,0,0,81076
China,Cuba,70789,74606,77336
China,Slovakia,12633,40184,140410
China,Kuwait,83936,78684,83766
China,Greece,44108,56761,60881
China,"Tanzania, United Republic of",708,720,3697
China,Cameroon,102973,78266,98585
China,Côte d'Ivoire,5658,11246,62328
China,Bangladesh,10301,23892,25955
China,Morocco,34641,26010,65938
China,Ecuador,9155,14603,13578
China,New Caledonia,2150,623,9293
China,Mali,197,1942,12249
China,Paraguay,10710,7684,17365
China,Estonia,15884,22439,34848
China,Kyrgyzstan,19374,40126,23342
China,Jordan,42088,52019,36230
China,Bulgaria,9708,12676,61625
China,Zambia,588,3717,16820
China,Slovenia,11267,21534,30067
China,Namibia,6356,3719,5730
China,Azerbaijan,2439,1312,19286
China,Bahrain,35430,32923,13311
China,Tunisia,15698,15319,17269
China,"Bolivia, Plurinational State of",5070,7716,11548
China,Solomon Islands,1628,7534,17049
China,Armenia,66,4050,4597
China,Mozambique,1280,5495,5412
China,Dominican Republic,298,6109,7070
China,Guatemala,453,136,3517
China,Malta,310,5029,9292
China,Togo,253,2547,10684
China,Sri Lanka,4936,12209,12706
China,Iceland,9297,14295,17305
China,Ghana,24691,,32281
China,Ethiopia,4814,7296,5024
China,Cambodia,16754,8338,6544
China,Lebanon,2564,3827,7529
China,Lithuania,1887,2810,8515
China,Latvia,1647,2954,16797
China,Mauritania,1491,1951,5860
China,Panama,3195,2005,12073
China,Kenya,3033,3686,7624
China,Madagascar,6445,6571,7286
China,Honduras,573,481,2635
China,Croatia,2163,2475,4300
China,Faroe Islands,5744,2922,7836
China,Mauritius,2087,9456,10130
China,Senegal,7499,555,15310
China,Uganda,237,756,819
China,Fiji,,218,4229
China,El Salvador,135,947,5115
China,Georgia,1045,1176,1172
China,Angola,,,
China,Cyprus,761,774,1044
China,Nicaragua,406,207,94
China,Trinidad and Tobago,630,1904,4150
China,French Polynesia,63,444,980
China,"Macedonia, North",499,106,14587
China,Guyana,1285,1601,453
China,Niger,337,210,144
China,Suriname,2955,,
China,Serbia and Montenegro,6923,2088,
China,Barbados,225,394,485
China,Albania,0,7,1590
China,Botswana,2,80,34
China,Guinea,12,9828,
China,Rwanda,203,2,645
China,Malawi,1601,1615,103
China,Burundi,0,0,114
China,Greenland,374,0,0
China,Burkina Faso,36,0,6
China,"Moldova, Republic of",14,1323,71
China,Bosnia and Herzegovina,,,164
China,Maldives,6,0,22
China,Mayotte,0,0,0
China,Belize,40,0,0
China,Saint Lucia,129,4,49
China,Timor-Leste,,,
China,Gambia,4,26,0
China,Bahamas,0,0,0
China,Saint Vincent and the Grenadines,26,0,0
China,Grenada,20,0,27
China,Dominica,0,0,0
China,Samoa,0,0,1
China,Guinea-Bissau,,,989
China,Saint Kitts and Nevis,0,1,1
China,Seychelles,30,208,14
China,Nepal,,,22431
China,Eritrea,,,49
China,Sierra Leone,,46,
China,Central African Republic,538,194,70
China,Lesotho,1,0,47
China,Nigeria,127020,73222,123543
China,Tonga,0,17,42
