reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Cameroon,Spain,314246,359189,560395
Cameroon,Italy,565449,366972,405550
Cameroon,Angola,,,
Cameroon,France,287432,306988,302330
Cameroon,United States of America,101620,183518,225914
Cameroon,"Korea, Republic of",2418,1807,55570
Cameroon,United Kingdom,67637,104232,171250
Cameroon,China,183699,114657,115222
Cameroon,Netherlands,152546,144977,280642
Cameroon,Belgium,64406,55521,95133
Cameroon,"Taipei, Chinese",147563,27207,51285
Cameroon,Portugal,34958,34698,31206
Cameroon,Germany,85115,85919,65088
Cameroon,Malaysia,2302,28800,1789
Cameroon,Türkiye,6287,12242,20659
Cameroon,Ireland,14125,10036,18788
Cameroon,Singapore,225,802,443
Cameroon,Gabon,28908,0,31665
Cameroon,South Africa,2607,1085,18699
Cameroon,Sweden,280,152,275
Cameroon,Côte d'Ivoire,2912,15119,2976
Cameroon,"Hong Kong, China",4985,5673,11090
Cameroon,Morocco,10547,12031,13091
Cameroon,Senegal,6390,6989,8823
Cameroon,Thailand,20542,11175,13289
Cameroon,Bangladesh,1324,2284,12602
Cameroon,Canada,13240,6781,5665
Cameroon,India,7909,6654,10087
Cameroon,Pakistan,,,2702
Cameroon,Benin,531,832,4639
Cameroon,Indonesia,2109,4474,2647
Cameroon,Greece,6920,6864,10498
Cameroon,Japan,4357,4729,6707
Cameroon,Austria,2771,6615,5976
Cameroon,Tunisia,9803,7354,6414
Cameroon,Slovenia,2654,4275,5108
Cameroon,Czech Republic,3741,3598,3239
Cameroon,Syrian Arab Republic,0,0,1251
Cameroon,Switzerland,2080,2700,3597
Cameroon,Algeria,4022,1560,4337
Cameroon,Poland,1837,1944,3907
Cameroon,Saudi Arabia,1922,3338,3133
Cameroon,Mauritius,3952,2304,2596
Cameroon,Russian Federation,1610,576,817
Cameroon,Burkina Faso,1584,1752,1479
Cameroon,Denmark,2319,1102,1156
Cameroon,Slovakia,654,358,1071
Cameroon,Brazil,509,636,1011
Cameroon,Croatia,349,538,750
Cameroon,Guinea,70,49,
Cameroon,Togo,527,528,908
Cameroon,Romania,424,449,235
Cameroon,Hungary,1654,2069,1649
Cameroon,"Venezuela, Bolivarian Republic of",2644,347,211
Cameroon,Dominican Republic,0,15,0
Cameroon,Lebanon,1073,941,750
Cameroon,Mali,320,229,630
Cameroon,Niger,109,1,405
Cameroon,Kuwait,324,367,566
Cameroon,Australia,329,177,463
Cameroon,Belarus,0,209,8
Cameroon,Bulgaria,112,47,139
Cameroon,Oman,26,130,134
Cameroon,Serbia and Montenegro,362,88,
Cameroon,Madagascar,18,1,41
Cameroon,Honduras,75,3,13
Cameroon,Cyprus,134,130,248
Cameroon,Mayotte,307,130,446
Cameroon,Mexico,6151,4049,54
Cameroon,Ukraine,181,264,244
Cameroon,Egypt,247,373,593
Cameroon,Jordan,47,118,191
Cameroon,Finland,227,118,103
Cameroon,Bosnia and Herzegovina,,,168
Cameroon,New Zealand,86,223,130
Cameroon,Namibia,0,0,9
Cameroon,Zambia,0,0,503
Cameroon,Ethiopia,3,7,96
Cameroon,Ghana,902,,4723
Cameroon,Sao Tome and Principe,21,174,355
Cameroon,Georgia,0,0,5
Cameroon,Viet Nam,1290,102,32
Cameroon,Norway,355,338,151
Cameroon,Botswana,0,0,167
Cameroon,Lithuania,141,395,335
Cameroon,Uganda,27,2,35
Cameroon,Argentina,2,1,11
Cameroon,Faroe Islands,17,0,7
Cameroon,Barbados,18,6,7
Cameroon,Philippines,0,696,0
Cameroon,Iceland,43,25,33
Cameroon,"Macedonia, North",0,0,1
Cameroon,Malta,33,2,13
Cameroon,Luxembourg,22,52,28
Cameroon,Gambia,83,0,0
Cameroon,Peru,0,38,285
Cameroon,"Tanzania, United Republic of",16,12,20
Cameroon,Fiji,,0,0
Cameroon,Mozambique,1482,21,0
Cameroon,Saint Lucia,0,6,8
Cameroon,French Polynesia,17,4,20
Cameroon,Cameroon,0,0,345
Cameroon,"Macao, China",20,6,8
Cameroon,Nicaragua,39,0,327
Cameroon,Andorra,0,14,0
Cameroon,Colombia,5,40,2
Cameroon,Cuba,12,236,11
Cameroon,Guyana,4,0,4
Cameroon,Yemen,,,
Cameroon,Costa Rica,4,0,2
Cameroon,Mauritania,0,64,7
Cameroon,Rwanda,37,25,7
Cameroon,New Caledonia,6,5,8
Cameroon,Albania,0,0,0
Cameroon,Estonia,13,4,197
Cameroon,Grenada,0,0,1
Cameroon,Malawi,38,61,0
Cameroon,Zimbabwe,1,1,8
Cameroon,Suriname,15,,
Cameroon,Azerbaijan,0,0,14
Cameroon,Bahrain,2,0,0
Cameroon,"Bolivia, Plurinational State of",0,42,0
Cameroon,Belize,0,0,3
Cameroon,Burundi,1,1,0
Cameroon,Cambodia,0,0,3
Cameroon,Cabo Verde,0,126,0
Cameroon,Ecuador,3199,27,25
Cameroon,El Salvador,26,13,22
Cameroon,Guatemala,157,0,0
Cameroon,"Iran, Islamic Republic of",0,22,0
Cameroon,Israel,576,80,5
Cameroon,Jamaica,1,0,57
Cameroon,Kazakhstan,2,0,0
Cameroon,Kenya,72,17,4
Cameroon,Latvia,10,2,0
Cameroon,"Moldova, Republic of",0,0,50
Cameroon,Qatar,0,26,8
Cameroon,Saint Vincent and the Grenadines,0,4,0
Cameroon,Seychelles,17,117,190
Cameroon,Sudan (before 2012),0,109,0
Cameroon,Trinidad and Tobago,0,0,32777
Cameroon,Sierra Leone,,15,
Cameroon,Central African Republic,8464,8520,9996
Cameroon,Lesotho,0,64,0
Cameroon,Nigeria,3480,31771,809
