reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Dominican Republic,United States of America,4397603,4250068,4205449
Dominican Republic,Colombia,102839,165559,342415
Dominican Republic,Mexico,438603,425429,376617
Dominican Republic,Brazil,130891,208677,226326
Dominican Republic,Spain,374918,332045,260527
Dominican Republic,China,38208,105476,148145
Dominican Republic,Italy,130597,134840,105096
Dominican Republic,Japan,286163,309315,125190
Dominican Republic,Germany,157344,151021,100151
Dominican Republic,Argentina,61739,69766,69665
Dominican Republic,Trinidad and Tobago,180649,78284,84629
Dominican Republic,"Venezuela, Bolivarian Republic of",715366,679617,187717
Dominican Republic,Canada,70524,82145,60957
Dominican Republic,"Korea, Republic of",130871,185017,81526
Dominican Republic,Costa Rica,54755,73656,66121
Dominican Republic,"Taipei, Chinese",77146,83578,56744
Dominican Republic,France,67533,70889,60268
Dominican Republic,United Kingdom,65032,76389,66998
Dominican Republic,Netherlands,50448,59530,56449
Dominican Republic,Denmark,57028,56307,30986
Dominican Republic,Belgium,42579,39599,67556
Dominican Republic,Guatemala,19930,40810,34334
Dominican Republic,"Hong Kong, China",36716,43274,27502
Dominican Republic,Norway,26019,29181,24051
Dominican Republic,Thailand,39945,43198,19290
Dominican Republic,Chile,34597,34675,30180
Dominican Republic,Russian Federation,9990,13547,4521
Dominican Republic,Finland,8310,12211,8481
Dominican Republic,Cuba,30793,35089,31099
Dominican Republic,El Salvador,12405,20827,22204
Dominican Republic,Ukraine,20657,32970,11725
Dominican Republic,Ecuador,14669,19694,9797
Dominican Republic,Peru,13712,17211,16619
Dominican Republic,Sweden,14630,18797,16273
Dominican Republic,India,12585,16385,13068
Dominican Republic,Türkiye,18995,14981,3755
Dominican Republic,Poland,3072,5185,9825
Dominican Republic,New Zealand,18364,13906,12463
Dominican Republic,Saint Lucia,42,23,207
Dominican Republic,Switzerland,12676,16399,15760
Dominican Republic,Malaysia,2622,4902,7746
Dominican Republic,Israel,12744,20204,11620
Dominican Republic,Panama,7760,15793,8238
Dominican Republic,Indonesia,14482,15508,8797
Dominican Republic,Nicaragua,2554,3491,6201
Dominican Republic,Austria,5364,6478,4263
Dominican Republic,Ireland,5089,4631,6220
Dominican Republic,Czech Republic,12104,17830,4363
Dominican Republic,Singapore,42815,3707,3411
Dominican Republic,Jamaica,4232,3026,9194
Dominican Republic,Kazakhstan,0,1640,2537
Dominican Republic,Malta,166,255,706
Dominican Republic,Australia,5523,10134,3754
Dominican Republic,Honduras,3351,3062,2797
Dominican Republic,Uruguay,8663,2625,2512
Dominican Republic,Portugal,4110,6012,3943
Dominican Republic,Pakistan,,,1700
Dominican Republic,Luxembourg,883,2519,1481
Dominican Republic,Slovakia,199,211,388
Dominican Republic,"Bolivia, Plurinational State of",962,1098,1182
Dominican Republic,Viet Nam,1802,431,434
Dominican Republic,South Africa,2785,2547,2500
Dominican Republic,Morocco,473,816,1230
Dominican Republic,Hungary,757,1000,733
Dominican Republic,Philippines,1884,1637,1102
Dominican Republic,Guyana,1230,605,937
Dominican Republic,Barbados,1134,1483,937
Dominican Republic,Egypt,0,0,350
Dominican Republic,Paraguay,161,125,862
Dominican Republic,Suriname,98,,
Dominican Republic,Romania,230,986,173
Dominican Republic,Bulgaria,1768,1721,1662
Dominican Republic,Serbia and Montenegro,0,84,
Dominican Republic,Jordan,300,294,353
Dominican Republic,Syrian Arab Republic,0,0,717
Dominican Republic,Kenya,201,1,23
Dominican Republic,Greece,1543,334,996
Dominican Republic,Estonia,0,713,519
Dominican Republic,Cameroon,0,65,0
Dominican Republic,Slovenia,539,1149,731
Dominican Republic,Grenada,196,184,656
Dominican Republic,Bangladesh,0,1,1
Dominican Republic,Lebanon,51,30,163
Dominican Republic,Fiji,,20,12
Dominican Republic,Côte d'Ivoire,137,49,39
Dominican Republic,Croatia,1036,1018,251
Dominican Republic,Cyprus,15,583,1019
Dominican Republic,Bahamas,169,223,260
Dominican Republic,Lithuania,818,196,19
Dominican Republic,Dominica,49,44,51
Dominican Republic,Malawi,27,0,199
Dominican Republic,Gabon,0,176,27
Dominican Republic,Latvia,0,176,0
Dominican Republic,"Iran, Islamic Republic of",0,11,3
Dominican Republic,Iceland,0,0,0
Dominican Republic,Madagascar,273,21,0
Dominican Republic,Turks and Caicos Islands,2,18,0
Dominican Republic,Ghana,0,,0
Dominican Republic,Saint Kitts and Nevis,0,0,1
Dominican Republic,Cambodia,0,0,0
Dominican Republic,"Macao, China",0,6,0
Dominican Republic,Algeria,0,0,14
Dominican Republic,Andorra,0,1,3
Dominican Republic,Belize,0,2,46
Dominican Republic,Belarus,2653,8,1
Dominican Republic,Sri Lanka,385,59,0
Dominican Republic,French Polynesia,0,0,0
Dominican Republic,Qatar,0,0,20
Dominican Republic,Saint Vincent and the Grenadines,0,0,0
Dominican Republic,Seychelles,0,3,0
Dominican Republic,Zimbabwe,3,0,0
Dominican Republic,Uganda,102,227,0
Dominican Republic,Anguilla,0,0,18
