reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Estonia,Finland,970303,1148777,1287990
Estonia,Russian Federation,1210464,1689958,1404962
Estonia,Germany,458419,579432,807771
Estonia,Sweden,445880,523812,690046
Estonia,Lithuania,148807,207885,308117
Estonia,Latvia,114793,137105,190471
Estonia,Ukraine,55494,85124,363942
Estonia,Poland,91536,108050,155926
Estonia,Netherlands,108909,134499,191591
Estonia,Italy,147558,204905,191225
Estonia,China,262867,137157,139677
Estonia,France,111673,154358,213839
Estonia,United Kingdom,118466,148423,150814
Estonia,Denmark,118086,142235,162584
Estonia,Belgium,75018,95458,124499
Estonia,Japan,47757,84401,119824
Estonia,United States of America,57743,81487,120563
Estonia,Austria,46309,65051,82730
Estonia,Spain,31702,47413,72327
Estonia,Belarus,129206,63353,62018
Estonia,Czech Republic,29002,38497,55827
Estonia,"Taipei, Chinese",11161,13542,19248
Estonia,Hungary,30280,25385,46673
Estonia,"Hong Kong, China",51272,47075,60370
Estonia,Norway,52915,59534,62685
Estonia,Kazakhstan,5718,8055,9307
Estonia,Switzerland,20587,23953,32298
Estonia,"Korea, Republic of",16498,20444,29221
Estonia,Türkiye,13169,18105,23183
Estonia,Brazil,3026,5732,11465
Estonia,Thailand,4390,14144,18350
Estonia,Malaysia,18664,6446,11727
Estonia,Slovakia,4786,5675,11695
Estonia,Ireland,37024,30067,27126
Estonia,Ghana,0,,0
Estonia,Portugal,5456,6095,7633
Estonia,Slovenia,4553,5104,6950
Estonia,Pakistan,,,9450
Estonia,India,3408,4260,5056
Estonia,South Africa,277,1078,1653
Estonia,Canada,4250,3661,5921
Estonia,Malta,1353,2719,5726
Estonia,Greece,4591,7113,7683
Estonia,Indonesia,2681,9705,4318
Estonia,Luxembourg,1934,2122,3648
Estonia,Romania,1671,1463,2173
Estonia,Bulgaria,3517,2510,4971
Estonia,Israel,2517,2074,5081
Estonia,Chile,2068,3567,2317
Estonia,Croatia,850,1190,509
Estonia,Côte d'Ivoire,0,0,0
Estonia,Argentina,643,4056,4058
Estonia,Viet Nam,1300,2092,2305
Estonia,Cuba,122,287,1172
Estonia,New Zealand,6280,1534,5282
Estonia,Australia,502,271,558
Estonia,"Moldova, Republic of",1362,794,677
Estonia,Cyprus,642,715,702
Estonia,Kyrgyzstan,345,166,796
Estonia,Georgia,0,55,8
Estonia,Faroe Islands,90,76,60
Estonia,Sri Lanka,425,475,550
Estonia,Iceland,3993,980,3097
Estonia,Syrian Arab Republic,0,0,0
Estonia,Saudi Arabia,0,0,0
Estonia,Philippines,77,566,1035
Estonia,Mexico,1911,590,146
Estonia,Peru,266,362,164
Estonia,Ecuador,21,4,69
Estonia,Lebanon,0,25,0
Estonia,"Iran, Islamic Republic of",62,158,415
Estonia,Dominican Republic,25,0,25
Estonia,Serbia and Montenegro,140,79,
Estonia,Uruguay,134,669,853
Estonia,Bangladesh,0,0,7
Estonia,Egypt,182,0,94
Estonia,"Macao, China",19,28,4
Estonia,Azerbaijan,262,24,180
Estonia,Namibia,0,0,0
Estonia,Morocco,54,11,11
Estonia,Colombia,835,394,292
Estonia,"Macedonia, North",50,33,22
Estonia,Cambodia,0,4,0
Estonia,Jamaica,0,0,0
Estonia,Kenya,0,0,5
Estonia,Sudan (before 2012),0,0,0
Estonia,Armenia,0,0,0
Estonia,Guyana,0,0,0
Estonia,Costa Rica,0,0,0
Estonia,Mongolia,0,,0
Estonia,Nicaragua,0,0,0
Estonia,Bosnia and Herzegovina,,,0
Estonia,Jordan,0,0,3
Estonia,Kuwait,0,5,0
Estonia,Malawi,6,0,0
Estonia,Mali,104,412,0
Estonia,Mauritius,0,1,1
Estonia,Mozambique,0,0,0
Estonia,Singapore,17839,25480,0
Estonia,Zimbabwe,0,10,6
Estonia,Trinidad and Tobago,1,0,0
Estonia,Tunisia,0,17,0
Estonia,"Tanzania, United Republic of",0,0,7
