reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Azerbaijan,Italy,606523,551056,717119
Azerbaijan,Czech Republic,109342,342937,235448
Azerbaijan,Germany,244997,271444,220128
Azerbaijan,Indonesia,0,13,0
Azerbaijan,Romania,74,169,1421
Azerbaijan,Georgia,73206,80295,93711
Azerbaijan,Russian Federation,81081,86767,93147
Azerbaijan,Türkiye,78075,64625,122607
Azerbaijan,"Iran, Islamic Republic of",20541,20716,77806
Azerbaijan,France,121172,148099,168352
Azerbaijan,Syrian Arab Republic,0,0,53
Azerbaijan,United States of America,20637,36649,13002
Azerbaijan,Austria,43475,40743,37135
Azerbaijan,China,4276,1455,34669
Azerbaijan,Greece,12413,5471,38796
Azerbaijan,Kazakhstan,10732,15472,13688
Azerbaijan,Finland,83,0,15
Azerbaijan,Spain,6465,28601,7364
Azerbaijan,Thailand,1047,112,2
Azerbaijan,Ukraine,8125,5267,8380
Azerbaijan,India,9,1708,1413
Azerbaijan,Lithuania,2810,4218,4636
Azerbaijan,Poland,1601,3374,4611
Azerbaijan,Lebanon,9475,110,58
Azerbaijan,Switzerland,660,2594,4571
Azerbaijan,United Kingdom,2096,5021,12851
Azerbaijan,Norway,83,164,1619
Azerbaijan,Netherlands,772,828,1433
Azerbaijan,Portugal,5,5558,0
Azerbaijan,Egypt,185,339,29
Azerbaijan,Belarus,3495,2222,1720
Azerbaijan,Japan,3670,704,2705
Azerbaijan,Malta,0,0,0
Azerbaijan,Bangladesh,0,2,1452
Azerbaijan,Latvia,459,1562,763
Azerbaijan,"Korea, Republic of",83,91,1
Azerbaijan,Canada,308,496,483
Azerbaijan,Qatar,3,59,9
Azerbaijan,Denmark,75,3,59
Azerbaijan,Belgium,2797,2396,2348
Azerbaijan,Tunisia,71,115,256
Azerbaijan,Kyrgyzstan,436,2374,353
Azerbaijan,Bulgaria,719,613,30
Azerbaijan,Colombia,11,0,0
Azerbaijan,Israel,141,180,562
Azerbaijan,Luxembourg,845,750,517
Azerbaijan,Viet Nam,641,893,1242
Azerbaijan,Estonia,773,289,201
Azerbaijan,Pakistan,,,24
Azerbaijan,Angola,,,
Azerbaijan,Hungary,167,49,38
Azerbaijan,South Africa,9,0,7
Azerbaijan,Cuba,45,0,259
Azerbaijan,Mexico,0,0,0
Azerbaijan,Dominican Republic,0,0,0
Azerbaijan,Slovakia,280,287,408
Azerbaijan,Ireland,231,212,91
Azerbaijan,Ghana,0,,0
Azerbaijan,Slovenia,1896,298,0
Azerbaijan,"Moldova, Republic of",33,105,50
Azerbaijan,Croatia,268,3096,1
Azerbaijan,Malaysia,12,10,114
Azerbaijan,Namibia,4,0,4
Azerbaijan,Mozambique,39,0,0
Azerbaijan,Bosnia and Herzegovina,,,0
Azerbaijan,Zimbabwe,18,4,0
Azerbaijan,Morocco,0,92,1
Azerbaijan,Sweden,43,65,19
Azerbaijan,Gabon,0,0,79
Azerbaijan,Yemen,,,
Azerbaijan,Guyana,0,0,0
Azerbaijan,Mauritius,0,0,0
Azerbaijan,Philippines,0,0,0
Azerbaijan,Zambia,10,1,35
Azerbaijan,Australia,0,0,6
Azerbaijan,Mali,0,0,0
Azerbaijan,Serbia and Montenegro,1747,756,
Azerbaijan,Brazil,401,0,104
Azerbaijan,Guatemala,0,0,0
Azerbaijan,Andorra,0,0,0
Azerbaijan,French Polynesia,0,0,0
Azerbaijan,Jordan,0,2,41
Azerbaijan,Argentina,0,0,0
Azerbaijan,Mayotte,0,0,0
Azerbaijan,"Taipei, Chinese",0,2,62
Azerbaijan,New Zealand,0,1,0
Azerbaijan,Fiji,,0,2
Azerbaijan,Mongolia,57,,0
Azerbaijan,Albania,792,24,0
Azerbaijan,Barbados,0,0,4
Azerbaijan,"Bolivia, Plurinational State of",17,0,0
Azerbaijan,Botswana,0,107,35
Azerbaijan,Cambodia,0,1,0
Azerbaijan,Cameroon,5,0,0
Azerbaijan,Sri Lanka,0,0,1
Azerbaijan,Costa Rica,16,0,0
Azerbaijan,Cyprus,459,48,0
Azerbaijan,Ecuador,0,6,2
Azerbaijan,El Salvador,5,0,0
Azerbaijan,Honduras,0,17,178
Azerbaijan,"Hong Kong, China",84,32,16
Azerbaijan,Kuwait,0,0,13
Azerbaijan,"Macao, China",0,1,0
Azerbaijan,Malawi,0,0,5
Azerbaijan,Oman,0,5,79
Azerbaijan,Papua New Guinea,0,20,0
Azerbaijan,Peru,6,21,1
Azerbaijan,Saudi Arabia,958,0,0
Azerbaijan,Singapore,13,67,0
Azerbaijan,Trinidad and Tobago,0,0,6
Azerbaijan,Uganda,0,0,14
Azerbaijan,"Macedonia, North",0,255,1
Azerbaijan,"Tanzania, United Republic of",0,2,0
Azerbaijan,"Venezuela, Bolivarian Republic of",8,0,0
