reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Greece,Italy,1220901,1197288,1653273
Greece,Germany,1510357,1467352,1693521
Greece,United Kingdom,666176,886714,1079440
Greece,Cyprus,349554,389603,535082
Greece,Bulgaria,412427,482257,724027
Greece,United States of America,504713,601016,669634
Greece,France,477468,604547,561454
Greece,Türkiye,266254,312462,427743
Greece,Spain,363162,393250,511173
Greece,Netherlands,295089,329868,378388
Greece,Romania,327037,264530,324390
Greece,Albania,343305,326436,373560
Greece,"Macedonia, North",184634,237883,300576
Greece,Serbia and Montenegro,218038,169327,
Greece,Belgium,301890,260083,230326
Greece,Poland,123388,140590,148629
Greece,Austria,119469,121876,155432
Greece,Israel,139102,135486,155239
Greece,Russian Federation,144174,170865,142068
Greece,Denmark,93989,109096,135448
Greece,Sweden,115947,128452,154579
Greece,Syrian Arab Republic,234784,158919,141373
Greece,Finland,74705,73995,117837
Greece,Egypt,95099,62627,54848
Greece,Switzerland,90873,97984,168428
Greece,Japan,71791,76760,110243
Greece,"Korea, Republic of",39321,36396,104347
Greece,Australia,58060,232423,96915
Greece,Canada,67270,67474,81062
Greece,Portugal,87757,87165,92631
Greece,China,58500,55055,74668
Greece,Czech Republic,63795,69773,72164
Greece,Hungary,56585,66098,74043
Greece,Lebanon,142048,72471,83088
Greece,Tunisia,45596,52805,40451
Greece,Saudi Arabia,36369,42683,48710
Greece,Norway,46449,51632,60215
Greece,Brazil,20554,29854,25860
Greece,Croatia,26982,24159,74565
Greece,Algeria,66824,59114,47705
Greece,Ireland,42501,40004,55570
Greece,Singapore,36780,30232,44506
Greece,Slovenia,31379,48233,41942
Greece,Slovakia,24396,27161,28117
Greece,"Hong Kong, China",44519,44221,32174
Greece,Ukraine,38881,38391,46997
Greece,Morocco,15692,21751,36900
Greece,Armenia,13539,11953,30357
Greece,Bosnia and Herzegovina,,,15487
Greece,Lithuania,6714,15086,66604
Greece,Sudan (before 2012),13245,12863,11202
Greece,Malta,14204,17539,16469
Greece,Mexico,22688,29353,22908
Greece,Indonesia,18383,15711,16263
Greece,India,34206,21733,48441
Greece,South Africa,10336,10007,14118
Greece,Thailand,17494,11878,11758
Greece,"Taipei, Chinese",11819,14792,14718
Greece,Iceland,1317,1383,1579
Greece,"Iran, Islamic Republic of",15077,11971,7046
Greece,Georgia,4701,8499,9412
Greece,Kuwait,13267,13624,14331
Greece,Argentina,9008,4239,6534
Greece,Cameroon,2584,2542,11637
Greece,"Moldova, Republic of",5242,13267,11468
Greece,Jordan,35656,35973,10148
Greece,New Zealand,4929,6718,7763
Greece,Pakistan,,,5534
Greece,Kazakhstan,63297,14276,5641
Greece,Estonia,4469,5735,8084
Greece,Belarus,4136,5645,4935
Greece,Latvia,6653,6140,5950
Greece,Ethiopia,14225,16197,7608
Greece,Mauritania,40,362,3554
Greece,Luxembourg,4589,2602,3217
Greece,Malaysia,9701,9999,6892
Greece,Ghana,4278,,3336
Greece,Togo,37,131,109
Greece,Bangladesh,5200,1426,8621
Greece,Madagascar,267,4181,5450
Greece,Chile,5074,11724,2895
Greece,Yemen,,,
Greece,Azerbaijan,8415,5424,7774
Greece,Senegal,872,1668,12010
Greece,Bahrain,3956,3181,3192
Greece,"Venezuela, Bolivarian Republic of",4747,1910,2535
Greece,Guinea,2308,3676,
Greece,Uruguay,6096,2694,4061
Greece,Qatar,7577,5730,4115
Greece,Philippines,2025,5830,5429
Greece,Oman,2770,9221,22425
Greece,Angola,,,
Greece,Viet Nam,926,2833,1100
Greece,Mauritius,1309,1237,1035
Greece,Uganda,2213,239,449
Greece,Peru,2965,572,1899
Greece,"Tanzania, United Republic of",1437,1753,1997
Greece,Colombia,2321,1426,2144
Greece,Côte d'Ivoire,1567,2826,5326
Greece,Paraguay,1235,1518,1268
Greece,Honduras,16,161,8758
Greece,Malawi,7,17,393
Greece,Sri Lanka,1550,15271,8764
Greece,Ecuador,9167,962,8007
Greece,New Caledonia,377,430,873
Greece,Cuba,930,240,1002
