reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Argentina,Brazil,7371087,9967855,11733141,14409066,17598656,12781102,18507273,22701356,17986737,19612849,14277231,12800015,13417670,17618814,14951217,9723825,8488738,11878463,15348623,16715756
Argentina,United States of America,3388088,4121861,4772824,5854449,7537863,5559717,7386784,9892037,10258027,10348310,10825715,9361857,8526706,9603661,9907686,8145478,5914992,7762216,12850390,11441926
Argentina,China,852302,1324429,2003896,3581131,5054733,3482893,6115764,8502556,7869366,8750430,7679829,8890252,7232640,9067643,8418453,6884154,7083805,10689781,12769007,10752953
Argentina,Paraguay,345132,375397,438718,877315,1329234,556208,555287,692131,545980,688065,653613,675955,855873,1255192,2188460,1742462,2135104,2639550,1914137,4294899
Argentina,Germany,1163451,1297410,1699438,2352522,2746945,1937188,3194468,3749297,3511534,3769668,3267013,2938380,2847862,3341819,3448972,2681180,2114548,2655102,2629647,2740927
Argentina,Thailand,96479,269049,356592,382184,380288,383488,594461,716287,948282,1049449,700764,664552,974543,1104620,1205951,1043879,867571,1363943,1473947,1523295
Argentina,Italy,700936,783551,962453,1173620,1301563,825589,1245060,1491000,1309124,1443252,1368095,1177613,1275767,1521057,1349282,986058,862703,1219088,1465567,1444750
Argentina,Netherlands,252784,277189,299694,482721,401717,406210,930843,691842,937018,1352761,1130990,753396,789105,892310,1031203,832171,645158,1176076,1377805,1426377
Argentina,Spain,544975,598272,684712,956500,1033913,844877,1092302,1404265,1260219,1774536,1731168,1460018,942859,1451921,1409945,949599,776720,1083780,1276821,1253429
Argentina,Belgium,197035,231726,362783,548703,477300,304713,426823,626626,607118,1420716,593714,630555,560449,722345,633923,471206,591374,771809,997765,1070008
Argentina,Chile,556968,725426,845127,944604,1222708,903370,1108251,1315999,1235287,1172397,1071425,921931,835568,1074503,921938,838411,711686,877929,1061236,1052052
Argentina,"Bolivia, Plurinational State of",131781,268809,391586,433323,519286,456050,578749,1074290,2126758,2523462,2542824,1473716,810166,1244479,1432793,1376780,1028019,1043292,1747422,996654
Argentina,France,669834,756177,1017234,1248571,1402353,951489,1368448,1667947,1459875,1643045,1188493,1436117,1260663,1079460,931464,708639,704106,915906,895145,940448
Argentina,Japan,436398,543187,663200,843707,997026,608170,854888,977093,1135087,1111731,1056607,799325,632270,736762,738889,664364,541483,870564,954371,901791
Argentina,Switzerland,441978,253774,358714,313146,406060,358470,437381,514164,532202,805883,730841,875013,674517,804489,852459,670163,589429,685137,770526,761810
Argentina,United Kingdom,586532,306925,396990,454332,550678,368259,509497,614122,562049,537066,492005,441106,405737,448470,489393,501094,359750,492304,644042,500576
Argentina,"Korea, Republic of",239144,309008,330937,489140,578207,494269,909449,1081071,972906,1074745,753861,1046847,795687,836550,536312,341582,336176,390620,528690,445475
Argentina,Colombia,36343,47382,51187,74110,132549,98586,130382,305250,288253,433026,201122,150654,176212,265577,295541,236370,211024,295333,420074,357427
Argentina,Australia,58435,118037,136695,96380,245699,158473,313152,392509,140502,126899,105932,127171,124788,77801,91415,66011,49839,158359,508579,300601
Argentina,Canada,98746,144030,169556,237543,251344,153072,275805,500169,298238,283426,220672,243432,232260,343665,253263,215094,180518,283923,250229,298396
Argentina,"Hong Kong, China",174266,245289,257763,350771,346824,283825,381400,499522,403380,398866,492970,927003,643617,643296,481716,348539,312158,669875,418339,263752
Argentina,Ecuador,33807,41876,44160,74812,94519,99706,114297,89106,105341,145507,196259,215720,217566,270328,247096,190962,222513,246342,304564,256992
Argentina,Sweden,193810,202423,170789,211635,220112,198303,222172,257745,249385,251937,220909,237546,278863,279438,199403,167765,127493,145059,216233,215358
Argentina,Hungary,9306,10778,14855,26671,21100,19461,27237,25866,44774,54854,25382,47058,57829,119220,89104,47128,106924,206712,186242,211873
