reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Lao PDR,Thailand,410679,398149,456869
Lao PDR,China,54410,54305,98235
Lao PDR,Viet Nam,64345,64683,51777
Lao PDR,Singapore,26334,26431,20365
Lao PDR,Slovakia,2,28,9
Lao PDR,Germany,6311,3699,6905
Lao PDR,Australia,7457,11498,7377
Lao PDR,Finland,1197,295,82
Lao PDR,Japan,11757,18009,13622
Lao PDR,Belgium,2752,2510,3511
Lao PDR,France,5346,7202,9868
Lao PDR,"Korea, Republic of",6255,4499,7889
Lao PDR,"Hong Kong, China",9207,5590,7373
Lao PDR,Russian Federation,3757,4012,2223
Lao PDR,United States of America,3596,4205,4721
Lao PDR,Ireland,835,1123,1141
Lao PDR,Sweden,1131,8820,6630
Lao PDR,South Africa,34,1950,607
Lao PDR,Israel,7973,369,96
Lao PDR,"Taipei, Chinese",2327,1309,1398
Lao PDR,Malaysia,1712,2922,2997
Lao PDR,United Kingdom,3336,2362,5541
Lao PDR,Italy,1517,1181,1463
Lao PDR,Indonesia,1438,710,473
Lao PDR,Switzerland,325,719,571
Lao PDR,India,5765,2023,518
Lao PDR,Poland,0,0,0
Lao PDR,Netherlands,2162,5284,1793
Lao PDR,New Zealand,570,128,246
Lao PDR,Türkiye,1027,1469,667
Lao PDR,Austria,63,34,30
Lao PDR,Czech Republic,165,79,96
Lao PDR,Canada,51,25,11
Lao PDR,Denmark,476,349,4908
Lao PDR,Cambodia,813,2529,878
Lao PDR,Romania,0,3,1
Lao PDR,Norway,1970,1333,152
Lao PDR,Philippines,81,22,131
Lao PDR,Azerbaijan,0,112,0
Lao PDR,Brazil,0,7,231
Lao PDR,Spain,628,1183,468
Lao PDR,Pakistan,,,73
Lao PDR,Kenya,0,0,81
Lao PDR,Slovenia,0,0,3
Lao PDR,Angola,,,
Lao PDR,Bahrain,0,479,0
Lao PDR,Estonia,0,0,0
Lao PDR,Fiji,,1,7
Lao PDR,Papua New Guinea,0,0,0
Lao PDR,Argentina,0,2,0
Lao PDR,Luxembourg,291,12,26
Lao PDR,Brunei Darussalam,13,17,0
Lao PDR,Madagascar,9,0,0
Lao PDR,Hungary,41,0,0
Lao PDR,Zimbabwe,0,0,0
Lao PDR,"Macedonia, North",0,0,0
Lao PDR,Egypt,0,0,0
Lao PDR,Colombia,0,0,0
Lao PDR,Latvia,0,0,0
Lao PDR,Kuwait,0,0,0
Lao PDR,Lebanon,0,0,18
Lao PDR,Cuba,12,11,5
Lao PDR,Peru,19,1,35
Lao PDR,Serbia and Montenegro,15,4,
Lao PDR,Ukraine,604,212,0
Lao PDR,Bangladesh,0,4,102
Lao PDR,Bulgaria,0,2,0
Lao PDR,Sri Lanka,0,0,129
Lao PDR,Chile,94,0,25
Lao PDR,Costa Rica,2,0,0
Lao PDR,Ecuador,30,0,0
Lao PDR,Greece,6,0,22
Lao PDR,Guyana,0,0,7
Lao PDR,Honduras,0,40,0
Lao PDR,"Iran, Islamic Republic of",0,0,1
Lao PDR,Côte d'Ivoire,22,0,0
Lao PDR,Kazakhstan,45,0,0
Lao PDR,Kyrgyzstan,0,0,4
Lao PDR,"Macao, China",48,0,0
Lao PDR,Malta,0,2,0
Lao PDR,Mauritius,0,0,0
Lao PDR,Mexico,10,2,0
Lao PDR,Namibia,1,0,0
Lao PDR,Portugal,0,0,1
Lao PDR,Saudi Arabia,0,134,0
Lao PDR,Senegal,147,0,0
Lao PDR,Tunisia,0,0,0
Lao PDR,Uganda,0,0,4
Lao PDR,"Tanzania, United Republic of",0,1,0
Lao PDR,Samoa,223,0,0
