reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Cabo Verde,Portugal,8461,8745,9892
Cabo Verde,United States of America,1496,1969,5959
Cabo Verde,United Kingdom,818,8040,1673
Cabo Verde,Denmark,1,25,416
Cabo Verde,Germany,73,114,615
Cabo Verde,Russian Federation,60,0,0
Cabo Verde,Chile,0,2,17
Cabo Verde,Honduras,1,60,3
Cabo Verde,France,322,584,174
Cabo Verde,Dominican Republic,2318,13,350
Cabo Verde,Guinea-Bissau,,,58
Cabo Verde,Japan,119,23,88
Cabo Verde,Spain,19,38,62
Cabo Verde,Senegal,93,51,11
Cabo Verde,Mozambique,33,124,163
Cabo Verde,Singapore,1,0,22
Cabo Verde,Netherlands,81,25,175
Cabo Verde,"Hong Kong, China",0,0,0
Cabo Verde,Italy,10,77,78
Cabo Verde,Guatemala,0,50,0
Cabo Verde,Brazil,81,158,27
Cabo Verde,Indonesia,57,54,295
Cabo Verde,Ireland,9,1,112
Cabo Verde,Guinea,5,24,
Cabo Verde,Luxembourg,0,34,1
Cabo Verde,Canada,5,10,6
Cabo Verde,Morocco,1,0,1
Cabo Verde,Sweden,1,1,2
Cabo Verde,Switzerland,1,467,10
Cabo Verde,Croatia,0,0,1
Cabo Verde,Lebanon,3,1,43
Cabo Verde,Mexico,6,0,0
Cabo Verde,Slovenia,0,0,0
Cabo Verde,Austria,51,9,2
Cabo Verde,Botswana,0,0,0
Cabo Verde,Poland,0,0,0
Cabo Verde,Greece,3,0,0
Cabo Verde,Angola,,,
Cabo Verde,South Africa,2,0,2
Cabo Verde,Costa Rica,0,0,1
Cabo Verde,Papua New Guinea,0,0,0
Cabo Verde,Rwanda,0,0,0
Cabo Verde,Ghana,12,,0
Cabo Verde,Cyprus,0,0,0
Cabo Verde,Dominica,0,0,0
Cabo Verde,Estonia,0,0,0
Cabo Verde,Madagascar,2,1,0
Cabo Verde,Malaysia,0,93,1
Cabo Verde,"Taipei, Chinese",6,0,0
Cabo Verde,Romania,0,0,0
Cabo Verde,Timor-Leste,,,
Cabo Verde,Serbia and Montenegro,3,0,
Cabo Verde,"Korea, Republic of",15,59,0
Cabo Verde,Algeria,766,0,0
Cabo Verde,Australia,1,0,1
Cabo Verde,Belgium,0,10,16
Cabo Verde,"Bolivia, Plurinational State of",0,0,1
Cabo Verde,Belize,0,1,0
Cabo Verde,China,0,0,0
Cabo Verde,Mayotte,1,0,0
Cabo Verde,Cuba,142,138,210
Cabo Verde,Czech Republic,0,8,19
Cabo Verde,Benin,2,0,0
Cabo Verde,Ecuador,17,0,0
Cabo Verde,Finland,0,0,0
Cabo Verde,French Polynesia,1,0,0
Cabo Verde,Gambia,22,0,0
Cabo Verde,Grenada,0,0,1
Cabo Verde,Côte d'Ivoire,6,0,0
Cabo Verde,Kazakhstan,17,0,0
Cabo Verde,Kenya,0,0,5
Cabo Verde,Namibia,22,0,0
Cabo Verde,New Zealand,2,0,0
Cabo Verde,Nicaragua,0,3,0
Cabo Verde,Norway,0,0,0
Cabo Verde,Philippines,0,10,44
Cabo Verde,Saint Vincent and the Grenadines,0,4,0
Cabo Verde,Sao Tome and Principe,0,0,12
Cabo Verde,Slovakia,0,2,0
Cabo Verde,Viet Nam,0,0,0
Cabo Verde,Sudan (before 2012),0,15,0
Cabo Verde,Thailand,50,42,40
Cabo Verde,Togo,0,1,0
Cabo Verde,Trinidad and Tobago,0,1,0
Cabo Verde,Tunisia,0,0,0
Cabo Verde,Uganda,2,0,0
Cabo Verde,"Macedonia, North",0,1,0
Cabo Verde,"Tanzania, United Republic of",7,0,31
Cabo Verde,Burkina Faso,18,0,0
Cabo Verde,Uruguay,0,0,5
Cabo Verde,Nigeria,144,663,32
