reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Ireland,United Kingdom,20567946,23927785,21114490
Ireland,United States of America,7144005,6744822,7695659
Ireland,Germany,3419356,3639439,4178480
Ireland,Netherlands,2078086,2287885,3151242
Ireland,France,2541823,2436519,2454670
Ireland,Belgium,1487747,1683124,1699910
Ireland,China,530235,770132,1391579
Ireland,Japan,1333990,1452458,1905803
Ireland,Italy,1424860,1373677,1560466
Ireland,Denmark,701453,824206,966448
Ireland,Spain,715422,802803,898438
Ireland,Norway,923024,736427,534528
Ireland,Singapore,1112031,871848,1098999
Ireland,Austria,190122,206818,245098
Ireland,Switzerland,401078,578787,645496
Ireland,Sweden,429049,418740,531647
Ireland,Russian Federation,116668,259907,943235
Ireland,"Korea, Republic of",576087,559514,645970
Ireland,"Taipei, Chinese",672080,585985,484181
Ireland,Türkiye,147396,183228,261651
Ireland,"Hong Kong, China",369067,323959,360150
Ireland,Thailand,241677,233256,337206
Ireland,Malaysia,390165,324021,291603
Ireland,Canada,208054,233094,322836
Ireland,Finland,343596,332346,264847
Ireland,Czech Republic,238126,314428,212813
Ireland,Hungary,329507,144260,151648
Ireland,Poland,98861,118317,141560
Ireland,Portugal,122229,140012,169094
Ireland,Brazil,323241,112816,164588
Ireland,India,99025,133868,143773
Ireland,Mexico,194410,212630,184377
Ireland,South Africa,97805,88033,142602
Ireland,Australia,161584,100914,112985
Ireland,Israel,162526,60622,85435
Ireland,Philippines,113027,137779,186969
Ireland,Guinea,64900,53453,
Ireland,Latvia,22939,21572,34567
Ireland,Slovakia,14936,17958,24547
Ireland,Bangladesh,25695,30073,41504
Ireland,Greece,35894,25833,52298
Ireland,Indonesia,66990,54549,61548
Ireland,New Zealand,13835,12351,18085
Ireland,Argentina,23566,30893,68623
Ireland,Colombia,25759,20478,14968
Ireland,Luxembourg,100741,24508,28944
Ireland,Chile,24970,30018,34639
Ireland,Romania,63807,15105,31176
Ireland,Lithuania,9219,13638,35028
Ireland,Estonia,12902,23079,40298
Ireland,Costa Rica,9840,21701,24827
Ireland,Pakistan,,,26538
Ireland,Viet Nam,20787,19156,17121
Ireland,Croatia,29223,37425,30252
Ireland,Cameroon,10646,7143,12760
Ireland,Slovenia,13488,12779,19353
Ireland,Zimbabwe,443,3155,20915
Ireland,Morocco,18469,26165,26582
Ireland,Sri Lanka,15115,14437,14591
Ireland,Bulgaria,7957,10966,13894
Ireland,Cambodia,10997,13446,9828
Ireland,Egypt,5848,4557,8036
Ireland,Belize,1,2,2505
Ireland,Tunisia,10339,7836,8846
Ireland,Côte d'Ivoire,9149,5031,7933
Ireland,Malta,1655,10818,6938
Ireland,Kenya,6396,3321,11260
Ireland,"Macao, China",7492,6018,6731
Ireland,Cyprus,6440,5315,6256
