reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Italy,Germany,31300599,31455606,38102920
Italy,France,26299945,27420242,33233136
Italy,United States of America,23792270,25348603,26640921
Italy,Spain,14311340,15024477,19402401
Italy,United Kingdom,14744692,16568049,19568170
Italy,Switzerland,7932284,8772274,10500993
Italy,Belgium,7634705,6594710,7713101
Italy,Austria,5056227,5238525,6432350
Italy,Netherlands,5530242,5903243,6647837
Italy,Poland,4111449,4574247,5751973
Italy,Japan,5393745,5425447,6114773
Italy,Türkiye,3484130,4095572,5470547
Italy,Greece,3477508,3605515,5624792
Italy,China,3784296,4319465,5080607
Italy,Romania,3111566,3713852,4697169
Italy,Canada,2600794,2829882,3303973
Italy,Czech Republic,1916802,2350712,2725721
Italy,Sweden,2160824,2373441,2891489
Italy,Portugal,2702631,2695139,3024593
Italy,Australia,1888260,2187459,2831089
Italy,Hungary,2647476,2838328,3369631
Italy,"Hong Kong, China",2832108,2692056,2800494
Italy,Russian Federation,1714899,2228760,2406765
Italy,Slovenia,1777699,1934912,2480727
Italy,Croatia,1657121,1850945,2581612
Italy,Mexico,2100411,2170805,2473996
Italy,Denmark,1970137,2059619,2300602
Italy,"Korea, Republic of",1787520,2276675,2385714
Italy,Tunisia,1822897,1856063,2179586
Italy,"Iran, Islamic Republic of",982662,1179223,1620911
Italy,Brazil,2289223,1836110,1799356
Italy,Singapore,1312855,1297503,1593706
Italy,Finland,1177761,1247043,1557120
Italy,Norway,1094817,1343037,1576909
Italy,Slovakia,942837,1145918,1393798
Italy,Israel,1650887,1530526,1398188
Italy,Algeria,1038140,1139164,1274391
Italy,Saudi Arabia,1121786,1299768,1498237
Italy,South Africa,943471,944164,1124765
Italy,Bulgaria,698757,905664,1113194
Italy,Ireland,1062192,1037510,1212472
Italy,"Taipei, Chinese",1084140,1093356,1134392
Italy,India,726355,787450,1002992
Italy,Morocco,571751,687600,1012727
Italy,Syrian Arab Republic,2071078,1352419,949097
Italy,Serbia and Montenegro,500543,653624,
Italy,Thailand,667885,724530,822400
Italy,Malta,543442,629456,784433
Italy,Malaysia,753722,672667,634549
Italy,Lebanon,708561,693301,674396
Italy,Ukraine,410182,460438,645710
Italy,Albania,424449,519308,624015
Italy,Kuwait,460885,503929,564345
Italy,Argentina,839422,311601,443517
Italy,Egypt,642150,629846,537821
Italy,Cyprus,346427,377235,439955
Italy,New Zealand,307226,388652,454038
Italy,Oman,122865,183928,12129
Italy,Indonesia,409219,401857,323673
Italy,Chile,434922,379474,418810
Italy,Bosnia and Herzegovina,,,354396
Italy,Luxembourg,189830,224408,327744
Italy,Kazakhstan,268824,218875,249661
Italy,"Venezuela, Bolivarian Republic of",549469,504978,272074
Italy,Lithuania,268257,375100,424294
Italy,Jordan,160774,177903,216132
Italy,Viet Nam,196815,276782,373893
Italy,Pakistan,,,279284
Italy,Colombia,401029,275704,289940
Italy,Belarus,164139,215218,283979
Italy,Estonia,136319,204038,240532
Italy,Cuba,301741,282784,333463
Italy,Latvia,144136,169311,228804
Italy,Qatar,367856,366185,364398
Italy,Peru,134076,140804,190323
Italy,"Macedonia, North",107829,118587,123131
Italy,Philippines,155194,175921,169961
Italy,Bangladesh,119013,98414,111007
Italy,Ethiopia,139239,148703,245563
Italy,Iceland,70217,67992,131855
Italy,Sri Lanka,66123,83477,122403
Italy,"Moldova, Republic of",64428,87808,116626
Italy,Sudan (before 2012),40960,67810,65901
Italy,Côte d'Ivoire,115210,121430,111020
Italy,Bahrain,89878,129383,118523
