reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Jamaica,United States of America,1405522,1420187,1469532
Jamaica,Trinidad and Tobago,356843,292355,354276
Jamaica,Japan,121755,149378,154506
Jamaica,"Venezuela, Bolivarian Republic of",102120,103607,69627
Jamaica,Canada,85443,106601,94296
Jamaica,China,85136,65957,102036
Jamaica,Brazil,59804,67652,84246
Jamaica,United Kingdom,102012,122747,98838
Jamaica,Mexico,93074,80413,91910
Jamaica,Colombia,27636,22162,29512
Jamaica,Costa Rica,32591,32299,39356
Jamaica,Ecuador,9270,61610,64712
Jamaica,Germany,97611,40153,205889
Jamaica,Guyana,23936,28368,26524
Jamaica,Sweden,41720,125696,27364
Jamaica,France,49917,118038,80523
Jamaica,Netherlands,19165,23677,28677
Jamaica,Türkiye,11495,11656,16005
Jamaica,Spain,15120,14817,21005
Jamaica,Australia,16182,16694,17933
Jamaica,Chile,6911,7844,10954
Jamaica,New Zealand,18289,13292,11337
Jamaica,Belgium,22489,32797,17329
Jamaica,"Taipei, Chinese",15953,16132,14072
Jamaica,Honduras,7935,15187,12575
Jamaica,Italy,14224,21121,13463
Jamaica,Switzerland,7694,12377,11872
Jamaica,Norway,8344,12506,15171
Jamaica,"Korea, Republic of",14229,13261,12015
Jamaica,Barbados,20138,15043,15395
Jamaica,India,7695,10136,8529
Jamaica,Dominican Republic,8319,14307,15851
Jamaica,Thailand,11084,10445,12087
Jamaica,Guatemala,6249,6196,5735
Jamaica,"Hong Kong, China",15426,15003,13699
Jamaica,Singapore,4290,5480,6387
Jamaica,Belize,4494,5495,9453
Jamaica,Argentina,10223,4178,5129
Jamaica,Dominica,10117,8979,8975
Jamaica,Panama,3749,3766,3281
Jamaica,Finland,4632,1254,9816
Jamaica,Indonesia,6091,4038,3851
Jamaica,Israel,3492,5025,5029
Jamaica,Malaysia,2367,3912,3266
Jamaica,Ireland,8809,3320,4459
Jamaica,Cuba,6100,4725,6977
Jamaica,Luxembourg,818,2010,3197
Jamaica,Denmark,2917,2001,7450
Jamaica,South Africa,3488,2126,1682
Jamaica,El Salvador,4197,2187,4547
Jamaica,Hungary,2734,1904,3322
Jamaica,Peru,3818,1051,895
Jamaica,Suriname,1174,,
Jamaica,Austria,1835,2593,794
Jamaica,Russian Federation,697,45,399
Jamaica,Philippines,1558,5893,667
Jamaica,Portugal,898,1448,1401
Jamaica,Poland,757,355,698
Jamaica,"Bolivia, Plurinational State of",16,0,24
Jamaica,Saint Vincent and the Grenadines,1854,1710,966
Jamaica,Saint Lucia,43,295,361
Jamaica,Sri Lanka,468,1112,590
Jamaica,Bahamas,629,738,654
Jamaica,Grenada,692,591,571
Jamaica,Kenya,7,176,275
Jamaica,Uruguay,218,244,211
Jamaica,Pakistan,,,763
Jamaica,Slovenia,562,501,322
Jamaica,Ukraine,11,569,940
Jamaica,Syrian Arab Republic,0,0,74
Jamaica,Nicaragua,10,55,212
Jamaica,Viet Nam,69,152,322
Jamaica,Cyprus,54,209,314
Jamaica,Greece,72,174,484
Jamaica,Czech Republic,237,372,262
Jamaica,Jordan,88,88,75
Jamaica,Kazakhstan,15,463,0
Jamaica,Iceland,92,182,0
Jamaica,Morocco,30,0,14
Jamaica,Faroe Islands,0,0,59
Jamaica,Estonia,270,648,226
Jamaica,Bangladesh,298,27,47
Jamaica,Oman,0,0,0
Jamaica,Saudi Arabia,441,0,0
Jamaica,"Iran, Islamic Republic of",0,0,55
Jamaica,Romania,408,606,19
Jamaica,Guinea,0,499,
Jamaica,Croatia,1,0,0
Jamaica,Slovakia,427,279,437
Jamaica,Malta,432,498,190
Jamaica,Côte d'Ivoire,215,13,0
Jamaica,Egypt,0,1,3798
Jamaica,Uganda,0,18,1
Jamaica,Botswana,0,3,0
Jamaica,Paraguay,12,27,11
Jamaica,Latvia,33,0,0
Jamaica,Namibia,24,1,0
Jamaica,Lebanon,0,0,47
Jamaica,Zimbabwe,0,0,0
Jamaica,Bosnia and Herzegovina,,,0
Jamaica,Cambodia,3,0,0
Jamaica,Rwanda,0,0,0
Jamaica,Montserrat,0,1,0
Jamaica,Ghana,10,,198
Jamaica,"Macedonia, North",0,0,0
Jamaica,Fiji,,1,0
Jamaica,Serbia and Montenegro,0,1,
Jamaica,Algeria,0,17,0
Jamaica,Bulgaria,34,79,36
Jamaica,Mayotte,0,0,0
Jamaica,Benin,0,3,0
Jamaica,Ethiopia,0,0,20
Jamaica,Lithuania,311,30,22
Jamaica,"Macao, China",0,0,14
Jamaica,Madagascar,14,0,6
Jamaica,Maldives,0,0,1
Jamaica,Mauritius,0,0,0
Jamaica,Mozambique,5,0,15
Jamaica,Saint Kitts and Nevis,4,3,15
Jamaica,Seychelles,0,1,0
Jamaica,Togo,4,11,5
Jamaica,Tunisia,5,0,0
Jamaica,Turks and Caicos Islands,3,0,0
Jamaica,"Tanzania, United Republic of",13,0,0
Jamaica,Zambia,0,0,0
Jamaica,Anguilla,0,1,0
