reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Angola,United States of America,3095899,3283495,4508910
Angola,China,721828,1087049,2205935
Angola,"Taipei, Chinese",457911,599696,756737
Angola,France,657618,635741,693959
Angola,Chile,0,0,95609
Angola,Indonesia,49,2,94802
Angola,South Africa,1460,12226,3838
Angola,Spain,151313,343545,33422
Angola,"Korea, Republic of",219709,177717,267634
Angola,Belgium,557867,496396,258019
Angola,Italy,55649,289442,202682
Angola,Angola,,,
Angola,Japan,23153,394445,83661
Angola,Sao Tome and Principe,4050,3478,4214
Angola,United Kingdom,98309,27363,3813
Angola,Germany,54119,211271,59671
Angola,Netherlands,100953,28001,21261
Angola,Namibia,1375,5551,4511
Angola,Brazil,181871,13290,7894
Angola,Thailand,41420,125408,1922
Angola,Portugal,113690,65931,2716
Angola,Honduras,0,47,111
Angola,Egypt,4,8,276
Angola,Denmark,205,29,515
Angola,Ghana,213,,803
Angola,Mauritania,0,0,80
Angola,Gabon,0,0,89
Angola,India,11,7162,0
Angola,Norway,47,62,198
Angola,"Hong Kong, China",351,156,522
Angola,Côte d'Ivoire,68,587,57
Angola,Singapore,310,64347,1292
Angola,Viet Nam,0,37,37
Angola,Philippines,0,0,237
Angola,Türkiye,0,72,8
Angola,Slovenia,1,5,22
Angola,Israel,5,213,106
Angola,Mexico,3399,1,50
Angola,Sweden,15,73,23
Angola,Morocco,0,80,23
Angola,Mozambique,69,2,118
Angola,Niger,0,0,0
Angola,Qatar,0,0,106
Angola,Colombia,5,13,23
Angola,Switzerland,153,75,198
Angola,Zambia,3,63,46
Angola,Poland,0,0,0
Angola,Zimbabwe,17,0,1
Angola,Canada,25757,26,34
Angola,Algeria,14,215,28
Angola,Cambodia,0,0,0
Angola,El Salvador,68,0,0
Angola,Austria,5,2395,4
Angola,Madagascar,11,0,0
Angola,Senegal,0,10286,0
Angola,Timor-Leste,,,
Angola,Ireland,13,56,25
Angola,New Zealand,0,8,6
Angola,Botswana,97,0,34
Angola,Cameroon,1546,288,1095
Angola,Burkina Faso,470,0,0
Angola,Russian Federation,18,38,7
Angola,Dominica,0,0,0
Angola,Lebanon,0,5,31
Angola,Kuwait,0,0,0
Angola,Australia,6,48,34
Angola,Croatia,10,2,2
Angola,Uganda,0,0,0
Angola,Azerbaijan,0,70,0
Angola,Brunei Darussalam,0,1,0
Angola,Guinea,222,11,
Angola,Costa Rica,6,0,2
Angola,Czech Republic,0,0,4
Angola,Benin,327,0,171
Angola,Luxembourg,6,7,17
Angola,Malaysia,1,4,13
Angola,Mali,0,0,11
Angola,"Macedonia, North",20,0,0
Angola,Pakistan,,,1
Angola,Ukraine,0,0,6
Angola,"Tanzania, United Republic of",0,0,0
Angola,Bosnia and Herzegovina,,,0
Angola,Fiji,,0,4
Angola,Serbia and Montenegro,0,7,
Angola,Argentina,0,0,0
Angola,Bangladesh,482,548,0
Angola,Bulgaria,7,7,0
Angola,Belarus,0,137,0
Angola,Cabo Verde,435,729,0
Angola,Mayotte,9,0,0
Angola,Cuba,0,0,1
Angola,Cyprus,0,0,2
Angola,Dominican Republic,0,1,0
Angola,Ecuador,0,80,120
Angola,Ethiopia,116,2,27
Angola,Estonia,1,1,0
Angola,Finland,0,11,0
Angola,Georgia,0,27,0
Angola,Gambia,3,12,79
Angola,Greece,0,2,0
Angola,Guatemala,4,0,4
Angola,Guyana,0,26,0
Angola,Hungary,2,87,9
Angola,Kazakhstan,0,13,0
Angola,Kenya,73,317,9
Angola,Malawi,0,0,0
Angola,Oman,2,12,1986
Angola,New Caledonia,0,0,1
Angola,Nicaragua,0,0,0
Angola,Peru,0,0,1
Angola,Romania,0,0,0
Angola,Rwanda,13,0,0
Angola,Slovakia,0,0,0
Angola,Sudan (before 2012),0,1,0
Angola,Togo,0,6,0
Angola,Trinidad and Tobago,0,43249,18
Angola,Tunisia,1,2,1
Angola,Uruguay,0,0,32461
Angola,"Venezuela, Bolivarian Republic of",24,130,22
Angola,Nigeria,831,5981,2428
