reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Germany,United States of America,79143125,86873024,91215229,96631596,99758479,72632756,84129523,100675925,111298413,116406340,125532375,127253591,116287929,119968194,128334752,129912049,117360598,138230318,150461562,163080742
Germany,Netherlands,55828065,59126326,69729452,84579786,95216954,73281544,78104314,84792350,79488933,84312089,83355370,72793101,73922456,83979474,91643743,87905140,85522486,108104451,108803233,118295017
Germany,China,30356021,30722928,37879365,45384335,55789930,55764084,74251272,92726220,91933081,94156750,105012760,87689442,86118708,96932837,106257241,105087088,105110506,119920072,111399129,106272367
Germany,France,75411980,81703994,86144464,101710832,113901585,88206762,103433888,121591317,115584149,115130911,114120643,96531621,95015170,97277244,102515780,95139096,81921108,96652744,97649757,97691290
Germany,Italy,62924112,65672861,74205284,87328490,89988896,69321343,78066505,86732502,70899284,70767316,72235117,63879388,66325180,74294043,82968375,76778931,70023566,91042401,94543227,96693055
Germany,Poland,21479217,25053382,30144302,39434621,48555435,33418473,37784400,46426276,40068798,44229674,47026899,42886470,43177701,49468647,59956977,52736101,55799655,70635849,75023998,93590452
Germany,Austria,47396424,50631647,57096292,64791420,70814266,55542128,59429399,69627491,62386119,63772942,63413270,53767733,55258736,60827236,65338011,61220139,57169826,69544609,71729007,84878074
Germany,United Kingdom,68165138,68953200,78267412,90882625,84615733,63240203,76551720,87752114,83087742,88849201,100307056,94348064,88077491,89639326,92101404,85679090,73394637,75142388,71185155,74390613
Germany,Switzerland,37365408,40080464,45062592,52879378,61756771,52211533,56285671,67154718,64229853,59806096,59441644,51872090,51842327,55395805,57842949,57549524,56722678,62528106,70231472,66387596
Germany,Belgium,52384052,54724043,61135266,72921575,79661377,59476232,62906736,68899164,61887020,60776054,59446877,48139295,51426509,56785109,59357647,57233557,54370262,76724033,71983768,66080392
Germany,Czech Republic,21227732,22965404,26583076,32771955,38009386,27960029,32057289,38938450,35674359,36880510,40154997,36564621,37779178,42065680,46370435,44101048,39942873,46932182,46824989,60808185
Germany,Spain,41314509,42711616,46828750,59916821,58374723,38605660,37342200,43314359,35990214,37544061,42978065,39973431,40618308,43858732,47537565,44701713,39010101,45267772,45319164,59276796
Germany,Hungary,17678363,18206775,21048974,25396652,27776612,19198627,20989922,24178676,23192912,24748861,26343463,23774537,24936486,27675684,30458353,29633016,27893045,33018771,33617580,34605142
Germany,Sweden,18864407,20199921,22926763,27986156,29875826,21472500,26758232,32328558,28357935,27992318,28182621,24728937,26403305,28813210,30438163,28208437,26978661,31739724,30907631,32130732
Germany,Türkiye,12513824,13631605,14765650,17539955,18687197,14096963,17549112,22985567,21400614,25598452,23482150,21351883,21473789,21301869,20407294,19279082,21732800,21757477,24032738,28683721
Germany,Romania,4867571,5651933,7836197,12157132,13894729,9433519,10361365,13049295,12220182,13690632,14871053,13846873,15291038,17127144,20025060,19506528,19172183,23473826,23603647,25592293
Germany,"Korea, Republic of",8485466,9772493,11362539,13534214,14769087,12297619,14304295,16962474,17645261,19333437,21285637,20952176,18916701,19747269,20852203,19939180,20671146,21993439,23613805,23610471
Germany,Denmark,14450271,15242476,18133893,21010119,22822739,16776084,17116525,19732362,18964931,20325893,20267379,17459253,18199814,19596177,22933389,21016966,20924913,25246410,25503577,23569177
