reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Guinea-Bissau,Senegal,14352,19906,27195
Guinea-Bissau,Portugal,20386,19474,19230
Guinea-Bissau,Netherlands,3331,3217,4167
Guinea-Bissau,China,8299,4504,12350
Guinea-Bissau,Italy,2092,3186,11458
Guinea-Bissau,Spain,1728,2477,6402
Guinea-Bissau,Belgium,2965,2780,2356
Guinea-Bissau,France,2533,2307,3796
Guinea-Bissau,Thailand,3980,3784,2363
Guinea-Bissau,Sweden,415,216,17
Guinea-Bissau,United Kingdom,2206,1657,1314
Guinea-Bissau,Côte d'Ivoire,397,744,837
Guinea-Bissau,United States of America,863,2559,1238
Guinea-Bissau,Germany,1634,2450,1003
Guinea-Bissau,India,9307,5515,3367
Guinea-Bissau,South Africa,181,195,214
Guinea-Bissau,Croatia,206,445,582
Guinea-Bissau,Bangladesh,0,28,0
Guinea-Bissau,Malta,0,112,382
Guinea-Bissau,Pakistan,,,372
Guinea-Bissau,Egypt,0,3,291
Guinea-Bissau,Switzerland,869,429,83
Guinea-Bissau,Brazil,273,181,258
Guinea-Bissau,Guinea,700,707,
Guinea-Bissau,Morocco,725,1356,723
Guinea-Bissau,Denmark,394,654,343
Guinea-Bissau,Japan,1250,1379,1221
Guinea-Bissau,Austria,0,15,0
Guinea-Bissau,Viet Nam,0,17,7
Guinea-Bissau,"Korea, Republic of",192,0,12
Guinea-Bissau,"Hong Kong, China",467,523,58
Guinea-Bissau,Argentina,260,0,268
Guinea-Bissau,Türkiye,100,0,306
Guinea-Bissau,Cyprus,10,12,0
Guinea-Bissau,Bahrain,0,0,353
Guinea-Bissau,Norway,23,8,2
Guinea-Bissau,Singapore,14,0,23
Guinea-Bissau,Yemen,,,
Guinea-Bissau,Tunisia,23,23,31
Guinea-Bissau,Colombia,0,0,31
Guinea-Bissau,Ireland,0,0,0
Guinea-Bissau,Malaysia,0,4,151
Guinea-Bissau,Australia,44,24,143
Guinea-Bissau,Cabo Verde,0,0,0
Guinea-Bissau,Peru,0,0,0
Guinea-Bissau,Kuwait,0,0,15
Guinea-Bissau,Canada,43,23,118
Guinea-Bissau,Greece,58,87,3
Guinea-Bissau,Luxembourg,5,8,19
Guinea-Bissau,Ghana,0,,40
Guinea-Bissau,Bulgaria,3,3,19
Guinea-Bissau,Gambia,5,75,47
Guinea-Bissau,Kenya,0,0,4
Guinea-Bissau,"Taipei, Chinese",2,0,26
Guinea-Bissau,Niger,0,0,0
Guinea-Bissau,Ukraine,58,390,25
Guinea-Bissau,Algeria,0,0,18
Guinea-Bissau,Belarus,0,0,147
Guinea-Bissau,Sri Lanka,28,9,34
Guinea-Bissau,Finland,3,0,6
Guinea-Bissau,Gabon,11,112,0
Guinea-Bissau,Hungary,3,0,0
Guinea-Bissau,Indonesia,25,11,25
Guinea-Bissau,"Iran, Islamic Republic of",6,0,236
Guinea-Bissau,Israel,0,225,12
Guinea-Bissau,Lebanon,52,0,79
Guinea-Bissau,Madagascar,0,0,16
Guinea-Bissau,Malawi,0,7,0
Guinea-Bissau,Mali,175,0,0
Guinea-Bissau,Mauritania,0,12,0
Guinea-Bissau,Mauritius,0,21,23
Guinea-Bissau,Mexico,440,0,0
Guinea-Bissau,Philippines,0,4,1650
Guinea-Bissau,Qatar,132,10,0
Guinea-Bissau,Romania,2,290,68
Guinea-Bissau,Russian Federation,84,20,35
Guinea-Bissau,Slovakia,0,0,4
Guinea-Bissau,Slovenia,26,0,0
Guinea-Bissau,Zimbabwe,0,10,0
Guinea-Bissau,Togo,0,0,18
Guinea-Bissau,Uganda,13,0,0
Guinea-Bissau,Burkina Faso,0,0,6
