reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Azerbaijan,Russian Federation,133296,277305,409559
Azerbaijan,United Kingdom,53336,84465,269100
Azerbaijan,Türkiye,225214,231431,315488
Azerbaijan,Germany,79520,119006,212635
Azerbaijan,Kazakhstan,69309,112657,113548
Azerbaijan,"Iran, Islamic Republic of",323997,249894,291011
Azerbaijan,Ukraine,45608,102604,142597
Azerbaijan,Netherlands,14176,24848,56708
Azerbaijan,United States of America,64292,69641,119782
Azerbaijan,Italy,38281,53993,120064
Azerbaijan,China,10767,94028,203489
Azerbaijan,Malaysia,1036,1660,78527
Azerbaijan,France,29474,105636,55797
Azerbaijan,Norway,2991,27400,28211
Azerbaijan,Japan,64640,29798,71686
Azerbaijan,Sweden,9397,10245,34914
Azerbaijan,Belgium,13695,10502,36526
Azerbaijan,Poland,23782,21665,26712
Azerbaijan,Switzerland,9621,15668,16748
Azerbaijan,Austria,25635,14143,10387
Azerbaijan,Czech Republic,14707,17560,24882
Azerbaijan,Georgia,9921,29211,16292
Azerbaijan,India,11552,8398,10300
Azerbaijan,"Korea, Republic of",3637,3784,10968
Azerbaijan,Finland,5584,6468,8498
Azerbaijan,Belarus,4989,4476,8734
Azerbaijan,Spain,3772,9345,13443
Azerbaijan,Brazil,2776,2951,6202
Azerbaijan,Hungary,4321,2913,5625
Azerbaijan,New Zealand,32,80,2559
Azerbaijan,Canada,2637,2216,20544
Azerbaijan,Oman,988,2364,9434
Azerbaijan,Bulgaria,3897,3652,7056
Azerbaijan,Greece,12030,6811,11672
Azerbaijan,Denmark,3316,6142,10372
Azerbaijan,Romania,4913,6095,5784
Azerbaijan,Lithuania,783,1692,2547
Azerbaijan,Ireland,6559,6992,6432
Azerbaijan,Israel,5548,6870,2776
Azerbaijan,Australia,2511,3949,6281
Azerbaijan,Luxembourg,1665,1510,1467
Azerbaijan,South Africa,57,725,237
Azerbaijan,Sri Lanka,4800,5377,4096
Azerbaijan,Slovakia,1074,444,641
Azerbaijan,Latvia,633,563,1315
Azerbaijan,Thailand,440,1532,453
Azerbaijan,Slovenia,2014,1547,1958
Azerbaijan,Saudi Arabia,371,107,1397
Azerbaijan,"Hong Kong, China",223,514,530
Azerbaijan,Zimbabwe,0,0,481
Azerbaijan,Kyrgyzstan,2089,5555,2048
Azerbaijan,Estonia,185,199,1597
Azerbaijan,Pakistan,,,1089
Azerbaijan,"Moldova, Republic of",328,1099,993
Azerbaijan,Portugal,915,987,524
Azerbaijan,Jordan,20,75,402
Azerbaijan,"Taipei, Chinese",803,690,709
Azerbaijan,Syrian Arab Republic,0,0,292
Azerbaijan,Croatia,656,1083,179
Azerbaijan,Indonesia,175,232,521
Azerbaijan,Egypt,732,754,345
Azerbaijan,Philippines,0,51,131
Azerbaijan,Argentina,543,287,118
Azerbaijan,Serbia and Montenegro,0,43,
Azerbaijan,"Macedonia, North",25,173,125
Azerbaijan,Lebanon,41,165,294
Azerbaijan,Kuwait,74,21,158
Azerbaijan,Cyprus,0,152,96
Azerbaijan,Angola,,,
Azerbaijan,Chile,16,0,0
Azerbaijan,Viet Nam,189,20,75
Azerbaijan,Ecuador,21,25,44
Azerbaijan,Kenya,0,0,17
Azerbaijan,Tunisia,41,81,11
Azerbaijan,Morocco,42,19,22
Azerbaijan,Cuba,3,0,0
Azerbaijan,Senegal,0,0,0
Azerbaijan,Albania,0,0,0
Azerbaijan,Peru,0,0,0
Azerbaijan,Dominican Republic,0,0,0
Azerbaijan,Trinidad and Tobago,8,0,0
Azerbaijan,Qatar,0,0,2
Azerbaijan,Namibia,0,0,0
Azerbaijan,Colombia,10,0,0
Azerbaijan,Malta,15,0,0
Azerbaijan,"Venezuela, Bolivarian Republic of",0,1,0
Azerbaijan,Barbados,0,0,0
Azerbaijan,El Salvador,0,0,234
Azerbaijan,Mexico,2281,8,385
Azerbaijan,Bangladesh,0,0,96
Azerbaijan,Bosnia and Herzegovina,,,0
Azerbaijan,Mongolia,1,,0
Azerbaijan,Bahrain,0,21,0
Azerbaijan,Botswana,0,0,305
Azerbaijan,Belize,0,0,729
Azerbaijan,Gabon,0,0,69
Azerbaijan,Guatemala,76,0,0
Azerbaijan,Malawi,1,48,0
Azerbaijan,Mauritius,0,26,28
Azerbaijan,Singapore,1064,3335,0
