reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Algeria,Total,10104741,12381163,13963795
Algeria,France,3031638,3543036,4183371
Algeria,Italy,924948,1170176,1319324
Algeria,Germany,703278,835007,777785
Algeria,Spain,518956,710775,863053
Algeria,China,222226,351905,645937
Algeria,United States of America,1037800,984415,487381
Algeria,Türkiye,421964,514282,573002
Algeria,Belgium,377446,414875,504241
Algeria,Ukraine,151938,200838,351231
Algeria,Japan,161828,192430,275258
Algeria,Argentina,158442,114033,207962
Algeria,"Korea, Republic of",152762,186447,224591
Algeria,Brazil,44778,86851,153704
Algeria,United Kingdom,170992,198129,310827
Algeria,Netherlands,174588,233937,242254
Algeria,Canada,191939,282332,249377
Algeria,India,27290,57004,101765
Algeria,Sweden,48681,71581,146983
Algeria,Russian Federation,197966,174593,291428
Algeria,Syrian Arab Republic,123634,604509,379460
Algeria,Switzerland,85149,91708,105417
Algeria,Austria,90035,65881,86242
Algeria,Finland,67816,72192,92816
Algeria,Tunisia,75820,89210,103536
Algeria,Egypt,12045,23385,42480
Algeria,Malaysia,30692,113666,75224
Algeria,Thailand,33227,58804,58764
Algeria,Poland,106114,72320,85023
Algeria,New Zealand,37436,64775,52193
Algeria,Indonesia,47103,58398,54724
Algeria,Jordan,30254,44452,57507
Algeria,Czech Republic,28357,44331,67352
Algeria,Romania,18255,28180,51570
Algeria,Denmark,41312,44205,35348
Algeria,Côte d'Ivoire,19500,29776,40590
Algeria,Portugal,41355,38064,47362
Algeria,Australia,36018,42629,34133
Algeria,Saudi Arabia,12294,10745,34863
Algeria,Greece,50534,42115,39528
Algeria,Ireland,21200,16967,22115
Algeria,Morocco,8644,21337,23914
Algeria,"Taipei, Chinese",20957,21293,27553
Algeria,Slovenia,10349,7155,9269
Algeria,South Africa,32741,29276,35581
Algeria,Luxembourg,5056,4427,9771
Algeria,Hungary,11016,15482,24721
Algeria,Peru,7851,15375,14288
Algeria,Lebanon,11821,17315,27521
Algeria,Singapore,7945,4207,4740
Algeria,Mexico,94559,38957,86875
Algeria,Mauritania,2448,3248,7701
Algeria,Bahrain,25283,26069,17367
Algeria,Viet Nam,11683,3325,18198
Algeria,Bulgaria,8210,29344,16876
Algeria,Slovakia,1698,3753,5463
Algeria,Uruguay,1278,34460,24936
Algeria,Ecuador,27,1106,22048
Algeria,"Hong Kong, China",10922,10174,12647
Algeria,Qatar,0,1674,1849
Algeria,Pakistan,,,8186
Algeria,Serbia and Montenegro,5552,11237,
Algeria,"Iran, Islamic Republic of",846,6054,4565
Algeria,Belarus,23518,16474,11406
Algeria,Croatia,4803,4800,7235
Algeria,Colombia,1224,299,4632
Algeria,Cameroon,1215,1436,5737
Algeria,Norway,4612,6315,3342
Algeria,Cuba,1270,9001,6100
Algeria,Cyprus,1030,3700,2734
Algeria,Estonia,3214,1307,618
Algeria,Latvia,20895,23384,9019
Algeria,Kuwait,2348,1340,1811
Algeria,Oman,13978,841,759
Algeria,Philippines,2912,2798,2544
Algeria,Malta,340,433,902
Algeria,Malawi,2006,3454,0
Algeria,Mali,808,222,1621
Algeria,Gabon,1257,36,620
Algeria,Ghana,64,,7
Algeria,Lithuania,3373,1911,1682
Algeria,Ethiopia,861,814,389
Algeria,Sudan (before 2012),87,332,404
Algeria,Niger,345,563,554
Algeria,Chile,51,87,1334
Algeria,Bangladesh,464,565,639
Algeria,Senegal,4,92,387
Algeria,Madagascar,33,131,115
Algeria,Sri Lanka,282,267,194
Algeria,Costa Rica,153,0,159
Algeria,Kenya,1357,7061,91
Algeria,Yemen,,,
Algeria,Bosnia and Herzegovina,,,32
Algeria,Namibia,0,0,0
Algeria,"Tanzania, United Republic of",24,412,731
Algeria,Andorra,16,6,23
Algeria,Israel,0,0,520
Algeria,Paraguay,0,0,0
Algeria,Albania,0,0,0
Algeria,Kyrgyzstan,0,0,0
Algeria,Togo,0,242,322
Algeria,Zimbabwe,0,462,6
Algeria,Barbados,10,2,0
Algeria,Kazakhstan,4511,291,3271
Algeria,Zambia,0,0,0
Algeria,"Venezuela, Bolivarian Republic of",15,2593,7
Algeria,Brunei Darussalam,169,0,0
Algeria,Guinea,186,0,
Algeria,Azerbaijan,62,0,178
Algeria,"Bolivia, Plurinational State of",19,16,0
Algeria,Botswana,0,0,0
Algeria,Burundi,18,0,1
Algeria,Benin,0,15,0
Algeria,Dominican Republic,0,0,217
Algeria,El Salvador,0,686,0
Algeria,Georgia,241,0,0
Algeria,Guatemala,4,3104,4134
Algeria,Iceland,328,0,0
Algeria,Mauritius,0,0,0
Algeria,"Moldova, Republic of",0,45,5
Algeria,Panama,61,57,0
Algeria,Trinidad and Tobago,1,2,9044
Algeria,Uganda,0,11,0
Algeria,"Macedonia, North",18,7,0
Algeria,Burkina Faso,58,675,0
Algeria,Nepal,,,4
Algeria,Nigeria,0,648,475
