reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
China,United States of America,102267289,133510393,163313863
China,"Hong Kong, China",87455969,91947901,101082788
China,Japan,57864681,61784474,75471962
China,Germany,17689098,20076230,28372814
China,China,8765500,14980192,25094296
China,United Kingdom,16790045,19346004,23495430
China,"Korea, Republic of",13302623,17399683,21909058
China,France,9704763,10693297,15035689
China,Canada,8218605,10201969,13288636
China,Netherlands,7922493,8432367,12025550
China,"Taipei, Chinese",5910739,7977077,10971407
China,Singapore,7205239,8861658,11068224
China,Italy,6678517,7835727,10787442
China,Mexico,4026826,6273593,9400181
China,Australia,5625308,7332896,9832373
China,Spain,4545039,5462833,7562881
China,Malaysia,3804427,6228932,7299652
China,Belgium,3866215,4469477,6206698
China,Thailand,3715825,4932100,6065207
China,India,1827549,2619849,3615126
China,Russian Federation,1646501,2401128,3308671
China,Viet Nam,1606221,2158836,3138553
China,Türkiye,925620,1368314,2610298
China,Indonesia,1842680,2427369,2957469
China,Poland,1594911,2050109,2861560
China,Brazil,1460496,1690790,2326252
China,South Africa,1064431,1359399,2210569
China,Czech Republic,1068089,2151254,2681355
China,Ireland,972461,1412006,2505319
China,Saudi Arabia,1266732,1617089,2346396
China,Hungary,1333574,2084885,3298099
China,Philippines,1074345,1351979,1950663
China,Austria,1217836,1326385,2022273
China,Denmark,1306792,1400481,2068834
China,Finland,1009624,1165464,1789099
China,Norway,993561,1850660,1743403
China,Sweden,1070462,1126310,1796532
China,Switzerland,1409645,1428486,1801148
China,New Zealand,927223,1205411,1663060
China,Syrian Arab Republic,794374,1094670,1239451
China,Chile,1013099,1186237,1365645
China,Greece,841590,968714,1383052
China,"Iran, Islamic Republic of",719870,958001,1410150
China,Bangladesh,894091,824963,1113478
China,"Macao, China",978279,1074389,1198537
China,Israel,737305,793272,1008094
China,Argentina,1066327,330240,720755
China,Colombia,475405,532847,688673
China,Pakistan,,,957331
China,Romania,253314,372570,662132
China,Algeria,195303,341759,518810
China,Kuwait,344044,468978,628170
China,Slovakia,232490,346541,558743
China,Peru,353626,463439,639980
China,Kazakhstan,171984,313027,523703
China,Morocco,278724,341180,486822
China,Ukraine,195329,258761,519152
China,Lebanon,410859,434929,530668
China,Ecuador,148635,219748,481850
China,Jordan,237838,334066,454780
China,Egypt,512667,560071,535486
China,Croatia,144250,256931,406779
China,Cuba,551381,517605,505222
China,Portugal,314080,324891,419777
China,Sudan (before 2012),202174,233423,312120
China,Serbia and Montenegro,134280,192864,
China,Slovenia,158389,225511,330300
China,Bulgaria,87428,138492,281560
China,Sri Lanka,220737,258307,329128
China,"Venezuela, Bolivarian Republic of",335762,224820,176038
China,Estonia,380775,271752,331265
China,Paraguay,253286,211440,266814
China,Ethiopia,152070,167435,313072
China,Cambodia,151502,197563,225434
China,Ghana,122000,,179634
China,Madagascar,81871,33280,193508
China,Dominican Republic,57360,273645,238497
China,Lithuania,125066,182360,300217
China,Tunisia,130650,139622,185488
China,Yemen,,,
China,Costa Rica,100177,121178,159086
China,Mauritius,142412,182914,199707
China,Cyprus,141320,163604,219000
China,Mongolia,119620,,172352
China,Bahrain,137463,163271,193657
China,Angola,,,
China,Qatar,108830,128346,166193
China,"Tanzania, United Republic of",70477,79834,117642
China,Uruguay,121512,75294,86024
China,Belarus,41290,46473,71775
China,Oman,97068,96446,37499
China,Guatemala,46287,77953,85452
China,Azerbaijan,41986,51024,92393
China,Iceland,65554,66937,100767
China,Côte d'Ivoire,75818,62255,123077
China,Trinidad and Tobago,66307,72165,97231
China,Jamaica,62213,60390,83201
China,Nicaragua,26521,64274,83336
China,Bosnia and Herzegovina,,,60640
China,"Bolivia, Plurinational State of",86344,95893,87112
China,Cameroon,49900,66832,87083
China,El Salvador,49754,68931,89083
China,Uganda,36227,44046,70248
China,Albania,26888,37566,65503
China,Senegal,42151,45157,64438
China,Latvia,27069,42835,67469
China,Brunei Darussalam,36294,57871,60444
China,"Macedonia, North",18610,24470,48316
China,Kyrgyzstan,48537,59094,77688
China,Malta,54596,63314,98307
China,Luxembourg,40937,40538,52686
China,Guinea,32224,43727,
China,French Polynesia,37281,36000,58023
China,Zimbabwe,17210,30470,14972
China,Panama,24732,40793,48411
China,Mali,27120,22113,38824
China,Honduras,22023,23372,36772
China,Benin,47992,46568,63096
China,New Caledonia,22256,27179,42506
China,Papua New Guinea,16413,20482,57349
China,Zambia,36189,29927,44771
China,Togo,10087,11754,23445
China,Fiji,,32612,33816
China,Mozambique,21229,30861,40625
China,Burkina Faso,26263,24808,20876
China,Andorra,13117,17549,26348
China,"Moldova, Republic of",8410,11842,21475
China,Niger,21554,39279,52929
China,Barbados,21737,26632,31237
China,Suriname,18731,,
China,Georgia,3863,8709,23146
China,Gambia,8633,6721,8091
China,Namibia,16379,11677,18224
China,Guyana,15877,19225,19121
China,Malawi,14838,10859,22206
China,Botswana,7000,15468,23158
China,Eswatini,1965,15205,21794
China,Belize,4482,3974,11714
China,Mauritania,4827,5473,8997
China,Gabon,9540,0,8584
China,Faroe Islands,6379,7789,11179
China,Armenia,2112,7035,7412
China,Rwanda,7514,8201,10359
China,Mayotte,2776,3791,6238
China,Saint Lucia,5684,7598,8305
China,Maldives,1539,2709,2889
China,Samoa,2115,3209,3493
China,Guinea-Bissau,,,12291
China,Burundi,5679,6429,1364
China,Solomon Islands,2738,2250,1395
China,Cabo Verde,18404,3072,4078
China,Seychelles,3067,2883,3144
China,Grenada,1550,2309,3256
China,Saint Vincent and the Grenadines,1334,1208,1785
China,"Micronesia, Federated States of",,0,2030
China,Dominica,1023,849,1253
China,Timor-Leste,,,
China,Saint Kitts and Nevis,400,793,1011
China,Comoros,95,684,438
China,Bahamas,619,4387,627
China,Montserrat,28,59,126
China,Greenland,0,13,8773
China,Sao Tome and Principe,21,2,46
China,Kenya,94910,74961,86558
China,Nepal,,,150953
China,Eritrea,,,11891
China,Sierra Leone,,11804,
China,Tuvalu,,523,
China,Central African Republic,585,1124,2468
China,Lesotho,2694,30490,29183
China,Nigeria,526842,740662,1067978
China,Tonga,779,2976,2434
China,Anguilla,12,62,39
