reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Armenia,"Iran, Islamic Republic of",56965,58841,90487
Armenia,Russian Federation,75511,94528,126312
Armenia,Belgium,47634,90922,129653
Armenia,Israel,20378,79417,122645
Armenia,United States of America,49860,111847,102784
Armenia,Ukraine,21993,33403,49665
Armenia,Italy,30278,35327,50662
Armenia,Germany,32787,40117,77416
Armenia,Switzerland,11329,17225,36761
Armenia,Georgia,12469,20072,30685
Armenia,Greece,12423,12756,24316
Armenia,France,11629,15682,14333
Armenia,Kazakhstan,2191,2027,5826
Armenia,Bulgaria,5661,6184,10840
Armenia,China,2270,1939,4711
Armenia,Brazil,2298,2430,8365
Armenia,United Kingdom,11061,9035,9122
Armenia,Netherlands,6095,8480,8726
Armenia,Belarus,1227,2931,7345
Armenia,Austria,4438,3849,4399
Armenia,Czech Republic,5123,4464,4288
Armenia,Spain,7307,3972,7126
Armenia,Poland,1758,1984,2841
Armenia,India,1808,1916,3335
Armenia,Hungary,1616,1808,2638
Armenia,Finland,1989,2284,2608
Armenia,Slovakia,1124,3270,2780
Armenia,New Zealand,0,0,87
Armenia,Sweden,9851,962,3024
Armenia,"Moldova, Republic of",417,821,2194
Armenia,Romania,1546,324,392
Armenia,Argentina,51,694,400
Armenia,Canada,1244,1563,2109
Armenia,"Korea, Republic of",1255,2338,3298
Armenia,"Taipei, Chinese",1781,864,1726
Armenia,"Hong Kong, China",2379,2003,3914
Armenia,Latvia,571,556,636
Armenia,Denmark,2276,1763,1703
Armenia,South Africa,157,1836,702
Armenia,Australia,675,155,1042
Armenia,Japan,348,535,3641
Armenia,Thailand,346,216,338
Armenia,Malaysia,1003,653,485
Armenia,Slovenia,749,625,708
Armenia,Syrian Arab Republic,0,0,4314
Armenia,Ireland,45,459,1420
Armenia,Kyrgyzstan,11,57,2
Armenia,Portugal,332,721,1005
Armenia,Lebanon,311,492,651
Armenia,Viet Nam,459,1060,1516
Armenia,Lithuania,4612,2791,819
Armenia,Cyprus,260,329,779
Armenia,Norway,482,683,928
Armenia,Serbia and Montenegro,174,280,
Armenia,Estonia,344,231,461
Armenia,Oman,122,70,459
Armenia,Sri Lanka,138,303,299
Armenia,Luxembourg,17,24,14
Armenia,Uruguay,0,0,0
Armenia,Indonesia,144,196,106
Armenia,"Macedonia, North",56,203,163
Armenia,Pakistan,,,108
Armenia,Mexico,23,0,82
Armenia,Bosnia and Herzegovina,,,37
Armenia,Zimbabwe,0,116,0
Armenia,Croatia,90,205,336
Armenia,Paraguay,0,0,0
Armenia,Ghana,0,,0
Armenia,Morocco,73,0,46
Armenia,Egypt,732,30,59
Armenia,Jordan,0,3,9
Armenia,Yemen,,,
Armenia,Andorra,0,12,21
Armenia,Tunisia,0,0,0
Armenia,Kenya,0,0,100
Armenia,Algeria,0,0,3697
Armenia,Bahrain,0,0,0
Armenia,Bangladesh,0,0,0
Armenia,Chile,55,1,0
Armenia,Botswana,0,0,0
Armenia,Senegal,0,0,0
Armenia,Fiji,,763,357
Armenia,Mongolia,0,,9
Armenia,Colombia,0,23,0
Armenia,Costa Rica,0,1,25
Armenia,Dominican Republic,0,0,10
Armenia,Ecuador,0,19,0
Armenia,Kuwait,0,3,9
Armenia,Malawi,0,0,2
Armenia,Malta,0,1,0
Armenia,Peru,0,0,8
Armenia,Philippines,0,4,0
Armenia,Qatar,0,6,0
Armenia,Singapore,411,885,0
Armenia,"Tanzania, United Republic of",182,329,0
Armenia,"Venezuela, Bolivarian Republic of",0,0,0
Armenia,Samoa,14,5,1
Armenia,Zambia,4,0,0
Armenia,Eritrea,,,15
