reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Bosnia and Herzegovina,Croatia,348630,453159,600375,733865,819375,567460,610851,759342,728696,773171,618217,551087,636946,767279,868094,782611,762466,1178698,1508895,1609962
Bosnia and Herzegovina,Germany,342540,320269,402507,482773,558052,427831,541829,695981,613650,695833,728879,653901,691749,818311,955287,879655,883960,1140549,1386478,1409799
Bosnia and Herzegovina,Slovenia,190164,260213,390689,437906,467332,331815,440129,526569,474330,473934,490570,455890,499573,602281,686990,623323,594962,800943,869301,1161439
Bosnia and Herzegovina,Serbia,,,343002,517928,644496,448182,556302,670059,456669,483598,534407,427757,445036,578251,681009,677185,603479,919891,1091748,1070335
Bosnia and Herzegovina,Austria,101486,129674,214016,279310,339283,253001,324621,480683,497318,537842,610273,512216,527003,624153,728428,731936,681606,888079,969406,1008300
Bosnia and Herzegovina,Italy,366985,419897,465879,561101,656093,500732,605733,687035,606225,737374,840592,735313,752507,744799,935220,743400,688168,1264641,878283,726925
Bosnia and Herzegovina,France,68244,66271,105858,87271,80663,90957,73312,93742,88917,99835,119950,105773,127932,140440,171291,173969,162383,200100,224247,201787
Bosnia and Herzegovina,Türkiye,11476,15399,9379,21469,24545,52059,72328,90252,111649,141369,185700,250089,288291,268974,241221,193645,203069,229421,189423,200912
Bosnia and Herzegovina,Switzerland,10465,6638,14071,17066,23407,24591,27697,40872,63364,80672,97381,82926,87964,99731,115847,122423,137261,162665,171240,188329
Bosnia and Herzegovina,Netherlands,10128,25717,17068,29747,41154,29783,39446,47196,46046,53151,66181,63697,86345,117567,114468,91161,93653,147063,139650,174068
Bosnia and Herzegovina,United States of America,12204,72784,27027,26385,27973,26077,26865,51574,53680,59826,86159,80998,78354,88784,106464,108255,101925,171984,183444,160315
Bosnia and Herzegovina,United Kingdom,6479,10415,13874,17388,45717,17590,18646,21373,18314,38662,32324,28111,26049,27960,25746,22263,39250,51702,116645,152794
Bosnia and Herzegovina,Hungary,78754,130958,158711,195336,189791,68109,103910,126328,93564,114239,129843,111757,120632,174474,193032,152382,113613,145079,160051,137390
Bosnia and Herzegovina,Poland,8546,47624,79384,49988,51739,48459,53785,72934,72939,66129,69001,61260,53042,69672,85691,88461,101364,148934,173421,92856
Bosnia and Herzegovina,Romania,19403,45549,75953,48416,65417,22998,25407,29952,70219,76726,63447,55669,58573,70673,85709,78034,96346,122236,100809,91597
Bosnia and Herzegovina,Slovakia,11774,6952,12200,16875,20409,14671,21711,54754,51683,68862,77240,71880,77671,83042,92218,74339,71028,86450,90115,90736
Bosnia and Herzegovina,China,780,103406,120104,27287,6614,13562,17597,29895,23301,20880,37242,53729,43542,57207,77401,76879,72684,137812,122706,82842
Bosnia and Herzegovina,Czech Republic,7480,27229,34603,45473,52095,40562,51073,82581,68392,95447,108596,62158,66089,101676,140102,137959,118427,191223,114960,76041
Bosnia and Herzegovina,Sweden,7662,59297,18475,28346,34554,23881,25719,39831,32624,48114,50911,43719,50008,55410,60422,48950,47667,55388,61505,53430
Bosnia and Herzegovina,"Korea, Republic of",108,222,1248,460,723,1643,2759,4690,5766,5640,11553,11671,12987,21246,22727,23999,23675,32501,53825,42017
Bosnia and Herzegovina,Bulgaria,1756,6830,22405,43515,22714,8028,8455,10845,20436,33853,56663,33077,48013,44852,26229,28367,24030,35101,28509,39488
Bosnia and Herzegovina,Norway,3113,3491,5819,7600,12070,8362,9392,14400,14773,17819,18438,17785,18340,20208,28219,24592,26082,37734,41140,34956
Bosnia and Herzegovina,Spain,30670,30223,23304,21049,21512,26364,31505,38040,38885,43603,39883,38342,39628,44262,55793,43935,41931,53555,46673,32427
Bosnia and Herzegovina,Belgium,11038,12526,13879,33326,28550,27792,38880,28996,28575,29139,27899,31420,48107,34557,45148,46321,29574,37090,35975,30385
Bosnia and Herzegovina,Lithuania,170,175,229,236,579,94,781,4814,924,1041,547,742,1474,9646,13275,10169,10697,27877,28430,30025
Bosnia and Herzegovina,Canada,3025,2252,3349,4959,5731,7410,7650,11609,12908,15065,15618,17362,18708,17134,15878,12223,9563,24125,28117,25299
Bosnia and Herzegovina,Denmark,2154,1682,2290,5690,4259,3885,6602,3876,7173,5695,6655,6182,8896,10281,13320,14193,13879,21931,21830,24801
Bosnia and Herzegovina,Ukraine,1121,3247,7544,6602,10814,8943,7560,20585,14013,18715,29138,9724,10776,12491,12528,13839,12324,11636,24370,23392
Bosnia and Herzegovina,Japan,1370,1555,3066,3770,5729,4172,4578,6517,4533,5435,6118,6770,6799,7577,10180,9436,11692,9292,11384,15643
Bosnia and Herzegovina,Australia,799,1313,1925,2686,2030,2143,2519,2706,2437,3533,5167,7093,19833,17742,14886,13976,13998,12989,11784,13198
Bosnia and Herzegovina,Greece,7775,9550,10518,8243,17054,11157,9136,11128,10011,19614,14793,11790,8763,12910,10664,12553,15738,13913,13418,12481
Bosnia and Herzegovina,Brazil,16,31,48,401,493,1677,4752,5618,5808,2761,8072,5762,1763,3368,2724,2158,2561,5720,4663,7780
Bosnia and Herzegovina,Portugal,3049,3164,4339,1469,561,92,1448,3638,3357,2504,2883,1481,1538,1928,2429,5767,5830,6397,6178,6495
Bosnia and Herzegovina,South Africa,911,1447,1840,1056,2359,1349,1667,2593,2831,3830,4475,3630,5897,4232,6840,5342,3574,5632,5707,6177
Bosnia and Herzegovina,Colombia,531,528,93,37,101,8573,241,692,973,882,845,1213,1038,615,1830,1854,1716,2422,2140,5569
Bosnia and Herzegovina,Singapore,0,0,0,0,0,0,0,1294,1111,1590,1809,2057,2373,2429,4537,3330,2573,3076,4378,4653
Bosnia and Herzegovina,Thailand,0,0,0,0,204,79,229,272,2767,1092,1926,2520,1888,2069,4196,3804,2628,4064,4017,4487
Bosnia and Herzegovina,Luxembourg,157,98,81,224,1691,1606,1498,1919,1370,5995,6927,3446,3811,1845,2157,3430,3597,4382,5901,3844
Bosnia and Herzegovina,"Taipei, Chinese",233,576,597,584,717,571,853,1918,1825,1621,2323,2293,2601,2462,3478,2805,1965,2617,2573,3765
Bosnia and Herzegovina,Malaysia,403,572,1931,2519,3597,163,678,719,334,24,500,3299,230,775,1635,816,1271,1325,2397,3313
Bosnia and Herzegovina,Ireland,349,913,2519,2578,2210,1608,1663,1317,1033,797,1223,1518,1544,1899,2565,2322,2727,3951,4822,2359
Bosnia and Herzegovina,Finland,599,749,1297,6426,3069,2698,2017,504,6349,6449,7856,5332,5246,7876,10187,10198,11580,13402,13703,2301
Bosnia and Herzegovina,Argentina,611,0,237,170,113,920,704,259,994,1582,660,483,777,704,1870,7760,2748,2569,2979,2273
Bosnia and Herzegovina,New Zealand,40,114,135,156,187,210,275,503,379,385,583,1365,2250,1991,1951,2197,2053,2926,3188,2054
Bosnia and Herzegovina,Estonia,116,46,132,464,252,353,803,629,603,891,870,731,881,979,748,771,624,1514,2260,2041
Bosnia and Herzegovina,Chile,24,71,211,123,124,562,1534,1570,1927,805,1382,1849,1530,2183,1297,1472,1582,2496,1680,1882
Bosnia and Herzegovina,Cyprus,123,10,52,77,113,106,12,1207,3532,5454,7306,211,1312,6267,14006,3104,864,1277,1403,1730
Bosnia and Herzegovina,Peru,20,27,34,98,102,124,198,418,504,583,540,816,360,1012,554,745,687,788,1332,1341
Bosnia and Herzegovina,Iceland,69,124,189,244,407,217,167,241,317,291,454,325,575,602,684,553,784,1711,4241,994
Bosnia and Herzegovina,Latvia,69,71,933,1,0,0,57,172,434,343,367,256,418,607,861,720,795,1156,1864,577
Bosnia and Herzegovina,Costa Rica,0,6,18,54,153,8,39,1856,84,54,90,79,82,58,100,100,65,159,139,487
Bosnia and Herzegovina,Malta,7,12,809,0,19,86,95,1414,7518,899,2169,114,160,157,1589,449,257,204,337,470
