reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Costa Rica,Total,6223675,7748935,10627310
Costa Rica,United States of America,2886075,3339288,3584436
Costa Rica,Netherlands,119312,112843,1043849
Costa Rica,United Kingdom,219271,494800,731366
Costa Rica,Mexico,184086,416155,584101
Costa Rica,China,26508,184494,560900
Costa Rica,Germany,276995,282981,324090
Costa Rica,Belgium,193373,209045,295418
Costa Rica,Guatemala,275573,286771,302087
Costa Rica,"Hong Kong, China",45508,90805,343139
Costa Rica,Canada,121976,157304,212136
Costa Rica,Malaysia,60577,77277,240624
Costa Rica,Nicaragua,188078,150935,164966
Costa Rica,Panama,108828,127649,149841
Costa Rica,Japan,169531,134696,209244
Costa Rica,El Salvador,163457,149320,157359
Costa Rica,Honduras,109733,131590,141769
Costa Rica,Singapore,20022,17353,75537
Costa Rica,Czech Republic,31668,223215,174548
Costa Rica,Italy,85704,90868,117801
Costa Rica,France,143890,119309,75130
Costa Rica,Sweden,39279,35533,49626
Costa Rica,"Taipei, Chinese",13284,28063,79763
Costa Rica,Brazil,37338,34101,49812
Costa Rica,Finland,37274,48100,73722
Costa Rica,Spain,71261,68130,70322
Costa Rica,Dominican Republic,63444,78215,50553
Costa Rica,Portugal,44589,44357,55090
Costa Rica,Switzerland,39878,56308,62658
Costa Rica,Türkiye,2806,21186,31597
Costa Rica,Norway,13886,26161,36810
Costa Rica,Austria,22441,28790,35776
Costa Rica,Poland,24441,24302,19947
Costa Rica,Jamaica,32422,33779,49106
Costa Rica,India,1023,4191,13916
Costa Rica,South Africa,7328,9224,16349
Costa Rica,Ireland,102775,173511,56291
Costa Rica,"Korea, Republic of",33760,39245,66482
Costa Rica,Slovakia,2461,7608,18151
Costa Rica,Australia,7214,7922,13721
Costa Rica,Thailand,1849,4222,11782
Costa Rica,Philippines,51214,25123,28438
Costa Rica,Colombia,14857,15792,18874
Costa Rica,Argentina,6175,2170,5886
Costa Rica,Cuba,11477,13510,16705
Costa Rica,"Venezuela, Bolivarian Republic of",23224,20268,11903
Costa Rica,Ecuador,10862,14305,15567
Costa Rica,Trinidad and Tobago,3110,3409,10341
Costa Rica,Denmark,3427,4535,7603
Costa Rica,Romania,2087,1486,7344
Costa Rica,Chile,2931,4595,9602
Costa Rica,Israel,1479,1494,2059
Costa Rica,Cameroon,1502,2664,2141
Costa Rica,Greece,1029,1593,7568
Costa Rica,Saudi Arabia,473,424,3549
Costa Rica,Russian Federation,21654,9749,9788
Costa Rica,Peru,4316,3735,5995
Costa Rica,Belize,1946,2415,2819
Costa Rica,Serbia and Montenegro,352,920,
Costa Rica,Barbados,2334,2400,3987
Costa Rica,Slovenia,1617,1247,2618
Costa Rica,Hungary,2442,20191,61838
Costa Rica,Belarus,3217,150,327
Costa Rica,Bulgaria,607,772,1980
Costa Rica,Croatia,1926,1587,2183
Costa Rica,Guyana,1588,1052,3448
Costa Rica,Algeria,1030,1118,2919
Costa Rica,Indonesia,81,907,1457
Costa Rica,Estonia,733,1662,1651
Costa Rica,Iceland,910,1658,2189
Costa Rica,New Zealand,636,966,2257
Costa Rica,Viet Nam,1,131,1411
Costa Rica,Kuwait,570,931,1064
Costa Rica,Ukraine,1637,337,1432
Costa Rica,Bangladesh,3714,3738,890
Costa Rica,Syrian Arab Republic,249,1278,5228
Costa Rica,Lithuania,1099,984,1770
Costa Rica,Saint Lucia,567,983,1353
Costa Rica,Lebanon,892,1514,895
Costa Rica,Suriname,807,,
Costa Rica,Uruguay,1137,627,673
Costa Rica,"Macedonia, North",40,146,1511
Costa Rica,Saint Vincent and the Grenadines,240,372,526
Costa Rica,Morocco,607,519,556
Costa Rica,Faroe Islands,194,214,388
Costa Rica,Tunisia,356,184,187
Costa Rica,Dominica,762,427,742
