reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Bhutan,Germany,3060,2722,1571
Bhutan,India,5965,23119,84919
Bhutan,Japan,7262,10079,9670
Bhutan,Austria,379,804,3761
Bhutan,United Kingdom,2368,1920,3367
Bhutan,Bangladesh,397,50,2294
Bhutan,Thailand,924,1421,1577
Bhutan,United States of America,759,955,1008
Bhutan,"Korea, Republic of",630,1134,1927
Bhutan,Norway,290,328,114
Bhutan,Philippines,425,855,1570
Bhutan,France,43,75,87
Bhutan,Denmark,114,140,274
Bhutan,Qatar,0,0,303
Bhutan,Switzerland,321,332,478
Bhutan,Belgium,701,614,213
Bhutan,Italy,726,366,1059
Bhutan,Pakistan,,,285
Bhutan,Australia,9,49,36
Bhutan,China,1604,616,1973
Bhutan,Netherlands,185,184,141
Bhutan,Poland,0,0,0
Bhutan,Malaysia,741,275,594
Bhutan,Sweden,143,113,2234
Bhutan,Zambia,0,27,193
Bhutan,Hungary,1,11,63
Bhutan,Ethiopia,0,0,0
Bhutan,Canada,57,12,0
Bhutan,Kenya,0,0,1
Bhutan,Slovenia,0,0,0
Bhutan,Portugal,0,12,20
Bhutan,Indonesia,104,15,76
Bhutan,Spain,42,22,12
Bhutan,Viet Nam,0,64,0
Bhutan,Rwanda,0,0,0
Bhutan,Israel,0,41,26
Bhutan,"Hong Kong, China",151,25,129
Bhutan,Finland,14,23,15
Bhutan,Greece,0,0,0
Bhutan,Bulgaria,0,8,7
Bhutan,"Taipei, Chinese",9,0,30
Bhutan,Luxembourg,18,0,0
Bhutan,Senegal,0,0,0
Bhutan,Czech Republic,0,0,34
Bhutan,Mauritius,0,0,0
Bhutan,Ghana,0,,3
Bhutan,Bahrain,0,0,134
Bhutan,"Bolivia, Plurinational State of",0,61,0
Bhutan,Brazil,1,0,37
Bhutan,Sri Lanka,0,2,0
Bhutan,Colombia,3,0,0
Bhutan,Croatia,2,0,0
Bhutan,Cyprus,27,0,0
Bhutan,Dominican Republic,1,216,1
Bhutan,Ecuador,3,0,0
Bhutan,Georgia,0,11,93
Bhutan,Honduras,124,0,0
Bhutan,"Iran, Islamic Republic of",0,10,0
Bhutan,Ireland,923,235,1
Bhutan,New Zealand,3,10,1
Bhutan,Papua New Guinea,0,0,112
Bhutan,Russian Federation,228,23,0
Bhutan,Singapore,1438,1363,0
Bhutan,Slovakia,0,0,1
Bhutan,South Africa,140,25,0
Bhutan,Zimbabwe,0,1,4
Bhutan,Türkiye,0,9,12
Bhutan,Egypt,0,0,0
Bhutan,Nepal,,,1366
