reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
"Congo, Dem. Rep.",South Africa,108884,153943,163616
"Congo, Dem. Rep.",Belgium,111067,120310,146524
"Congo, Dem. Rep.",France,39045,78858,120527
"Congo, Dem. Rep.",Zambia,33910,47525,60628
"Congo, Dem. Rep.",Kenya,0,0,70559
"Congo, Dem. Rep.",United States of America,18623,28127,30622
"Congo, Dem. Rep.",Germany,29489,46278,66277
"Congo, Dem. Rep.",Côte d'Ivoire,15805,28245,29573
"Congo, Dem. Rep.","Tanzania, United Republic of",5447,16009,12501
"Congo, Dem. Rep.",China,13127,18988,25417
"Congo, Dem. Rep.",Netherlands,29232,42021,37618
"Congo, Dem. Rep.","Hong Kong, China",13302,15476,27867
"Congo, Dem. Rep.",Syrian Arab Republic,0,0,110
"Congo, Dem. Rep.",Uganda,8832,7554,12891
"Congo, Dem. Rep.",Zimbabwe,485,17157,12100
"Congo, Dem. Rep.",Italy,14994,19236,26309
"Congo, Dem. Rep.",Cameroon,27056,11499,28669
"Congo, Dem. Rep.",Argentina,1684,1975,473
"Congo, Dem. Rep.",Ireland,3049,4796,9378
"Congo, Dem. Rep.",Gabon,7761,6249,9595
"Congo, Dem. Rep.",Brazil,3814,2292,9170
"Congo, Dem. Rep.",Sweden,2676,1482,1773
"Congo, Dem. Rep.",United Kingdom,14298,8389,13248
"Congo, Dem. Rep.",Spain,3239,4742,7388
"Congo, Dem. Rep.",Namibia,4152,55,0
"Congo, Dem. Rep.",Japan,4926,12295,6607
"Congo, Dem. Rep.",Morocco,2778,4851,6625
"Congo, Dem. Rep.",Canada,3317,7658,8300
"Congo, Dem. Rep.",Viet Nam,802,58,82
"Congo, Dem. Rep.",Denmark,1233,1549,5524
"Congo, Dem. Rep.",Norway,1901,3571,3630
"Congo, Dem. Rep.",Angola,,,
"Congo, Dem. Rep.",Malaysia,1268,2803,2868
"Congo, Dem. Rep.",Portugal,809,3637,1554
"Congo, Dem. Rep.",Switzerland,3500,3168,3512
"Congo, Dem. Rep.",Indonesia,4694,7056,3792
"Congo, Dem. Rep.","Korea, Republic of",1012,1240,1664
"Congo, Dem. Rep.",Russian Federation,0,127,1938
"Congo, Dem. Rep.","Taipei, Chinese",375,1355,2122
"Congo, Dem. Rep.",Czech Republic,269,75,1562
"Congo, Dem. Rep.",Türkiye,1004,1079,1012
"Congo, Dem. Rep.",Lebanon,0,0,0
"Congo, Dem. Rep.",New Zealand,0,279,1332
"Congo, Dem. Rep.",Rwanda,1260,1403,2075
"Congo, Dem. Rep.",India,3548,3826,12196
"Congo, Dem. Rep.",Finland,492,129,792
"Congo, Dem. Rep.",Luxembourg,577,779,836
"Congo, Dem. Rep.",Poland,51,236,406
"Congo, Dem. Rep.",Austria,682,1171,1056
