reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Ethiopia,United States of America,61078,60520,409127
Ethiopia,China,78798,96426,152747
Ethiopia,Italy,104901,92648,97012
Ethiopia,Russian Federation,9569,16654,56015
Ethiopia,Japan,45498,46464,61324
Ethiopia,Türkiye,32315,32317,50739
Ethiopia,Germany,61577,64037,77125
Ethiopia,Jordan,5906,16607,7145
Ethiopia,Netherlands,20016,17932,61789
Ethiopia,United Kingdom,42267,61208,73105
Ethiopia,India,96400,68511,79370
Ethiopia,France,30655,30491,68011
Ethiopia,South Africa,12967,16455,17337
Ethiopia,Indonesia,6395,11745,19554
Ethiopia,Finland,3466,2152,10181
Ethiopia,Sweden,16324,14217,26494
Ethiopia,Belgium,25973,18627,24817
Ethiopia,Kenya,25734,11786,35980
Ethiopia,Brazil,13773,13197,8204
Ethiopia,Ukraine,6322,13787,37646
Ethiopia,"Korea, Republic of",21055,18002,18856
Ethiopia,Israel,5855,2427,10858
Ethiopia,Denmark,19363,8717,9343
Ethiopia,Switzerland,7409,103660,6170
Ethiopia,Spain,11999,10803,19044
Ethiopia,Oman,2292,4495,11208
Ethiopia,Saudi Arabia,6967,4836,11489
Ethiopia,Thailand,7645,14992,10104
Ethiopia,Canada,4571,3846,17057
Ethiopia,Qatar,862,2843,4300
Ethiopia,Malaysia,6169,5938,5770
Ethiopia,Lebanon,331,579,1340
Ethiopia,Ireland,9277,9562,9727
Ethiopia,Singapore,3868,3490,7879
Ethiopia,Austria,8019,6724,6222
Ethiopia,Egypt,2501,4314,4161
Ethiopia,Australia,3216,4581,4461
Ethiopia,Greece,6026,3993,4177
Ethiopia,Yemen,,,
Ethiopia,Poland,2626,1555,2655
Ethiopia,"Iran, Islamic Republic of",927,2418,3175
Ethiopia,Slovakia,219,36,318
Ethiopia,Pakistan,,,2352
Ethiopia,"Hong Kong, China",785,609,1193
Ethiopia,Slovenia,1484,415,2341
Ethiopia,"Taipei, Chinese",2123,1131,5052
Ethiopia,Czech Republic,1340,1434,2262
Ethiopia,Hungary,2449,1854,1905
Ethiopia,Cyprus,1161,2094,2429
Ethiopia,"Tanzania, United Republic of",734,376,710
Ethiopia,Norway,466,1014,2930
Ethiopia,Viet Nam,137,114,275
Ethiopia,Croatia,2336,214,152
Ethiopia,Belarus,454,295,568
Ethiopia,Zimbabwe,106,128,99
Ethiopia,Syrian Arab Republic,0,0,503
Ethiopia,Kazakhstan,599,15,1678
Ethiopia,Bangladesh,565,1924,709
Ethiopia,Bulgaria,468,1057,559
Ethiopia,Philippines,25,61,18
Ethiopia,Uganda,2396,218,158
Ethiopia,Romania,838,1941,1514
Ethiopia,Luxembourg,257,299,284
Ethiopia,Sri Lanka,760,201,404
Ethiopia,Portugal,336,711,3797
Ethiopia,Kuwait,5328,106,330
Ethiopia,Sudan (before 2012),1874,971,150
Ethiopia,Estonia,0,0,6990
Ethiopia,Botswana,61,23,807
Ethiopia,Colombia,59,0,0
Ethiopia,Latvia,0,0,23
Ethiopia,Tunisia,356,26,0
Ethiopia,Argentina,46,13,10
Ethiopia,Togo,33,25,6
Ethiopia,Senegal,0,0,49
Ethiopia,Malta,97,3,114
Ethiopia,Morocco,0,8932,200
Ethiopia,Rwanda,93,81,212
Ethiopia,New Zealand,168,148,27
Ethiopia,Côte d'Ivoire,100,120,16
Ethiopia,Bosnia and Herzegovina,,,0
Ethiopia,Albania,0,0,0
Ethiopia,Mauritius,43,99,106
Ethiopia,Costa Rica,0,0,0
Ethiopia,Peru,0,0,0
Ethiopia,"Venezuela, Bolivarian Republic of",0,0,12
Ethiopia,Zambia,0,233,7
Ethiopia,Fiji,,0,0
Ethiopia,Mexico,503,348,90
Ethiopia,Timor-Leste,,,
Ethiopia,Faroe Islands,0,0,0
Ethiopia,Chile,54,16,35
Ethiopia,"Bolivia, Plurinational State of",0,0,95
Ethiopia,Madagascar,1,65,21
Ethiopia,Ghana,53,,27
Ethiopia,Algeria,0,0,1
Ethiopia,Namibia,4,64,3
Ethiopia,Guinea,341,0,
Ethiopia,Cameroon,0,0,0
Ethiopia,Malawi,50,135,0
Ethiopia,Ecuador,0,62,0
Ethiopia,Angola,,,
Ethiopia,Burundi,0,0,5
Ethiopia,Cambodia,2,3,0
Ethiopia,Guyana,0,0,0
Ethiopia,Serbia and Montenegro,4,3,
Ethiopia,Bahrain,171,1,97
Ethiopia,Barbados,0,0,1
Ethiopia,Cuba,0,182,0
Ethiopia,Georgia,10,0,0
Ethiopia,Guatemala,0,0,0
Ethiopia,Honduras,30,0,0
Ethiopia,Lithuania,397,190,1342
Ethiopia,Mali,7,0,42
Ethiopia,Mozambique,13,1,0
Ethiopia,Eswatini,0,95,0
Ethiopia,Burkina Faso,7,0,0
Ethiopia,Lesotho,55,0,0
