reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Botswana,United Kingdom,1631944,1426201,1669861
Botswana,Zimbabwe,27297,77338,29481
Botswana,Norway,75381,76262,161472
Botswana,Thailand,456,231,77492
Botswana,United States of America,20956,29858,14218
Botswana,Japan,0,425,20059
Botswana,Finland,19,0,0
Botswana,Canada,406,561,12396
Botswana,Belgium,7537,14366,11661
Botswana,Germany,11917,7387,8055
Botswana,Zambia,4522,4527,6844
Botswana,Portugal,16912,20485,19535
Botswana,Namibia,2258,1914,1861
Botswana,Greece,2643,2754,4232
Botswana,France,3609,2898,2214
Botswana,Italy,5905,3229,5018
Botswana,Malawi,1892,3328,2979
Botswana,China,0,5,2176
Botswana,Poland,80,55,655
Botswana,Spain,118,401,1332
Botswana,Czech Republic,1,8,241
Botswana,"Korea, Republic of",0,144,761
Botswana,Netherlands,353,282,597
Botswana,Eswatini,2378,752,1702
Botswana,"Tanzania, United Republic of",163,264,603
Botswana,Mexico,24,46,67
Botswana,Honduras,0,98,12
Botswana,South Africa,34,31,4024
Botswana,Pakistan,,,299
Botswana,Uganda,85,56,127
Botswana,Mauritius,105,530,111
Botswana,Switzerland,254,88,77
Botswana,Rwanda,0,0,1
Botswana,India,1,6,48
Botswana,Guinea,37,0,
Botswana,Burkina Faso,0,0,0
Botswana,Ireland,339,198,117
Botswana,Austria,289,112,118
Botswana,Ethiopia,0,25,41
Botswana,Mozambique,69,111,209
Botswana,Egypt,0,51,0
Botswana,Colombia,16,0,0
Botswana,Australia,4,9,17
Botswana,Israel,1031,605,116
Botswana,"Iran, Islamic Republic of",0,36,0
Botswana,Luxembourg,0,0,0
Botswana,"Taipei, Chinese",0,0,0
Botswana,Saudi Arabia,101,190,0
Botswana,Slovenia,1,0,5
Botswana,Kuwait,0,0,2
Botswana,Brazil,0,0,0
Botswana,Sweden,147,60,46
Botswana,Indonesia,15,0,1
Botswana,Sudan (before 2012),79,1,0
Botswana,Mali,0,0,3
Botswana,El Salvador,2,61,0
Botswana,Ghana,7,,27
Botswana,Trinidad and Tobago,0,0,33
Botswana,Serbia and Montenegro,57,2,
Botswana,Senegal,14,0,0
Botswana,Costa Rica,0,11,6
Botswana,Russian Federation,0,1,77
Botswana,Tunisia,61,12,0
Botswana,Denmark,133,24,41
Botswana,Côte d'Ivoire,11,1,0
Botswana,Nicaragua,0,0,0
Botswana,Algeria,0,18,239
Botswana,Dominican Republic,46,1,101
Botswana,Paraguay,0,0,0
Botswana,Estonia,0,0,0
Botswana,New Zealand,0,0,0
Botswana,Lebanon,0,0,0
Botswana,Bosnia and Herzegovina,,,1
Botswana,Ukraine,0,0,0
Botswana,Croatia,0,0,1
Botswana,French Polynesia,0,0,1
Botswana,"Hong Kong, China",113,5,2
Botswana,Hungary,2843,4026,3169
Botswana,Romania,0,0,0
Botswana,Azerbaijan,18,0,0
Botswana,Bangladesh,0,2,0
Botswana,Botswana,0,23166,0
Botswana,Brunei Darussalam,22,9,1
Botswana,Bulgaria,0,2,0
Botswana,Cambodia,3,0,0
Botswana,Sri Lanka,0,0,0
Botswana,Mayotte,10,0,0
Botswana,Cuba,0,0,0
Botswana,Cyprus,0,0,0
Botswana,Benin,0,15,0
Botswana,Ecuador,147,23,0
Botswana,Georgia,4,5,0
Botswana,Guyana,4,14,1
Botswana,Kenya,68,168,104
Botswana,Kyrgyzstan,0,3,0
Botswana,"Macao, China",2,0,0
Botswana,Madagascar,0,18,4
Botswana,Malaysia,13,6,2
Botswana,Oman,117,0,0
Botswana,Niger,0,15,0
Botswana,Philippines,0,10,0
Botswana,Qatar,4,0,0
Botswana,Saint Lucia,0,1,0
Botswana,Singapore,310,201,0
Botswana,Slovakia,0,0,1
Botswana,Türkiye,55,2,0
Botswana,Lesotho,1691,632,3
Botswana,Nigeria,395,1406,760
