reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Andorra,Spain,1095123,1149938,1170588,1322498,1317688,1086233,1035003,1111880,964283,1010232,1066530,883714,942885,999572,1089462,1053777,1197828,1095570,1335328,1418367
Andorra,France,393880,402800,405801,350697,395334,318568,308483,320694,276001,271731,297389,257037,258978,261582,295230,249583,192091,250482,291166,293269
Andorra,Germany,41267,45793,40054,53114,51725,41399,49985,48346,39304,42817,52896,36518,44471,43829,50680,48904,41123,73530,64790,66989
Andorra,Italy,41043,47274,43751,41687,42698,28722,25102,26263,18388,19237,19566,16459,23585,29187,26950,26138,22110,30655,36697,31156
Andorra,Netherlands,16657,20631,15787,16803,12564,14745,16328,19917,23013,21410,23892,17370,15298,16627,18699,19859,15408,19244,22627,27765
Andorra,China,2113,3231,884,710,1168,2497,3372,5619,26846,2244,2204,1835,1251,1208,1865,2554,3401,4330,22261,19510
Andorra,Austria,8236,8575,6344,6483,8531,3481,3703,4618,4789,6459,8231,5702,5847,6981,15673,7943,5280,6053,9932,15142
Andorra,United Kingdom,16782,18864,13514,13284,59780,27380,9694,17752,14394,13816,11402,13331,11306,10062,10621,19748,10315,6248,12096,12646
Andorra,Belgium,5494,5009,8344,7754,9147,11986,10056,11806,8742,11072,12189,14991,11911,16778,13588,9745,8657,13186,11950,10531
Andorra,Poland,130,374,193,234,1347,2449,2872,1229,1509,1675,1972,2854,2606,3183,4885,6030,4161,6016,7370,7769
Andorra,Portugal,4085,4400,3986,4629,7866,5823,6588,6395,5478,5014,5083,3198,3498,3705,4119,6290,5984,9210,8980,7676
Andorra,United States of America,11625,10549,8945,14300,15931,9426,7682,5161,2238,5797,3789,3337,2830,3285,3066,3350,3684,4690,3511,6213
Andorra,Switzerland,5494,7895,4865,5412,5904,7890,7863,6571,5621,14514,6231,5645,6632,9517,6550,3414,2440,3220,4102,5294
Andorra,Ireland,325,879,383,191,196,444,393,386,457,541,586,299,532,353,287,487,312,362,374,2815
