reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Colombia,United States of America,3583147,3582477,3755802
Colombia,"Venezuela, Bolivarian Republic of",730744,796397,650815
Colombia,Brazil,605263,636223,748003
Colombia,Germany,485688,444362,621955
Colombia,Japan,620822,585984,576364
Colombia,China,205273,287264,398204
Colombia,Mexico,556110,657605,662256
Colombia,"Korea, Republic of",226147,272185,296559
Colombia,Chile,286513,282668,289097
Colombia,Canada,236385,218922,219794
Colombia,France,293984,245054,426648
Colombia,Italy,269356,254331,265875
Colombia,Ecuador,323965,361035,362216
Colombia,Spain,255692,266675,275349
Colombia,Argentina,186445,188623,226503
Colombia,India,49357,63507,72020
Colombia,Peru,150405,157517,188804
Colombia,United Kingdom,151233,126203,176035
Colombia,Netherlands,80919,77986,148877
Colombia,Switzerland,114324,122782,141017
Colombia,"Taipei, Chinese",120957,125325,128334
Colombia,"Bolivia, Plurinational State of",191931,139475,157766
Colombia,Belgium,97604,112519,104825
Colombia,"Hong Kong, China",92321,92720,84477
Colombia,Israel,51601,59459,68150
Colombia,Finland,37516,37461,69880
Colombia,Thailand,38516,39047,47470
Colombia,Indonesia,34525,36364,46219
Colombia,Sweden,92198,47365,59494
Colombia,Ukraine,10192,9019,21506
Colombia,Austria,22200,28347,30420
Colombia,Russian Federation,16935,46023,14945
Colombia,Trinidad and Tobago,29144,52985,27315
Colombia,Costa Rica,18109,22122,26111
Colombia,Ireland,29302,33292,32298
Colombia,Türkiye,10528,7827,16620
Colombia,Australia,14418,17153,51929
Colombia,Singapore,24014,26767,27939
Colombia,Malaysia,11023,18030,15784
Colombia,Poland,6360,8176,15595
Colombia,South Africa,15999,20320,18035
Colombia,Denmark,25689,26633,26955
Colombia,Czech Republic,13950,18424,7790
Colombia,Uruguay,21662,13692,13107
Colombia,Panama,6282,5752,8579
Colombia,Norway,11589,8064,8072
Colombia,Viet Nam,3152,7147,3367
Colombia,Romania,4309,6531,3854
Colombia,Pakistan,,,6207
Colombia,Guatemala,7131,7596,6635
Colombia,Dominican Republic,1142,5199,5482
Colombia,Bulgaria,1055,2883,4887
Colombia,Cuba,12847,3825,5606
Colombia,Portugal,6875,6480,6044
Colombia,Hungary,1708,1616,2833
Colombia,Philippines,782,1678,2302
Colombia,Slovenia,3794,5028,3294
Colombia,New Zealand,13868,4256,2498
Colombia,Kenya,28,300,992
Colombia,Sri Lanka,2551,2868,2868
Colombia,Latvia,10,5,1058
Colombia,Honduras,2489,5693,8190
Colombia,Syrian Arab Republic,0,0,4549
Colombia,Kazakhstan,0,1097,176
Colombia,Senegal,0,0,0
Colombia,Morocco,525,2118,552
Colombia,Slovakia,2550,2188,2528
Colombia,Paraguay,10499,3021,1363
Colombia,"Iran, Islamic Republic of",1296,968,2091
Colombia,Saudi Arabia,0,1178,3357
Colombia,Belarus,2349,1866,3706
Colombia,Luxembourg,1756,1372,984
Colombia,El Salvador,238,519,760
Colombia,Jamaica,1900,1208,638
Colombia,Nicaragua,1129,118,256
Colombia,Côte d'Ivoire,280,405,709
Colombia,Benin,309,151,3326
Colombia,Greece,1877,1568,1336
Colombia,Egypt,423,507,1696
Colombia,Oman,15,20,365
Colombia,Namibia,443,850,0
Colombia,Serbia and Montenegro,290,6,
Colombia,Bangladesh,24,103,91
Colombia,Mozambique,7,86,2495
Colombia,"Tanzania, United Republic of",2,91,364
Colombia,Lithuania,1289,2503,2816
Colombia,Croatia,117,19,76
Colombia,Estonia,87,1966,897
Colombia,Guyana,7,0,0
Colombia,Uganda,201,290,168
Colombia,Lebanon,415,384,331
Colombia,Cambodia,17,9,18
Colombia,Malta,50,172,60
Colombia,Tunisia,12,25,256
Colombia,Barbados,9,91,58
Colombia,Iceland,159,383,140
Colombia,Bahrain,0,43,0
Colombia,Jordan,55,28,47
Colombia,Qatar,272,0,276
Colombia,Mongolia,0,,0
Colombia,Grenada,272,182,26
Colombia,Suriname,25,,
Colombia,Bosnia and Herzegovina,,,0
Colombia,Ethiopia,0,4,5
Colombia,Fiji,,4,6
Colombia,Bahamas,2,0,9
Colombia,Cameroon,0,110,0
Colombia,Ghana,0,,820
Colombia,"Macedonia, North",0,0,0
Colombia,Timor-Leste,,,
Colombia,Gabon,1,14,0
Colombia,"Macao, China",213,6,28
Colombia,Niger,0,0,0
Colombia,Saint Lucia,1,16,0
Colombia,Guinea,71,0,
Colombia,Albania,0,6,0
Colombia,Algeria,0,1,0
Colombia,Andorra,0,1,0
Colombia,Botswana,0,0,5
Colombia,Belize,10,0,5
Colombia,Cyprus,0,0,0
Colombia,Kuwait,5,0,0
Colombia,Madagascar,40,17,14
Colombia,Mali,1,0,0
Colombia,Papua New Guinea,5,0,0
Colombia,Rwanda,389,23,0
Colombia,Saint Vincent and the Grenadines,0,9,0
Colombia,Zimbabwe,0,0,357
Colombia,Sudan (before 2012),20,49,24
Colombia,Togo,964,89,0
Colombia,Burkina Faso,10,0,0
Colombia,Zambia,0,2,0
Colombia,Nigeria,11,0,0
