reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Argentina,Brazil,5902966,6596074,8474135,10905822,13859239,11719597,14941275,17489815,16997932,16977425,14574262,10284589,9084494,9435192,11051063,10552254,7897096,11948896,13099915,11996278
Argentina,United States of America,4067280,4956583,4276933,4819990,6177698,4133442,4007943,4735427,4575543,4870332,4453638,4187223,4911127,5001429,5032734,5134105,4411122,5399433,7291539,6730254
Argentina,China,3254874,3799210,3700185,6334230,9361350,4306017,6804128,6256572,6560806,6085768,5246944,5714331,5121535,4733007,3518716,7390979,6814457,7132137,8593470,6679639
Argentina,Chile,5082672,5946183,5628261,5186380,5884655,5987937,4652833,4705080,5265529,4126177,3060326,2666244,2523257,2903154,3364122,4217520,3577401,5565503,6495845,5672216
Argentina,Paraguay,653718,656911,737190,757267,1056185,855190,1196678,1377057,1369939,1330928,1259410,2085810,1855927,2170173,2659020,2304197,1841906,2518949,1326036,2846910
Argentina,Peru,560110,724497,802374,1123269,1581999,874811,1109919,1839605,1950939,1565184,1250619,862184,912523,1170639,1223485,1769451,1665493,2313802,3040965,2663162
Argentina,Malaysia,380334,629604,606565,726528,663431,627293,1020321,1119011,1184680,1340050,1287029,1109383,1022365,1163708,1193559,1113292,1228621,1662212,1865398,1650195
Argentina,Netherlands,831764,1071338,1060477,1330137,2300634,2117475,2024364,2230901,2402501,1744453,1553934,1262586,1171953,1256704,1480000,1420707,1547471,2607446,2629322,1640463
Argentina,Spain,1723111,1834785,2046795,2649703,3510652,1914252,2346444,2936064,2503131,1924655,1673795,1531303,1687857,1760531,2101370,1776653,1577777,2474923,2339134,1633690
Argentina,"Korea, Republic of",421499,371755,556021,731533,914772,672257,794607,1048090,1427857,1195470,500940,698981,832673,607086,405948,864453,893619,1823627,2570718,1628343
Argentina,Colombia,321294,411711,585828,712280,920378,1042724,1509263,1871900,2312510,1733545,1009334,501488,510921,551333,732076,973894,724462,1300386,1640515,1410647
Argentina,Switzerland,39933,134208,578400,571964,672697,894865,69035,107616,678295,586422,586867,1257638,1147794,1249431,1376337,1680997,1070061,994201,1145643,1262261
Argentina,United Kingdom,565319,539600,701734,855346,1116522,962282,952794,1012251,981688,907049,889167,864192,824596,898800,932296,813404,921737,997343,1212191,1107004
Argentina,"Bolivia, Plurinational State of",298076,397967,453185,589886,729785,628454,713518,966372,1066615,1022719,1153035,1157045,900207,1164041,1159262,1091165,714970,1270917,1628849,1079849
Argentina,Italy,1210425,1182170,1273050,1569303,2011876,1563529,1709690,2162322,1318896,1092500,1172031,946568,1085399,1139511,1204816,1106418,975936,1069100,1283936,1071566
Argentina,Germany,1230478,1229159,1631426,2052646,2553258,2058033,2381448,3170636,2549153,2235990,2153311,1694735,1660838,1439369,1544689,1210717,1075348,1182803,1144210,1050213
Argentina,Canada,230962,394043,504496,441913,603668,616015,1510798,2384852,2222321,1788212,1761490,1465181,1209193,1403836,1324743,684666,519208,772567,998845,1005677
Argentina,Japan,454855,327498,488737,802825,695580,632859,998347,1082163,1250292,1848412,912425,786708,754568,725851,672201,577056,517428,970329,1190152,839749
Argentina,Türkiye,264670,261269,300730,417506,789811,225821,281128,490574,367894,523496,476877,234495,382191,450272,357905,514803,557478,545659,904099,736888
Argentina,Ecuador,280751,345924,415739,436537,601204,495285,584879,559187,477617,421432,511873,235071,218192,420048,446155,314987,311663,563064,816103,553730
Argentina,Poland,307287,415155,504840,648266,787631,713407,615015,778713,905220,690204,807935,647021,713238,801362,698887,621428,722275,898447,1075308,460200
Argentina,Australia,134895,170605,136865,249429,347840,319354,296666,567573,649897,786734,693774,629668,495847,560504,529541,525660,491371,595580,723973,451809
Argentina,France,511703,581210,783915,807654,1277285,708301,741099,873773,674495,615707,503594,489465,495396,418357,458112,446681,476574,593872,662000,416806
Argentina,Guatemala,45122,137534,206695,214725,142077,129493,114668,91377,162421,186928,57403,79808,80010,151092,126370,145917,132562,267169,396785,359607
Argentina,Thailand,364243,387915,264120,473800,602873,441745,525260,608999,646007,1078158,729231,561502,563572,596301,585260,666868,531722,437993,396574,342182
Argentina,Ireland,48220,85747,100616,136110,129336,151300,133812,232617,304351,287052,279374,227204,261000,252943,327950,304648,394366,370738,538216,327732
Argentina,Greece,168561,105535,103653,157462,185940,182051,156700,145504,135728,157248,163410,137299,128504,149621,184314,181329,201114,284877,283366,311482
Argentina,Belgium,356557,375136,403021,524406,714674,414239,407916,386093,484117,289673,289010,346655,388853,390407,642314,412195,344746,315735,507255,278873
Argentina,South Africa,544452,433711,969320,1018684,1003181,858245,916183,1097507,1025509,731732,522714,617028,823150,513035,519330,599137,368604,482532,466633,255795
Argentina,"Taipei, Chinese",124899,142485,98296,111236,132850,74528,275734,205297,357102,457128,186900,104967,91981,116834,124938,197916,263636,455919,644197,187159
Argentina,Costa Rica,62783,52953,68728,75406,64900,55247,76525,72642,92440,165363,64434,61393,62234,117314,110626,130202,102745,124771,165380,149799
Argentina,"Hong Kong, China",221043,223468,223532,262458,262104,274125,309703,320849,301025,322348,351080,261920,239976,234824,257879,235172,177215,181228,115636,140716
Argentina,Portugal,199914,176847,122741,238482,447446,174672,123573,213856,111288,93047,85055,48232,111789,108053,91043,99466,93033,172386,196775,132056
Argentina,New Zealand,15757,20047,17364,35215,52852,55940,65762,126503,136843,135505,165274,140938,126181,156345,169857,161102,189332,193100,243229,129877
Argentina,Singapore,19310,23153,43588,43394,74416,54956,77812,81575,64763,132309,168218,149083,77524,56048,64589,66520,90938,62749,92281,128301
Argentina,El Salvador,73603,73386,130012,118674,83106,44400,40199,31273,37873,55416,32870,25234,24922,44636,52622,56803,34404,62326,102053,112277
Argentina,Denmark,388688,352787,338535,377556,599854,497888,511907,582197,459335,330324,371745,412734,272065,263507,240192,227723,221205,185760,171151,105943
Argentina,Cyprus,29503,23663,23333,39911,46697,46360,53275,38340,28988,13908,19626,39578,29074,28715,41208,38436,49011,50788,66713,70883
Argentina,Romania,22731,28353,31860,83518,122148,46878,56742,72545,57317,141419,152135,72490,66897,105225,58846,47413,74652,113381,81909,59438
Argentina,Austria,103878,127011,160290,208502,208706,150823,170368,203586,172228,148837,179757,170917,123181,125631,92780,88339,59540,80879,110462,53765
Argentina,Ukraine,17228,38511,57735,70418,139108,56788,106070,96825,119458,118271,72021,52604,66378,64287,62963,55715,58883,64535,51235,52943
Argentina,Sweden,69375,37002,49592,77592,61949,52578,67350,78424,92072,88481,79890,69879,77650,79538,58093,57087,39362,38023,49908,49831
Argentina,Norway,42292,55056,36993,42049,70636,38074,44177,66224,56855,37902,34139,31220,25725,27169,37424,43868,36624,32356,46860,48209
Argentina,Madagascar,42670,12347,16991,33267,58032,11287,457,4816,9883,20121,23648,22008,22164,17161,15586,32272,21384,64479,108293,43135
Argentina,Argentina,0,0,20760,0,29434,34030,28810,36856,46537,34210,28258,30330,31009,29993,29476,42221,30472,123583,44097,32425
Argentina,Lithuania,12932,10928,16184,20211,25076,21504,26827,36179,47984,38484,31750,36594,26374,47413,35315,44598,37349,39609,37071,28142
Argentina,Bosnia and Herzegovina,17194,29871,16812,20817,20234,16100,13547,15345,12200,12979,10703,9313,10703,8357,11257,14781,15748,17556,33190,27870
Argentina,Bulgaria,19457,79719,104266,35811,39472,23829,82607,63594,13047,12349,13171,18036,22331,54411,72098,46886,38800,36183,29223,20867
Argentina,Czech Republic,35279,54797,51324,57675,81839,42364,64307,86986,75684,44994,76025,97490,117044,99585,84742,69121,54566,51453,79672,19139
Argentina,Hungary,16831,11799,12251,16464,29721,15451,10788,13798,15742,17955,14510,13906,14956,17625,18678,16381,16250,17293,19707,19080
Argentina,Serbia,,,30201,31775,42297,24596,17400,24060,23942,20226,18066,19393,27139,32096,24548,15239,15948,16755,23468,18970
Argentina,Slovakia,7486,6696,10403,16065,17279,14590,19870,22381,14372,10973,14676,13090,41169,51047,48028,49637,33326,37695,40371,16736
Argentina,Croatia,37611,82703,43766,16522,36117,15623,14108,15722,15859,52522,25075,37718,23498,8812,8237,9163,9154,10032,14008,12675
Argentina,Cabo Verde,690,2282,3885,2659,10043,2186,4324,8372,8644,5424,5034,5131,2655,5954,8440,6675,9988,5959,17393,10394
