reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Iran,China,2554761,3296585,4488952,7363292,8163428,7918687,11092188,14761999,11598799,14036645,24338486,17831207,16578741,18642027,14008984,9589986,8491807,8277853,9440300,10107447
Iran,Türkiye,813031,912940,1066902,1441190,2029760,2024546,3044177,3589635,9921602,4456195,4142394,3664043,4968851,3259270,2392949,2737560,2253363,2770962,3068842,3313819
Iran,Brazil,1126934,968016,1567944,1835591,1132476,1217234,2117261,2328068,2177151,1607078,1438717,1666185,2232512,2559657,2267926,2209599,1156566,1940974,4296796,2300737
Iran,Germany,4454364,5446779,5212518,4954681,5838772,5315533,5099469,4383570,3301820,2495189,3224430,2271316,2837825,3364853,3186742,1691013,1759115,1703328,1666384,1296955
Iran,Italy,2672436,2794999,2291731,2544057,3126104,2808116,2715736,2585673,1808940,1402751,1533225,1325000,1705829,1966634,1990079,922250,641161,532670,581195,648544
Iran,Netherlands,615621,907249,830938,655962,683283,767231,776976,831652,468987,342533,498996,505706,781236,1198494,847710,518570,397065,513982,345039,589353
Iran,Malaysia,345836,358638,440847,617949,733442,682143,848926,1050423,1140433,995685,666950,502759,522571,757500,691459,431846,320138,565770,784419,413237
Iran,Canada,171979,226759,272122,255354,642710,374306,115553,128216,95363,13796,58574,77601,102475,101730,72848,246783,308185,322418,280126,337598
Iran,Belgium,618708,577621,551713,545021,707108,596746,756277,750158,407403,319552,445961,462061,548199,673124,509834,254959,215916,269621,279463,333943
Iran,France,2880435,2341128,2382719,2076867,2674657,2013181,2363344,2321809,1032601,655380,602906,623742,798867,1695340,1025816,420872,290135,265585,329864,305620
Iran,Spain,546840,465071,413344,620675,688438,618623,653253,913248,641344,417056,389713,258618,398438,497231,690659,252438,235087,279649,241679,234259
Iran,Romania,59034,93405,62783,137178,167864,121505,154968,292457,321386,151882,110540,201469,369109,491119,287521,68194,58522,403509,245686,199751
