reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Guyana,United States of America,137605,132822,140767,146432,169967,178927,307408,432088,534680,478053,518577,439704,439771,321730,261260,140204,780925,2291336,2886021,3369046
Guyana,Netherlands,16417,17004,28029,27555,63544,41156,63878,60609,55543,48792,40975,38680,34944,45411,50518,50013,51034,122383,1508035,2521487
Guyana,Germany,3841,6035,8413,10984,15188,9487,13511,11640,18163,13285,13416,11568,8817,11792,15626,11474,52003,27453,1093699,1289160
Guyana,Brazil,14,12,0,2424,366,1280,76,55,216,37,3089,7768,5954,5279,1554,301,17000,6860,566678,986375
Guyana,France,13339,9218,30013,43527,12816,18120,11353,18018,19711,8961,12621,14002,12865,10759,19995,19575,63594,15718,60081,586734
Guyana,United Kingdom,80048,80767,68330,81539,141307,119421,52147,75188,107345,109288,101614,85574,39393,68317,39609,43391,39005,26671,864307,512357
Guyana,China,1175,7569,17682,18105,17359,10747,17280,14528,26057,21129,40221,49373,28249,38383,43083,45987,308865,319908,1302762,438587
Guyana,Spain,5294,4381,4466,4817,9338,9989,8163,9915,8287,5211,5099,6535,11634,5226,17954,10626,12818,100732,535338,427164
Guyana,Austria,42,54,678,149,497,76,363,853,104,396,752,669,127,918,919,503,751,54837,245935,415663
Guyana,Greece,18,4,0,4,0,23,0,0,0,0,0,9,0,0,19,2757,292,153,99733,404373
Guyana,Italy,2520,6558,1637,6014,7383,7345,9064,3560,6823,2956,5033,24110,30164,21612,14529,17944,9082,20414,409911,345427
Guyana,Romania,0,1,13,0,0,1,0,0,0,0,0,1,0,0,1,54,400,777,416,168938
Guyana,Poland,666,725,82,229,3247,1157,2156,3051,1879,804,974,1397,1949,464,1478,1878,7989,9716,106912,161027
