reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Bangladesh,United States of America,2359015,2286292,2213469
Bangladesh,United Kingdom,844718,908302,1200902
Bangladesh,Germany,808705,782447,1170332
Bangladesh,France,441315,472969,587062
Bangladesh,Belgium,269633,275443,372195
Bangladesh,Spain,128315,172681,266552
Bangladesh,Canada,122601,104993,251071
Bangladesh,Italy,292717,265356,291219
Bangladesh,Netherlands,242543,229969,283145
Bangladesh,Bangladesh,0,0,213263
Bangladesh,Sweden,82724,87485,124703
Bangladesh,Austria,66619,72285,112097
Bangladesh,Japan,115416,112352,131733
Bangladesh,Singapore,67644,67229,102549
Bangladesh,Denmark,74077,75348,105280
Bangladesh,"Hong Kong, China",85025,89946,85011
Bangladesh,Türkiye,22241,31967,41719
Bangladesh,India,64122,56429,71501
Bangladesh,Norway,32972,38622,46095
Bangladesh,Finland,34098,38811,49082
Bangladesh,Switzerland,39444,41822,48472
Bangladesh,China,16699,32359,33393
Bangladesh,Ireland,34949,34172,38011
Bangladesh,Syrian Arab Republic,64677,133501,78036
Bangladesh,Pakistan,,,42911
Bangladesh,"Korea, Republic of",27774,22437,29073
Bangladesh,Australia,27659,27867,31719
Bangladesh,"Iran, Islamic Republic of",42195,44032,36851
Bangladesh,Poland,11985,11997,17984
Bangladesh,Mexico,20827,21109,30807
Bangladesh,Czech Republic,8590,10130,14715
Bangladesh,"Taipei, Chinese",15642,14071,19887
Bangladesh,Sudan (before 2012),8916,22033,29098
Bangladesh,Viet Nam,12623,7100,10580
Bangladesh,Malaysia,15284,20706,15046
Bangladesh,Greece,5839,9749,11050
Bangladesh,Thailand,28941,24469,30097
Bangladesh,Saudi Arabia,15277,14389,12968
Bangladesh,Kuwait,6803,7129,11537
Bangladesh,Brazil,18158,11179,12782
Bangladesh,Russian Federation,3621,1410,4770
Bangladesh,Portugal,7927,8741,6885
Bangladesh,Slovenia,2586,3310,4831
Bangladesh,Croatia,1112,2752,5361
Bangladesh,Sri Lanka,2054,3902,5632
Bangladesh,Indonesia,4919,4953,4631
Bangladesh,Hungary,7845,9298,12768
Bangladesh,Slovakia,1035,2424,3758
Bangladesh,Côte d'Ivoire,6033,10400,4475
Bangladesh,South Africa,7375,3301,5000
Bangladesh,Estonia,2075,2670,3543
Bangladesh,Lebanon,1517,2086,2334
Bangladesh,Philippines,10552,506,462
Bangladesh,New Zealand,3770,4553,6549
Bangladesh,Romania,1414,2372,1576
Bangladesh,Iceland,1423,1518,2497
Bangladesh,Cyprus,1269,1116,2103
Bangladesh,Egypt,4155,4579,1791
Bangladesh,Ghana,39,,381
Bangladesh,Qatar,2184,2335,1907
Bangladesh,Morocco,915,1582,1465
Bangladesh,Tunisia,1592,567,2657
Bangladesh,Serbia and Montenegro,1347,1795,
Bangladesh,Bahrain,1693,1941,2334
Bangladesh,Cuba,11,1218,1
Bangladesh,Ethiopia,1760,1049,1607
Bangladesh,"Moldova, Republic of",583,530,879
Bangladesh,Bulgaria,624,1751,2004
Bangladesh,Jordan,1256,1356,1235
Bangladesh,Cameroon,1109,764,1340
Bangladesh,Peru,164,125,125
Bangladesh,Colombia,301,358,229
Bangladesh,Oman,1364,1323,1661
Bangladesh,Argentina,2545,1074,473
Bangladesh,Honduras,197,85,194
Bangladesh,Uganda,1182,935,804
Bangladesh,Yemen,,,
Bangladesh,Algeria,242,606,1030
Bangladesh,Chile,426,1552,856
Bangladesh,Andorra,222,116,150
Bangladesh,Kazakhstan,1263,1594,975
Bangladesh,Zimbabwe,1679,1087,9
Bangladesh,Ecuador,0,0,295
Bangladesh,Faroe Islands,280,329,566
Bangladesh,New Caledonia,594,575,679
Bangladesh,Belarus,112,53,81
Bangladesh,Malta,227,470,977
Bangladesh,Senegal,86,93,447
Bangladesh,Cambodia,809,564,652
Bangladesh,Latvia,110,393,636
Bangladesh,Ukraine,305,167,265
Bangladesh,Mozambique,239,182,217
Bangladesh,Costa Rica,370,463,646
Bangladesh,Uruguay,409,342,246
Bangladesh,French Polynesia,429,498,531
Bangladesh,Papua New Guinea,150,199,393
Bangladesh,"Tanzania, United Republic of",1030,214,354
Bangladesh,El Salvador,394,115,769
Bangladesh,Bosnia and Herzegovina,,,251
Bangladesh,Benin,106,15,10
Bangladesh,Burundi,54,0,351
Bangladesh,Rwanda,0,8,219
Bangladesh,Guinea,166,2,
Bangladesh,Madagascar,61,184,326
Bangladesh,Jamaica,32,65,292
Bangladesh,Guatemala,29,164,28
Bangladesh,"Venezuela, Bolivarian Republic of",140,278,194
Bangladesh,Trinidad and Tobago,86,110,166
Bangladesh,Lithuania,497,798,1593
Bangladesh,"Macedonia, North",202,301,284
Bangladesh,Nicaragua,52,162,44
Bangladesh,Zambia,190,17,59
Bangladesh,Togo,72,17,38
Bangladesh,Malawi,27,13,150
Bangladesh,"Macao, China",27,48,6
Bangladesh,Paraguay,15,98,52
Bangladesh,"Bolivia, Plurinational State of",11,11,431
Bangladesh,Mauritius,123,76,50
Bangladesh,Niger,1,120,5
Bangladesh,Kyrgyzstan,0,28,54
Bangladesh,Saint Lucia,71,41,67
Bangladesh,Luxembourg,879,21,166
Bangladesh,Barbados,53,36,39
Bangladesh,Azerbaijan,24,8,0
Bangladesh,Gabon,10,0,53
Bangladesh,Mayotte,7,26,85
Bangladesh,Grenada,101,85,26
Bangladesh,Burkina Faso,6,577,0
Bangladesh,Fiji,,58,29
Bangladesh,Cabo Verde,0,0,14
Bangladesh,Saint Vincent and the Grenadines,0,1,11
Bangladesh,Dominica,19,17,26
Bangladesh,Mali,5,82,14
Bangladesh,Mauritania,0,0,4
Bangladesh,Maldives,5,0,1
Bangladesh,Namibia,0,25,1
Bangladesh,Albania,7,8,0
Bangladesh,Brunei Darussalam,3,30,71
Bangladesh,Seychelles,0,0,0
Bangladesh,Mongolia,0,,10
Bangladesh,Botswana,55,12,26
Bangladesh,Saint Kitts and Nevis,2,1,2
Bangladesh,Georgia,0,0,0
Bangladesh,Guyana,12,10,13
Bangladesh,Samoa,0,0,0
Bangladesh,Timor-Leste,,,
Bangladesh,Belize,0,2,0
Bangladesh,Comoros,0,4,0
Bangladesh,Dominican Republic,70,68,496
Bangladesh,Gambia,12,0,0
Bangladesh,Greenland,0,0,254
Bangladesh,Israel,4,0,0
Bangladesh,Kenya,2344,1485,1885
Bangladesh,Nepal,,,4855
Bangladesh,Eritrea,,,172
Bangladesh,Sierra Leone,,30,
Bangladesh,Lesotho,17,0,0
Bangladesh,Nigeria,613,283,466
