reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Cote d'Ivoire,France,631793,633040,635450
Cote d'Ivoire,United Kingdom,88499,60740,71481
Cote d'Ivoire,Belgium,79120,91624,100836
Cote d'Ivoire,China,257651,219720,228220
Cote d'Ivoire,Italy,113639,113729,112150
Cote d'Ivoire,United States of America,96802,76161,102634
Cote d'Ivoire,Germany,76603,82556,89946
Cote d'Ivoire,Thailand,77190,73365,66519
Cote d'Ivoire,Netherlands,63755,72288,87517
Cote d'Ivoire,India,50436,56716,95137
Cote d'Ivoire,Spain,70709,73862,81564
Cote d'Ivoire,South Africa,36135,43890,46394
Cote d'Ivoire,Mali,61786,26224,22903
Cote d'Ivoire,Brazil,33449,35873,26357
Cote d'Ivoire,Senegal,25798,27958,61606
Cote d'Ivoire,Japan,22327,31214,21442
Cote d'Ivoire,Norway,2410,3945,3823
Cote d'Ivoire,Burkina Faso,15930,12437,6220
Cote d'Ivoire,Switzerland,18318,16949,22284
Cote d'Ivoire,Viet Nam,969,1834,4319
Cote d'Ivoire,"Korea, Republic of",20778,26305,26318
Cote d'Ivoire,Morocco,14722,15759,21643
Cote d'Ivoire,Russian Federation,20003,10634,6302
Cote d'Ivoire,Bangladesh,3344,7471,3204
Cote d'Ivoire,Türkiye,8618,15400,14025
Cote d'Ivoire,Sweden,11353,9095,9396
Cote d'Ivoire,Indonesia,17238,15830,19483
Cote d'Ivoire,Singapore,18284,19692,13265
Cote d'Ivoire,Ghana,15265,,18961
Cote d'Ivoire,Niger,7667,6898,8155
Cote d'Ivoire,Israel,2264,7620,8352
Cote d'Ivoire,Ukraine,8721,13062,11062
Cote d'Ivoire,Egypt,4652,2170,4291
Cote d'Ivoire,"Taipei, Chinese",20674,18622,10612
Cote d'Ivoire,Luxembourg,10734,10426,7805
Cote d'Ivoire,Canada,10176,12597,4279
Cote d'Ivoire,Lebanon,1807,3778,6110
Cote d'Ivoire,Poland,2291,4110,2943
Cote d'Ivoire,Austria,6598,6838,4786
Cote d'Ivoire,Tunisia,7693,11621,6488
Cote d'Ivoire,Romania,1968,5295,20983
Cote d'Ivoire,Portugal,4090,5950,5656
Cote d'Ivoire,Denmark,3951,3937,3710
Cote d'Ivoire,Ireland,7020,7381,7714
Cote d'Ivoire,Malaysia,6359,6272,8304
Cote d'Ivoire,Belarus,2379,9951,11644
Cote d'Ivoire,Syrian Arab Republic,0,0,2816
Cote d'Ivoire,Argentina,5923,7471,3595
Cote d'Ivoire,Saudi Arabia,2127,600,1751
Cote d'Ivoire,Finland,9906,8579,7694
Cote d'Ivoire,Gabon,909,12863,7619
Cote d'Ivoire,"Hong Kong, China",16865,7702,4928
Cote d'Ivoire,Colombia,605,220,3671
Cote d'Ivoire,Australia,1184,2220,960
Cote d'Ivoire,Czech Republic,1423,3898,1689
Cote d'Ivoire,New Zealand,592,1062,1496
Cote d'Ivoire,Togo,506,1533,2993
Cote d'Ivoire,Bulgaria,490,2251,1555
Cote d'Ivoire,Kuwait,5623,1815,4953
Cote d'Ivoire,Cameroon,2882,11975,2490
Cote d'Ivoire,Kenya,430,166,487
Cote d'Ivoire,Qatar,0,1737,1853
Cote d'Ivoire,Slovenia,833,733,831
Cote d'Ivoire,Pakistan,,,452
Cote d'Ivoire,Benin,736,1157,1365
Cote d'Ivoire,Estonia,945,949,1117
Cote d'Ivoire,Greece,1931,1250,1407
Cote d'Ivoire,Croatia,2,3,0
Cote d'Ivoire,Angola,,,
Cote d'Ivoire,Trinidad and Tobago,0,0,0
Cote d'Ivoire,Malta,0,0,140
Cote d'Ivoire,Serbia and Montenegro,1,39,
Cote d'Ivoire,Hungary,457,709,555
Cote d'Ivoire,Sri Lanka,691,732,569
Cote d'Ivoire,Uruguay,10,175,317
Cote d'Ivoire,Peru,155,86,166
Cote d'Ivoire,"Iran, Islamic Republic of",710,614,562
Cote d'Ivoire,Namibia,172,46,149
Cote d'Ivoire,Mauritius,577,407,436
Cote d'Ivoire,Philippines,639,291,600
