reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Belize,United Kingdom,83293,87200,157908,82008,96003,105064,90934,86534,116550,114393,96390,123726,71933,67852,118792,98509,69843,68520,66664,60795
Belize,United States of America,113155,104165,155878,113431,163517,108074,130121,199976,168831,133926,103531,81467,58093,280672,229016,60156,53849,70185,65089,57846
Belize,Spain,1248,3462,7250,2837,4059,4888,14214,8996,15560,16576,6632,11977,15528,19657,29384,18940,17768,26502,36260,36502
Belize,Portugal,3859,144,9605,9633,0,611,507,431,13826,12072,592,542,1199,14516,3795,4936,23163,8146,6271,18622
Belize,Ireland,164,4412,1914,5962,12623,14475,12025,12868,16203,19094,17130,17343,13585,16152,16367,20991,20998,20700,14193,12790
Belize,Poland,3099,5047,0,2,36,23,11178,31,702,179,504,855,1716,2255,719,920,696,1855,3472,12550
Belize,Guatemala,6647,1722,2824,2151,2723,6678,7110,6208,5226,5077,7589,6265,6018,9698,7267,5213,5345,13700,11268,9879
Belize,Japan,9604,8013,5405,6964,5619,6415,10034,19087,21707,14013,8058,4877,7118,8146,9370,6094,4293,3434,5184,5482
Belize,Germany,848,1125,1582,1538,1867,3015,476,653,3060,1452,1876,1484,3398,4833,3050,5597,1791,2102,4178,4238
Belize,Canada,6403,7968,8431,10243,10213,6042,6000,7594,3199,2437,1527,2911,1526,1397,1483,1021,1216,2372,4843,3124
Belize,"Hong Kong, China",131,118,490,30,88,3,176,293,300,1052,643,587,985,705,820,82,398,15,889,2939
Belize,"Taipei, Chinese",1729,2445,2716,1836,1291,2631,1912,5990,5001,3918,1448,628,1747,1923,1659,1382,675,780,3344,2445
Belize,Thailand,10311,2563,2452,22759,1416,990,2349,2139,2008,2551,3026,10873,1076,3603,7368,1868,2277,989,2994,2247
Belize,Australia,60,235,2033,2142,1044,2285,1322,3195,1467,2887,2102,1466,599,1226,689,2361,3949,3140,2938,1858
Belize,Costa Rica,618,623,19317,46887,30708,43258,46774,19817,1921,465,606,582,223,192,247,155,158,845,612,1791
Belize,France,698,3673,1515,1795,1362,1051,873,2314,2361,2531,5705,8730,10643,9367,2791,3199,4238,3767,5037,1737
Belize,China,0,205,20,0,27,13,252,2902,7787,8385,7272,1786,933,412,256,151,438,45,711,1506
Belize,Bulgaria,0,1,34,37,80,104,1615,559,31,1,291,110,657,326,85,1,1,21,2066,1206
Belize,Belgium,786,1197,656,481,5896,1247,1374,34,714,268,159,486,224,1524,4276,3508,2659,2277,860,1011
Belize,Netherlands,1686,1044,1286,902,1373,3002,10926,7786,11364,9755,16254,8077,9679,6615,6182,3938,2730,3729,2237,929
Belize,Peru,151,2,3,1,1,0,337,1,5,95,1622,42,116,50,8,16,21,178,297,819
Belize,Italy,238,406,156,46,20052,282,172,60,2089,2998,18104,245,14950,28666,124,4351,1093,25906,14124,788
Belize,Norway,0,5,23,0,0,218,15,59,62,38,28,19,137,361,2,0,163,3382,17,763
Belize,"Korea, Republic of",5066,5186,528,5213,3231,968,733,3093,1243,745,1329,439,357,1228,417,284,344,2773,430,676
Belize,Malaysia,4,47,124,270,1176,123,87,115,733,327,990,113,260,24,409,537,90,3163,3478,455
Belize,Brazil,330,164,13,207,61,310,397,196,779,195,303,260,219,341,954,1983,259,158,114,436
Belize,Austria,225,426,561,264,272,353,352,55,193,276,342,151,606,374,378,114,115,145,347,431
Belize,Switzerland,3,70,150,515,120733,383,424,956,829,359,407,463,1174,1305,605,103,170,285,296,395
Belize,New Zealand,67,14,21,23,68,23,72,1156,16,197,9,282,258,455,802,212,76,352,70,361
Belize,Türkiye,1484,1246,809,1832,468,886,2333,2340,4549,6699,7862,3014,1503,1041,1068,3651,2,3039,331,318
Belize,Singapore,0,0,0,0,0,0,0,3157,5752,3012,290,580,1044,1123,193,413,38,478,296,222
Belize,South Africa,3030,3607,2497,1366,197,156,291,405,66,241,59,76,149,290,385,203,99,295,433,198
Belize,Ukraine,180,143,104,238,1207,383,676,480,1053,5457,5629,28,710,866,20,1245,1904,967,285,150
Belize,Greece,0,42,47,248,2054,283,0,0,0,816,61,263,1,491,987,686,779,1011,711,84
Belize,El Salvador,676,740,1980,1702,2025,1446,219,634,767,550,379,869,963,2956,958,534,766,569,231,74
Belize,Sweden,792,5329,0,32,182,10,27,4,7,7,96,182,155,58,49,10,10,598,32,73
Belize,Romania,8,5,11,3,22,0,13,32,0,0,2,0,0,4624,0,0,1,7905,10606,42
Belize,Bosnia and Herzegovina,0,2,0,27,10,16,0,1,0,1,3,13,32,0,0,7,12,8,1,38
Belize,Chile,0,6,1,2,84,133,245,74,580,275,304,2,0,28,22,15,1,1,1,25
Belize,Colombia,0,4,0,6566,12,36,10,19,4,170,24,228,2,156,204,488,404,332,83,25
Belize,Denmark,264,662,159,8,47,311,347,75,298,39,26,63,110,41,1533,83,1860,159,624,12
Belize,Ecuador,0,7,3,0,3,17,1,228,143,888,6286,185,91,6,8,1315,285,511,304,9
Belize,Argentina,0,1,5,0,1,0,0,24,2,14,7,0,0,0,0,4,1,6,28,5
Belize,"Bolivia, Plurinational State of",6,0,0,0,2,0,2,0,7,0,0,0,1,0,1,0,2,11,14,2
Belize,Latvia,121,1825,120,4,0,0,1,240,4,1,14,0,64,42,0,0,0,0,1,2
Belize,Serbia,,,0,8,2,0,20,0,39,236,103,84,269,103,1,25,0,2,28,1
Belize,Estonia,3,16,39,9,88,0,0,32,126,4,63,21,2,37,2,63,1,8,216,1
Belize,Luxembourg,0,0,0,0,1,23,24,1,67,55,6,197,111,13,9,15,564,44,40,1
Belize,Slovakia,5,125,10,67,0,18,22,0,0,6,90,233,64,96,40,316,28,292,37,1
Belize,Slovenia,0,28,0,9,13,5,18,27,0,20,189,190,243,103,43,28,28,9,6,1
