reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Djibouti,Ethiopia,10719,14747,26770
Djibouti,India,975,628,1165
Djibouti,Belgium,237,975,175
Djibouti,France,449,1075,1683
Djibouti,United States of America,951,1967,633
Djibouti,Syrian Arab Republic,0,0,0
Djibouti,"Hong Kong, China",856,715,2200
Djibouti,Egypt,666,7325,3934
Djibouti,Pakistan,,,6200
Djibouti,Madagascar,293,11,1
Djibouti,China,322,21,149
Djibouti,Yemen,,,
Djibouti,Spain,4,66,0
Djibouti,Argentina,1,0,732
Djibouti,Slovakia,0,7,0
Djibouti,Italy,1733,1043,648
Djibouti,Netherlands,2609,260,206
Djibouti,Poland,0,0,0
Djibouti,"Tanzania, United Republic of",0,2,405
Djibouti,Mozambique,0,0,0
Djibouti,Germany,771,118,275
Djibouti,Türkiye,15,0,124
Djibouti,"Korea, Republic of",19,96,10
Djibouti,Colombia,0,77,3
Djibouti,Saudi Arabia,245,301,180
Djibouti,Sweden,110,161,341
Djibouti,Canada,77,416,235
Djibouti,Austria,62,25,26
Djibouti,United Kingdom,147,122,122
Djibouti,Greece,72,310,217
Djibouti,Thailand,1,0,5
Djibouti,Tunisia,0,0,42
Djibouti,Singapore,45,326,166
Djibouti,Denmark,2,44,31
Djibouti,Cyprus,129,26,181
Djibouti,Luxembourg,0,0,1
Djibouti,South Africa,1,40,72
Djibouti,Morocco,0,0,0
Djibouti,Senegal,0,10,0
Djibouti,Indonesia,2,44,148
Djibouti,Cuba,27,6,127
Djibouti,Mayotte,0,0,0
Djibouti,Dominican Republic,0,0,0
Djibouti,Gabon,5,0,0
Djibouti,Ireland,23,51,410
Djibouti,Rwanda,434,2,3
Djibouti,Bangladesh,640,1,34
Djibouti,Czech Republic,0,0,0
Djibouti,Benin,0,3,0
Djibouti,Guatemala,0,0,0
Djibouti,Slovenia,4,2,2
Djibouti,Japan,0,17,53
Djibouti,Australia,0,0,0
Djibouti,Finland,2,2,0
Djibouti,Fiji,,0,3
Djibouti,Kuwait,0,0,8
Djibouti,Switzerland,25,111,4
Djibouti,Ghana,0,,1
Djibouti,Croatia,0,0,0
Djibouti,Romania,0,0,0
Djibouti,Bosnia and Herzegovina,,,0
Djibouti,Guinea,14,0,
Djibouti,Ukraine,0,2,0
Djibouti,Bahrain,12,0,0
Djibouti,"Bolivia, Plurinational State of",16,0,0
Djibouti,Bulgaria,0,1,3
Djibouti,Burundi,82,0,0
Djibouti,Belarus,0,0,0
Djibouti,Cambodia,1,0,0
Djibouti,Comoros,0,7,0
Djibouti,Estonia,1,0,0
Djibouti,Greenland,0,0,1
Djibouti,Honduras,7,0,0
Djibouti,Hungary,0,0,5
Djibouti,Israel,0,21,0
Djibouti,Côte d'Ivoire,0,24,0
Djibouti,Jamaica,0,0,6
Djibouti,Kenya,49,0,0
Djibouti,Lebanon,0,19,7
Djibouti,"Macao, China",18,6,0
Djibouti,Malaysia,34,26,16
Djibouti,Mali,39,0,3
Djibouti,Mauritania,5,0,0
Djibouti,Mauritius,0,0,0
Djibouti,"Taipei, Chinese",0,3,0
Djibouti,Oman,1,0,7837
Djibouti,New Caledonia,6,0,0
Djibouti,Niger,0,0,40
Djibouti,Norway,0,2,0
Djibouti,Philippines,189,0,0
Djibouti,Portugal,0,125,0
Djibouti,Viet Nam,0,119,7
Djibouti,Sudan (before 2012),85,69,24
Djibouti,Togo,0,58,0
Djibouti,Uganda,13,0,0
Djibouti,Samoa,0,6,0
Djibouti,Zambia,49,0,22
Djibouti,Eritrea,,,12001
Djibouti,Nigeria,32,0,46
