reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Canada,United States of America,163421117,160918225,169920170
Canada,China,3345577,4303458,5632184
Canada,Japan,6564225,7340305,7395106
Canada,United Kingdom,4688269,4821286,5435393
Canada,Germany,4585309,5249583,5491323
Canada,"Korea, Republic of",2035725,2340630,2682124
Canada,"Hong Kong, China",2931088,3015497,2936516
Canada,Norway,2421229,2176795,2482017
Canada,France,2582422,2534163,2656157
Canada,Italy,2302926,2317871,2722267
Canada,Mexico,3254291,3010075,3021758
Canada,Algeria,663652,927694,1395997
Canada,Belgium,797478,1422982,1658179
Canada,"Taipei, Chinese",1564232,1535106,1468707
Canada,Switzerland,820121,1007144,1069489
Canada,Australia,938178,1019244,1133959
Canada,Sweden,836805,985632,1285322
Canada,Netherlands,884918,886853,1066992
Canada,Brazil,554054,781289,977430
Canada,Thailand,788240,805941,941210
Canada,Austria,504799,499238,672387
Canada,India,576740,686051,721768
Canada,"Venezuela, Bolivarian Republic of",474779,301636,294653
Canada,Spain,477858,616706,718344
Canada,Malaysia,547003,566928,605866
Canada,Chile,285405,270427,418037
Canada,Finland,347552,366838,576915
Canada,Singapore,401292,369600,433130
Canada,Russian Federation,59740,85033,265725
Canada,Denmark,347653,405777,489395
Canada,Cuba,228257,203202,266762
Canada,Indonesia,390156,377966,382110
Canada,Ireland,530658,482500,530684
Canada,Israel,288400,296951,326445
Canada,South Africa,183425,169076,211469
Canada,Türkiye,171708,239868,221323
Canada,New Zealand,265366,300529,318753
Canada,Bangladesh,105034,92637,230020
Canada,Peru,143138,140088,136394
Canada,Philippines,281584,377943,319034
Canada,Jamaica,191119,156864,192411
Canada,Viet Nam,107316,138122,171274
Canada,Poland,160056,170879,221927
Canada,Kazakhstan,333,9492,10618
Canada,Portugal,131828,131996,188810
Canada,Pakistan,,,199796
Canada,Argentina,223650,190089,216420
Canada,Colombia,142503,164076,176505
Canada,Uruguay,64871,27096,86928
Canada,Czech Republic,60574,74705,73188
Canada,Guyana,107780,106737,94629
Canada,Cambodia,10415,10240,60009
Canada,Greece,75709,70008,79977
Canada,Lithuania,15689,28915,30197
Canada,Trinidad and Tobago,99159,91848,95584
Canada,Ukraine,28449,41089,36300
Canada,Dominican Republic,19947,26598,55987
Canada,Romania,35891,47910,49801
Canada,Suriname,35574,,
Canada,Sri Lanka,68754,61585,64196
Canada,Hungary,45507,63141,65102
Canada,Slovakia,16053,23164,85375
Canada,Luxembourg,46681,43187,33798
Canada,Namibia,452,4079,12890
Canada,"Iran, Islamic Republic of",22694,34013,41186
Canada,Egypt,10139,9653,9394
Canada,Guatemala,42737,35189,37101
Canada,Morocco,29640,31445,31683
Canada,"Macao, China",45094,44517,44148
Canada,Kyrgyzstan,1178,1234,30977
Canada,Eswatini,0,26496,3813
Canada,Bulgaria,19147,24370,26009
Canada,Nicaragua,19629,19413,21349
Canada,Botswana,1774,4882,13299
Canada,Qatar,7011,596,813
Canada,Costa Rica,28923,29359,29024
Canada,Côte d'Ivoire,2764,2962,12937
Canada,Ecuador,22001,24596,30219
Canada,Iceland,21731,18971,18077
Canada,Slovenia,19119,26331,23951
Canada,Guinea,15692,21642,
Canada,Saudi Arabia,21263,28549,52787
Canada,Latvia,4626,9997,12343
Canada,Estonia,14642,15354,19426
Canada,Mongolia,994,,711
Canada,El Salvador,4994,4335,6127
Canada,"Bolivia, Plurinational State of",20209,7746,6041
Canada,Madagascar,7011,14851,10662
Canada,Bahamas,5944,7365,6970
Canada,Malta,3663,3691,5436
Canada,Croatia,8912,6573,8767
Canada,Honduras,29416,9696,2804
Canada,Tunisia,4152,3985,6286
Canada,Ghana,4897,,3874
Canada,Armenia,904,1425,3025
Canada,Sudan (before 2012),168,47,152
Canada,Belarus,3133,4916,7214
Canada,Cameroon,7504,180,876
Canada,Lebanon,20940,6560,7378
Canada,Syrian Arab Republic,5378,50886,103017
Canada,Paraguay,1934,3660,4489
Canada,Oman,1798,4270,969
Canada,Kenya,4438,3107,6204
Canada,Barbados,7150,4512,3924
Canada,Mauritius,7813,8321,8914
Canada,"Tanzania, United Republic of",535,1418,1665
Canada,Serbia and Montenegro,3826,6259,
Canada,Georgia,35,73,202
Canada,Bosnia and Herzegovina,,,531
Canada,Jordan,1169,1956,2998
Canada,Faroe Islands,10914,10507,16479
Canada,Uganda,943,832,1765
Canada,Timor-Leste,,,
Canada,Zambia,473,730,2016
Canada,Ethiopia,2263,1621,1698
Canada,French Polynesia,1927,1237,1839
Canada,Panama,4180,5321,3767
Canada,Fiji,,745,1401
Canada,Zimbabwe,6,2260,1006
Canada,Cyprus,1207,924,3074
Canada,Brunei Darussalam,1868,1943,2511
Canada,Bahrain,1821,10457,1102
Canada,Angola,,,
Canada,"Moldova, Republic of",2330,6340,4423
Canada,Malawi,331,146,839
Canada,"Macedonia, North",560,645,493
Canada,Kuwait,509,6177,1155
Canada,Papua New Guinea,3846,100,1373
Canada,Mali,1625,1028,237
Canada,Grenada,654,391,502
Canada,Senegal,540,995,990
Canada,Belize,759,1171,381
Canada,Gabon,435,476,588
Canada,Maldives,978,47,98
Canada,Yemen,,,
Canada,Saint Lucia,117,206,460
Canada,Azerbaijan,547,295,321
Canada,Burundi,6,21,9
