reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Guatemala,United States of America,2551305,2835380,3518342,4075942,4721009,3900714,4476841,6151170,5748945,5552497,5963671,5821086,5834843,6863758,6639004,6799877,5835297,8070172,10236696,9741799
Guatemala,China,392639,473637,687586,799173,934417,658823,1018467,1253975,1283708,1475308,1867281,2056521,1865949,1960373,2336547,2399670,2472503,3904451,4366063,4602525
Guatemala,El Salvador,386801,426473,480575,551482,630293,541538,628854,736339,714709,731566,718582,735720,703061,752738,815760,946569,846696,1181670,1213277,1198591
Guatemala,Costa Rica,272819,283518,141093,335026,359093,311008,361679,407526,432467,450998,465483,523862,516340,525864,570942,595428,596435,701070,815132,887998
Guatemala,Brazil,252485,334466,322011,256040,243796,209031,255438,251138,237266,245638,211559,224321,194940,266616,226928,281326,256071,352850,564748,578721
Guatemala,Germany,158270,164880,204597,193787,217459,193581,247397,285520,261080,275307,278827,266580,285589,332803,332858,317469,271991,302861,346650,443917
Guatemala,Japan,236474,213335,290793,316269,281964,161201,236654,285951,246256,239038,220607,245233,276231,232893,230231,253042,219045,319053,335064,431888
Guatemala,Colombia,127228,142193,157250,160567,184636,179204,287952,573512,588797,670433,272947,218192,303393,295556,342033,394752,317822,364393,459113,410738
Guatemala,Spain,119236,110448,126824,140726,170919,121478,140146,154709,169456,198850,278480,226665,216749,249117,243245,241796,233594,319402,342974,336748
Guatemala,"Korea, Republic of",550065,498986,546007,391375,300193,327015,319298,343524,363614,394548,319636,398447,288336,241089,237152,221929,206214,383924,322763,328927
Guatemala,Argentina,87488,126248,171814,154302,107247,92423,79593,99656,133845,150693,55608,68138,72115,147242,127762,144646,124578,231658,302326,313763
Guatemala,Canada,113145,143025,162131,122078,143689,98406,88096,110714,113819,95484,100894,94826,86579,88471,89372,85657,93848,172900,193481,244643
Guatemala,Italy,99793,103605,121277,165624,105248,81866,86281,112616,117163,124539,131252,115152,124963,144375,147284,126788,137509,178094,198957,240683
Guatemala,"Taipei, Chinese",110674,111892,123339,94415,74165,65833,81628,104722,118456,122349,108987,179296,111266,118795,129433,140160,112832,203504,266979,232866
Guatemala,"Hong Kong, China",116178,103970,78750,72237,85381,45698,68184,122874,133038,141965,229772,225615,173410,152154,198797,198032,141881,204741,202979,222522
