reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Barbados,Guatemala,86820,116986,167793
Barbados,Brazil,6510,7596,3188
Barbados,United States of America,39546,35757,45165
Barbados,United Kingdom,58385,35648,33508
Barbados,Trinidad and Tobago,23533,24706,22244
Barbados,Spain,390,1800,5242
Barbados,Slovenia,0,0,5
Barbados,Jamaica,16347,14503,15599
Barbados,Saint Lucia,8606,8030,9109
Barbados,Saint Vincent and the Grenadines,7547,7076,7627
Barbados,Grenada,5337,5185,5219
Barbados,Canada,5890,4808,4493
Barbados,Guyana,6343,6285,6413
Barbados,France,9231,9413,6624
Barbados,Dominica,3719,4395,5492
Barbados,Saint Kitts and Nevis,4100,4922,4761
Barbados,Suriname,4793,,
Barbados,Panama,794,1,1414
Barbados,Germany,2443,2435,3815
Barbados,Bahamas,2337,1604,1823
Barbados,Dominican Republic,1028,3914,3396
Barbados,Honduras,27638,3746,42
Barbados,Belize,3853,2644,1458
Barbados,"Taipei, Chinese",258,774,886
Barbados,"Hong Kong, China",131,381,2
Barbados,Netherlands,1261,521,618
Barbados,Italy,2368,2168,1218
Barbados,Montserrat,549,578,674
Barbados,Türkiye,61,225,155
Barbados,Sweden,671,210,1651
Barbados,Greece,3,42,270
Barbados,Mexico,811,57,2560
Barbados,Japan,259,397,538
Barbados,Australia,287,265,467
Barbados,Saudi Arabia,392,191,284
Barbados,China,58,128,45
Barbados,Switzerland,2124,1751,1428
Barbados,Czech Republic,416,31708,11082
Barbados,New Zealand,172,347,408
Barbados,Belgium,574,168,403
Barbados,Ireland,594,5220,4636
Barbados,Colombia,184,451,34
Barbados,Iceland,0,0,65
Barbados,El Salvador,28,3903,23
Barbados,Denmark,430,336,328
Barbados,Thailand,243,438,100
Barbados,Poland,0,16000,83
Barbados,Costa Rica,367,195,120
Barbados,Slovakia,28,42,48
Barbados,"Venezuela, Bolivarian Republic of",1055,1069,100
Barbados,Chile,4,41,22
Barbados,Austria,962,48,64
Barbados,Argentina,52,55,56
Barbados,Bangladesh,0,36,174
Barbados,Malaysia,10,86,99
Barbados,Finland,108,84,48
Barbados,Bosnia and Herzegovina,,,0
Barbados,South Africa,62,41,41
Barbados,"Tanzania, United Republic of",0,0,0
Barbados,Nicaragua,17,13,8
Barbados,Hungary,73,47,66
Barbados,Latvia,0,7,34
Barbados,Portugal,40,665,226
Barbados,Cuba,23,22,2
Barbados,Ethiopia,0,1,0
Barbados,Guinea,109,1,
Barbados,Norway,162,35,42
Barbados,Peru,0,0,0
Barbados,Burkina Faso,0,0,0
Barbados,Croatia,15,10,17
Barbados,Lebanon,3,1,4
Barbados,Romania,20,9,2
Barbados,India,10,1,56
Barbados,Botswana,0,4,0
Barbados,Ecuador,84,0,0
Barbados,Uruguay,8,0,0
Barbados,Serbia and Montenegro,8,52,
Barbados,Tunisia,6,0,5
Barbados,Indonesia,27,40,469
Barbados,Israel,4,84,1
Barbados,Russian Federation,41,4,10
Barbados,Sri Lanka,12,0,8
Barbados,Yemen,,,
Barbados,Pakistan,,,0
Barbados,Faroe Islands,0,0,0
Barbados,"Bolivia, Plurinational State of",1,2,0
Barbados,Brunei Darussalam,0,1,0
Barbados,Bulgaria,3,2,3
Barbados,Belarus,0,1,2
Barbados,Lithuania,0,7,0
Barbados,"Macao, China",0,0,0
Barbados,Philippines,70,161,104
Barbados,Zimbabwe,0,0,1
Barbados,Fiji,,1,0
Barbados,Ghana,52,,25
Barbados,"Korea, Republic of",100,111,5
Barbados,Ukraine,0,0,13
Barbados,Albania,9,21,17
Barbados,Andorra,0,0,10
Barbados,Azerbaijan,0,1,0
Barbados,Bahrain,0,0,1
Barbados,Mayotte,0,0,3
Barbados,Cyprus,0,2,0
Barbados,Estonia,0,0,0
Barbados,French Polynesia,9,0,0
Barbados,Gambia,1,0,0
Barbados,Kazakhstan,2,2,1
Barbados,Kenya,3,0,8
Barbados,Luxembourg,3,0,2
Barbados,Malta,1,0,3
Barbados,"Moldova, Republic of",2,3,13
Barbados,Morocco,5,0,5
Barbados,Mozambique,0,14,0
Barbados,New Caledonia,0,0,5
Barbados,Senegal,3,3,0
Barbados,Singapore,196,53,0
Barbados,Viet Nam,0,351,23
Barbados,Nigeria,353,315,1037
Barbados,Anguilla,712,655,1417
