reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Belarus,China,64946,81279,215799,227227,361363,280421,795610,705135,919817,872160,1110594,747246,1094373,933513,1145353,1799069,2113224,2729412,3275466,5834927
Belarus,Poland,565157,722074,977425,1121485,1602385,1213793,1605218,1856240,2014938,2418102,2155561,1332982,1352977,1482001,1703092,1805383,1708825,1946155,1830942,2956799
Belarus,Germany,1157828,1357602,1952561,2124105,3086725,2383476,2837712,3051806,3019083,3105002,2442035,1409019,1259885,1644834,1756019,1635406,1573310,1774255,1526083,2047208
Belarus,Lithuania,296817,381187,536371,689576,1059701,779235,1088791,1459398,1358867,1693375,1506766,1171132,962977,1136018,1271306,1282896,1176902,1207503,1503061,1839554
Belarus,Türkiye,24609,49785,64823,95919,145337,119172,186508,232680,264365,317723,285301,205139,357598,422011,439279,543278,602814,915462,1126517,1685951
Belarus,Italy,229157,288359,349175,456075,688902,500950,516536,643693,594564,702479,664855,417671,308686,412973,456907,466901,391678,477409,289358,322245
Belarus,Latvia,91100,112862,135859,180563,205013,182945,188223,214698,232274,248520,235658,168150,118773,174588,193188,214911,209084,221264,193845,241197
Belarus,Netherlands,134101,166318,233680,338180,431361,288719,374960,407960,414615,475017,402587,231133,216824,290351,283190,274686,283943,270759,188962,195433
Belarus,Czech Republic,87249,98155,115780,179367,299560,195950,328559,345769,401862,484904,411603,253657,192934,225588,327693,309904,319214,374019,181106,155859
Belarus,France,127168,122620,157732,209665,326279,183991,235665,231655,219117,246465,239648,168491,119635,167684,154800,173320,172737,217126,148870,147669
Belarus,Hungary,52249,95011,132883,148004,202737,162508,194467,163206,159371,180792,191659,134832,108414,116764,133198,115227,110675,137353,104017,117898
Belarus,Estonia,28672,33015,61538,62081,101508,73961,114164,145055,104951,95669,87050,71388,94097,105233,100103,90045,102457,114909,115441,117003
Belarus,Malaysia,133,44,14786,19456,13388,6134,6624,12918,10089,2913,2806,1167,2859,1368,7276,4015,5356,3886,5021,116456
Belarus,Austria,65564,86838,100292,144947,208805,176365,213299,256394,243334,318458,274577,159250,115136,142421,135237,141340,109990,140066,101151,114196
Belarus,Belgium,85500,118476,138129,184936,249701,194309,271241,333467,344245,373652,274976,173387,164256,188504,241149,200278,159428,202000,111314,107860
Belarus,Slovenia,34913,32714,44173,53559,69098,43852,61070,56102,63173,81027,91318,60254,43911,54815,73884,76730,74566,92908,101056,107490
Belarus,Switzerland,35419,150007,123593,89651,202544,136665,92051,195098,222363,166030,220355,200619,94078,89112,96876,144100,137805,119006,74816,91510
Belarus,Spain,33721,40976,48374,74922,105680,79932,105405,136957,120269,190481,198767,93049,74341,93672,103123,121077,105846,114916,98124,80526
Belarus,Serbia,,,15075,12865,15665,19829,40769,51841,69529,81830,72787,37703,31126,42067,52274,59045,53482,50957,76457,79230
Belarus,"Korea, Republic of",16885,17715,31147,35059,53337,23796,39171,58445,43937,71369,40963,46885,28469,28651,32559,47671,54574,69497,37540,64795
Belarus,Bulgaria,12073,14385,24349,26884,45905,26107,31988,41690,34435,40324,57632,31809,29851,36586,40022,58303,63416,59661,42142,52359
Belarus,Slovakia,36884,40191,64068,102423,124328,87476,107494,146000,144610,166230,137778,74004,82119,87450,90712,93238,92282,80481,45143,39766
Belarus,Norway,21192,32536,39875,48264,55278,54564,62864,57455,84756,106413,159591,130789,137159,139767,136322,146710,97783,138374,31224,36016
Belarus,"Hong Kong, China",4055,3768,5930,12098,27282,37183,70818,79821,68635,95706,65099,49270,58845,86973,103500,78752,74446,62970,23021,35221
Belarus,Finland,45635,45659,70828,87038,190726,101935,112672,91289,96034,139913,129149,63901,50342,67696,71075,83131,80733,99677,46346,25107
Belarus,Romania,4560,4782,9440,12120,28339,22816,31441,25222,27137,39313,33154,28481,21317,43306,36636,31264,39351,39703,36158,24298
Belarus,United Kingdom,97820,103691,115286,133767,161338,119636,174224,199973,195005,145214,138389,100113,72048,164524,212846,176837,1198436,131041,34565,17962
Belarus,"Taipei, Chinese",6778,7848,11762,14969,20471,16523,17561,19526,23940,21584,23859,16832,14441,17727,20867,21433,20166,19488,11039,17520
Belarus,United States of America,32565,34943,74490,101564,134466,137256,133149,156544,102025,95142,93386,59236,195012,72668,132455,125113,121709,218015,39341,17296
Belarus,Chile,174,463,1558,2645,3043,1622,995,829,1238,6114,7653,1727,2998,3885,8797,6532,15424,13647,12667,16299
