reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
India,United States of America,9737138,12449858,13754750
India,China,1699093,2273871,4251377
India,United Kingdom,2960626,3115606,3746712
India,"Hong Kong, China",2290129,2493911,3178069
India,Germany,2245142,2374676,2953346
India,Belgium,1505559,1680392,2000710
India,Singapore,1118772,1160062,1441349
India,Japan,2217681,2094695,2179435
India,Italy,1493391,1494859,1899164
India,France,1335895,1378728,1660210
India,"Korea, Republic of",1105631,1248907,1232745
India,Spain,825797,964933,1232601
India,Saudi Arabia,684092,812198,1142803
India,Sri Lanka,602388,833977,1076518
India,Netherlands,789421,840224,1166651
India,Bangladesh,889591,1235927,1437878
India,Malaysia,772407,646546,672347
India,Canada,745842,846086,1017947
India,Thailand,673139,776235,878952
India,"Iran, Islamic Republic of",470005,510714,949466
India,Israel,429487,653311,888829
India,Indonesia,486259,637777,665609
India,Türkiye,354875,564173,722838
India,Australia,445302,541361,675885
India,Mexico,391833,459065,563841
India,"Taipei, Chinese",493281,553828,625441
India,South Africa,247496,280582,416160
India,Russian Federation,545529,516921,584718
India,Viet Nam,227989,324665,457141
India,Brazil,592210,616132,527597
India,Syrian Arab Republic,344582,400740,830994
India,Kuwait,294182,350395,411790
India,Switzerland,351178,337293,420121
India,Denmark,194498,210091,300614
India,Pakistan,,,226245
India,Greece,144904,178689,217613
India,Oman,226570,271340,339925
India,Poland,146075,169992,210314
India,Sweden,202228,203066,268693
India,Philippines,269197,466533,330802
India,Austria,180333,170636,206887
India,Mauritius,159667,157958,195052
India,Ukraine,95199,110317,153975
India,Portugal,160325,185184,179624
India,"Tanzania, United Republic of",87368,108005,169484
India,Algeria,38900,83136,137072
India,Yemen,,,
India,Sudan (before 2012),118844,100052,144263
India,Ireland,137364,147477,152483
India,Colombia,72753,88174,112899
India,Bahrain,110563,135298,147497
India,Egypt,284325,365483,146555
India,Czech Republic,85860,142892,120422
India,Norway,96887,105134,133461
India,Ethiopia,98910,102349,174348
India,Argentina,150735,88398,136261
India,Jordan,73422,82188,85025
India,Qatar,88714,120950,154096
