reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Equatorial Guinea,China,996650,1437834,2537592,1697283,2267872,1055071,598657,1672947,1822803,2469918,3217190,1165362,632269,1466410,2131556,1723064,1182549,1215142,1516384,1358686
Equatorial Guinea,Netherlands,42874,288854,147332,293051,390316,288143,580650,986138,1026531,590813,629895,331239,181961,178808,205135,110746,83557,301620,438373,719676
Equatorial Guinea,Spain,684464,739155,1043828,1239330,2787809,639043,956800,1896043,1123728,1080914,696584,628359,574016,249645,488332,560607,411390,803300,1514521,528214
Equatorial Guinea,Italy,165596,239576,193659,173282,915407,454128,963727,1397408,797773,19605,1291,270944,238949,143445,255583,57501,58366,121832,581038,369527
Equatorial Guinea,Germany,8365,36369,98230,132826,154792,5043,5062,40956,95375,107995,85064,80691,96603,108663,87927,91783,17067,33427,373440,317080
Equatorial Guinea,United States of America,1258840,1674639,1825405,1861818,3495119,2587064,2289205,1223538,1746595,928693,268274,174790,210133,378145,606230,349213,145357,282995,232874,310126
Equatorial Guinea,"Korea, Republic of",30598,0,0,0,834696,700627,755291,531711,338356,109939,166450,1056346,614981,505671,266418,156444,146209,365578,458044,245801
Equatorial Guinea,Thailand,2,71,1075,0,0,0,0,422,46031,60607,64310,35639,43398,57047,75824,39901,35324,72207,100025,219254
Equatorial Guinea,France,62237,217389,187369,667698,1202112,337526,371844,600701,2499938,1516360,994779,397340,49584,163842,14472,3850,228,125791,199594,203475
Equatorial Guinea,Japan,47264,224581,321151,585025,1135284,781212,359387,1322915,2900863,2013085,854439,208345,127288,146990,48901,33463,49,161428,110187,170940
Equatorial Guinea,Singapore,0,0,0,0,0,0,0,530,2188,471415,1131739,310526,85531,240229,443652,214738,65556,149824,69154,163757
Equatorial Guinea,Belgium,2454,1398,1413,4616,393,5169,433,19539,30699,629,150,1180,198,595,470,10,260,742,15366,158666
Equatorial Guinea,Chile,0,0,0,0,0,334564,67620,0,0,0,52397,41203,13882,16994,194748,93957,176928,133576,544727,137422
Equatorial Guinea,Argentina,0,5,0,0,0,0,0,0,312,31,0,71336,13089,147589,21816,0,0,0,179493,35464
Equatorial Guinea,"Hong Kong, China",0,2,0,36,0,8,0,0,1,1,0,0,1,72,3,0,0,49,0,28746
Equatorial Guinea,El Salvador,0,2,0,3069,0,13274,28483,0,0,0,0,0,0,0,0,0,0,0,0,26987
Equatorial Guinea,Canada,262303,451842,207847,217630,76409,305927,651844,635804,441733,13,3,16,40923,32489,5,2018,2969,13559,91746,15575
Equatorial Guinea,United Kingdom,24050,23456,28645,20805,1265,65726,16619,508173,495953,1848088,1940141,396162,182405,70832,26705,39371,16172,581,33,6888
Equatorial Guinea,Lithuania,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,77795,0,5854
Equatorial Guinea,South Africa,760,74,264,2182,83,2798,22,10,74107,277875,384727,111752,52017,87772,21903,21050,7,1452,8,3408
Equatorial Guinea,"Taipei, Chinese",638138,491340,870496,1211727,1629661,484559,461821,802441,460308,330648,72854,153,18495,350,470,68165,2342,10096,159126,2241
Equatorial Guinea,Romania,0,0,0,0,0,0,0,150,86,0,1,0,36,0,115,10,0,34,0,1895
Equatorial Guinea,Türkiye,2264,5872,33725,45981,1546,30,57,397,509,72,332,105,653,25,227,3699,25,53,3525,318
Equatorial Guinea,Ukraine,0,0,0,0,283,0,0,3,98,0,0,33,1,20,11,0,0,0,0,303
Equatorial Guinea,Norway,1368,29792,55133,97467,174,197703,3244,135555,191202,578702,20995,49696,64,18,460,87,42654,10272,103,280
Equatorial Guinea,Malaysia,0,0,1,0,34,3,0,118,22,67,11,32465,4,10526,61,18292,145,0,0,186
Equatorial Guinea,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,43,34,69,111
Equatorial Guinea,Portugal,3576,373312,500512,585256,406638,222315,236207,193530,613934,252626,281017,247335,96892,445776,640657,197504,391528,131625,365755,62
Equatorial Guinea,Sweden,2,0,0,0,0,0,27,11297,19511,16476,0,0,51,27,17,32,278,195,0,58
Equatorial Guinea,Brazil,14029,298218,97273,216507,376795,267885,522413,601258,195268,997748,1130454,524420,145994,72143,8520,34015,4046,0,0,53
Equatorial Guinea,Denmark,320,63,48,41835,4,275,50,85604,4,19,37468,11,48,10,73,0,0,0,45,45
Equatorial Guinea,Ireland,107,740,597,28,72,0,194,0,1,0,18,0,4,94,89,15,131,265,119,18
