reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Bulgaria,Germany,912173,1091581,1455482
Bulgaria,Italy,677666,803941,1048212
Bulgaria,Russian Federation,511830,532510,619012
Bulgaria,Greece,569689,553234,833085
Bulgaria,Türkiye,299415,380332,621685
Bulgaria,France,397772,405807,488873
Bulgaria,Ukraine,297450,272607,318114
Bulgaria,Austria,219798,250420,334367
Bulgaria,Romania,202170,176615,289216
Bulgaria,Netherlands,150433,194760,258834
Bulgaria,China,89018,97603,166471
Bulgaria,United Kingdom,174465,207948,251165
Bulgaria,"Korea, Republic of",21557,28536,57996
Bulgaria,Hungary,105659,125626,159618
Bulgaria,Belgium,148327,138042,197484
Bulgaria,Spain,102014,133249,202955
Bulgaria,Czech Republic,99902,127090,144068
Bulgaria,Switzerland,84803,101921,135989
Bulgaria,Poland,80784,72501,112083
Bulgaria,United States of America,108425,101421,155683
Bulgaria,Brazil,64809,56548,86026
Bulgaria,Chile,37347,31426,65274
Bulgaria,Sweden,51661,48640,77839
Bulgaria,Slovenia,32208,40035,59447
Bulgaria,Slovakia,34122,40650,61924
Bulgaria,Peru,13851,28407,46656
Bulgaria,Denmark,52118,56306,59348
Bulgaria,Serbia and Montenegro,28911,32549,
Bulgaria,Australia,11002,25548,45196
Bulgaria,"Taipei, Chinese",18729,36569,57521
Bulgaria,"Macedonia, North",20801,21782,25829
Bulgaria,Azerbaijan,1785,2587,13934
Bulgaria,Indonesia,76506,72001,103077
Bulgaria,"Hong Kong, China",15325,19110,43559
Bulgaria,Syrian Arab Republic,44024,149044,49397
Bulgaria,Canada,13525,10633,12411
Bulgaria,India,9884,9999,13420
Bulgaria,Ireland,17326,16498,17434
Bulgaria,Finland,39338,28206,27999
Bulgaria,Israel,18591,20817,23717
Bulgaria,Croatia,8566,11849,23443
Bulgaria,Japan,21936,11317,16481
Bulgaria,Portugal,16698,18169,21565
Bulgaria,Belarus,7814,7954,11558
Bulgaria,Malaysia,19394,19745,14967
Bulgaria,Argentina,5649,21088,22347
Bulgaria,Kazakhstan,1884,18149,14678
Bulgaria,Georgia,574,138,154
Bulgaria,Lithuania,3037,4842,14431
Bulgaria,Morocco,14155,11169,8779
Bulgaria,Cyprus,4981,9940,4523
Bulgaria,Jordan,3142,1517,9761
Bulgaria,Thailand,8399,5505,5306
Bulgaria,Egypt,4881,3405,7935
Bulgaria,Singapore,30878,4729,8172
Bulgaria,Viet Nam,14154,7893,5991
Bulgaria,Norway,4032,5869,6477
Bulgaria,Luxembourg,4693,8128,5113
Bulgaria,Zimbabwe,278,1046,3771
Bulgaria,"Moldova, Republic of",3669,3390,6193
Bulgaria,Cuba,121,4481,4452
Bulgaria,Armenia,311,534,1458
Bulgaria,Tunisia,844,344,2148
Bulgaria,"Iran, Islamic Republic of",1059,2465,3528
Bulgaria,Guyana,0,152,590
Bulgaria,South Africa,8805,3493,3214
Bulgaria,Kyrgyzstan,141,109,395
Bulgaria,Estonia,485,758,1204
Bulgaria,"Venezuela, Bolivarian Republic of",10544,5828,4906
Bulgaria,Pakistan,,,2390
Bulgaria,Latvia,193,625,923
Bulgaria,Mexico,2925,591,2335
Bulgaria,Sudan (before 2012),571,165,1460
Bulgaria,Albania,95,98,191
Bulgaria,Saudi Arabia,56,0,125
Bulgaria,Bosnia and Herzegovina,,,2731
Bulgaria,New Zealand,198,205,426
Bulgaria,Lebanon,1427,729,2540
Bulgaria,Kenya,155,41,1196
Bulgaria,Iceland,116,157,71
Bulgaria,Bangladesh,604,675,883
Bulgaria,Uruguay,522,854,1115
Bulgaria,Sri Lanka,310,667,1346
Bulgaria,Ethiopia,368,543,1845
Bulgaria,Malta,228,255,318
Bulgaria,Philippines,1463,1829,762
Bulgaria,Costa Rica,678,21,2611
Bulgaria,Colombia,140,271,384
Bulgaria,Senegal,24,0,0
Bulgaria,Kuwait,50,87,192
Bulgaria,Zambia,26,498,0
Bulgaria,"Tanzania, United Republic of",1433,649,520
Bulgaria,Cameroon,0,0,0
Bulgaria,Uganda,666,60,15
Bulgaria,Madagascar,156,37,38
Bulgaria,Ghana,126,,0
Bulgaria,Benin,0,16,9
Bulgaria,Malawi,765,123,116
Bulgaria,Qatar,0,6,81
Bulgaria,Ecuador,607,72,1313
Bulgaria,Namibia,21,19,39
Bulgaria,Botswana,0,0,15
Bulgaria,Dominican Republic,0,0,15
Bulgaria,Algeria,143,672,588
Bulgaria,Jamaica,0,0,0
Bulgaria,Andorra,19,8,9
Bulgaria,Mali,0,0,0
Bulgaria,Guatemala,17,3459,3611
Bulgaria,Mongolia,0,,5
Bulgaria,Papua New Guinea,14,17,115
Bulgaria,Cambodia,0,0,73
Bulgaria,Mauritius,2,0,0
Bulgaria,Côte d'Ivoire,891,126,127
Bulgaria,Oman,63,82,5
Bulgaria,Burkina Faso,0,0,0
Bulgaria,"Bolivia, Plurinational State of",8,0,0
Bulgaria,Suriname,0,,
Bulgaria,Saint Vincent and the Grenadines,0,4,0
Bulgaria,Guinea,18,0,
Bulgaria,Bahrain,32,43,0
Bulgaria,Barbados,1,0,3
Bulgaria,Belize,100,0,0
Bulgaria,El Salvador,0,11,0
Bulgaria,Gabon,27,49,0
Bulgaria,Gambia,60,0,0
Bulgaria,Honduras,0,94,0
Bulgaria,"Macao, China",1,6,3
Bulgaria,Mozambique,7,6,0
Bulgaria,Nicaragua,0,90,0
Bulgaria,Niger,41,0,0
Bulgaria,Seychelles,1,0,11
Bulgaria,Trinidad and Tobago,79,0,0
Bulgaria,Nepal,,,214
